品目,数量,単位,高値,安値,主な産地,日付,元ファイル
あさり,1453,1kg,1015.525054466231,130,,令和元年10月26日（土）,suiexcel-18 (9).xls
かき,5624,1kg,1980,1397.6855231143552,,令和元年10月26日（土）,suiexcel-18 (9).xls
冷凍もんごいか,388,1kg,3888,918,,令和元年10月26日（土）,suiexcel-18 (9).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月26日（土）,suiexcel-18 (9).xls
冷凍えび,1046,1kg,3780,378,,令和元年10月26日（土）,suiexcel-18 (9).xls
塩さば,3803,1kg,867.4419329696025,240,,令和元年10月26日（土）,suiexcel-18 (9).xls
塩さけ,1248,1kg,917.0769230769231,750,,令和元年10月26日（土）,suiexcel-18 (9).xls
塩すけそうこ,464,1kg,0,,,令和元年10月26日（土）,suiexcel-18 (9).xls
開干さんま,352,1kg,1320,1100,,令和元年10月26日（土）,suiexcel-18 (9).xls
開干あじ,281,1kg,1210,990,,令和元年10月26日（土）,suiexcel-18 (9).xls
若干かれい,180,1Kg,1320,990,,令和元年10月26日（土）,suiexcel-18 (9).xls
ちりめん,1735,1kg,3080,880,,令和元年10月26日（土）,suiexcel-18 (9).xls
茹たこ,100,1kg,2200,1760,,令和元年10月26日（土）,suiexcel-18 (9).xls
くろまぐろ,171,1kg,3000,2800,,令和元年10月28日（月）,suiexcel-19 (9).xls
きわだ,2328,1kg,2230,300,,令和元年10月28日（月）,suiexcel-19 (9).xls
あじ,2467,1kg,2000,160,,令和元年10月28日（月）,suiexcel-19 (9).xls
さば,5293,1kg,1500,165,,令和元年10月28日（月）,suiexcel-19 (9).xls
まいわし,1166,1kg,1000,300,,令和元年10月28日（月）,suiexcel-19 (9).xls
さんま,10873,1kg,1500,350,,令和元年10月28日（月）,suiexcel-19 (9).xls
養成ぶり,1243,1kg,1630,280,,令和元年10月28日（月）,suiexcel-19 (9).xls
養成まだい,5112,1kg,1250,600,,令和元年10月28日（月）,suiexcel-19 (9).xls
さわら,1116,1kg,1400,660,,令和元年10月28日（月）,suiexcel-19 (9).xls
かれい,1094,1kg,3600,430,,令和元年10月28日（月）,suiexcel-19 (9).xls
養成はまち,1102,1kg,1210,700,,令和元年10月28日（月）,suiexcel-19 (9).xls
養成かんぱち,1371,1kg,1980,1045,,令和元年10月28日（月）,suiexcel-19 (9).xls
するめいか,210,1kg,880,660,,令和元年10月28日（月）,suiexcel-19 (9).xls
いさぎ,95,1kg,1020,440,,令和元年10月28日（月）,suiexcel-19 (9).xls
さけ,3529,1kg,1850,700,,令和元年10月28日（月）,suiexcel-19 (9).xls
はまぐり,201,1kg,2200,400,,令和元年10月28日（月）,suiexcel-19 (9).xls
あさり,2493,1kg,990,200,,令和元年10月28日（月）,suiexcel-19 (9).xls
かき,3177,1kg,3600,340,,令和元年10月28日（月）,suiexcel-19 (9).xls
冷凍もんごいか,300,1kg,3888,918,,令和元年10月28日（月）,suiexcel-19 (9).xls
冷凍たこ,200,1kg,2484,1296,,令和元年10月28日（月）,suiexcel-19 (9).xls
冷凍えび,872,1kg,3780,378,,令和元年10月28日（月）,suiexcel-19 (9).xls
塩さば,2174,1kg,3550,400,,令和元年10月28日（月）,suiexcel-19 (9).xls
塩さけ,552,1kg,4300,700,,令和元年10月28日（月）,suiexcel-19 (9).xls
塩すけそうこ,410,1kg,3330,850,,令和元年10月28日（月）,suiexcel-19 (9).xls
塩さんま,3900,1kg,825,440,,令和元年10月28日（月）,suiexcel-19 (9).xls
開干さんま,310,1kg,1400,350,,令和元年10月28日（月）,suiexcel-19 (9).xls
開干あじ,353,1kg,1210,140,,令和元年10月28日（月）,suiexcel-19 (9).xls
若干かれい,65,1Kg,1320,990,,令和元年10月28日（月）,suiexcel-19 (9).xls
ちりめん,1621,1kg,2000,700,,令和元年10月28日（月）,suiexcel-19 (9).xls
茹たこ,100,1kg,2200,1760,,令和元年10月28日（月）,suiexcel-19 (9).xls
くろまぐろ,78,1kg,2600,2500,,令和元年10月29日（火）,suiexcel-20 (7).xls
きわだ,1911,1kg,2320,250,,令和元年10月29日（火）,suiexcel-20 (7).xls
あじ,2445,1kg,960,150,,令和元年10月29日（火）,suiexcel-20 (7).xls
さば,2445,1kg,1800,160,,令和元年10月29日（火）,suiexcel-20 (7).xls
まいわし,1891,1kg,430,200,,令和元年10月29日（火）,suiexcel-20 (7).xls
さんま,8656,1kg,5600,350,,令和元年10月29日（火）,suiexcel-20 (7).xls
養成ぶり,1492,1kg,2430,750,,令和元年10月29日（火）,suiexcel-20 (7).xls
養成まだい,4020,1kg,3330,260,,令和元年10月29日（火）,suiexcel-20 (7).xls
さわら,1129,1kg,900,440,,令和元年10月29日（火）,suiexcel-20 (7).xls
かれい,913,1kg,3530,730,,令和元年10月29日（火）,suiexcel-20 (7).xls
養成はまち,784,1kg,1210,700,,令和元年10月29日（火）,suiexcel-20 (7).xls
養成かんぱち,909,1kg,1980,1045,,令和元年10月29日（火）,suiexcel-20 (7).xls
するめいか,72,1kg,770,600,,令和元年10月29日（火）,suiexcel-20 (7).xls
いさぎ,132,1kg,1500,440,,令和元年10月29日（火）,suiexcel-20 (7).xls
さけ,2985,1kg,1600,670,,令和元年10月29日（火）,suiexcel-20 (7).xls
はまぐり,215,1kg,2200,300,,令和元年10月29日（火）,suiexcel-20 (7).xls
あさり,1672,1kg,990,240,,令和元年10月29日（火）,suiexcel-20 (7).xls
かき,2948,1kg,3600,300,,令和元年10月29日（火）,suiexcel-20 (7).xls
冷凍もんごいか,220,1kg,3888,918,,令和元年10月29日（火）,suiexcel-20 (7).xls
冷凍たこ,100,1kg,2484,1296,,令和元年10月29日（火）,suiexcel-20 (7).xls
冷凍えび,1127,1kg,3780,378,,令和元年10月29日（火）,suiexcel-20 (7).xls
塩さば,1803,1kg,930,360,,令和元年10月29日（火）,suiexcel-20 (7).xls
塩さけ,1084,1kg,1000,700,,令和元年10月29日（火）,suiexcel-20 (7).xls
塩すけそうこ,371,1kg,2750,850,,令和元年10月29日（火）,suiexcel-20 (7).xls
開干さんま,270,1kg,1400,350,,令和元年10月29日（火）,suiexcel-20 (7).xls
開干あじ,394,1kg,1210,140,,令和元年10月29日（火）,suiexcel-20 (7).xls
若干かれい,50,1Kg,1320,990,,令和元年10月29日（火）,suiexcel-20 (7).xls
ちりめん,661,1kg,2140,1090,,令和元年10月29日（火）,suiexcel-20 (7).xls
茹たこ,100,1kg,2200,1760,,令和元年10月29日（火）,suiexcel-20 (7).xls
くろまぐろ,145,1kg,2900,2500,,令和元年10月31日（木）,suiexcel-21 (2).xls
きわだ,1613,1kg,2320,100,,令和元年10月31日（木）,suiexcel-21 (2).xls
あじ,2678,1kg,1000,140,,令和元年10月31日（木）,suiexcel-21 (2).xls
さば,2192,1kg,1600,100,,令和元年10月31日（木）,suiexcel-21 (2).xls
まいわし,1892,1kg,900,170,,令和元年10月31日（木）,suiexcel-21 (2).xls
さんま,6212,1kg,1570,250,,令和元年10月31日（木）,suiexcel-21 (2).xls
養成ぶり,1248,1kg,2430,830,,令和元年10月31日（木）,suiexcel-21 (2).xls
養成まだい,4478,1kg,3330,200,,令和元年10月31日（木）,suiexcel-21 (2).xls
さわら,974,1kg,1050,440,,令和元年10月31日（木）,suiexcel-21 (2).xls
かれい,864,1kg,2810,400,,令和元年10月31日（木）,suiexcel-21 (2).xls
養成はまち,956,1kg,1210,700,,令和元年10月31日（木）,suiexcel-21 (2).xls
養成かんぱち,1189,1kg,1980,1000,,令和元年10月31日（木）,suiexcel-21 (2).xls
するめいか,330,1kg,1040,640,,令和元年10月31日（木）,suiexcel-21 (2).xls
いさぎ,226,1kg,1870,670,,令和元年10月31日（木）,suiexcel-21 (2).xls
さけ,3295,1kg,1600,540,,令和元年10月31日（木）,suiexcel-21 (2).xls
はまぐり,163,1kg,2200,400,,令和元年10月31日（木）,suiexcel-21 (2).xls
あさり,1871,1kg,990,300,,令和元年10月31日（木）,suiexcel-21 (2).xls
かき,3117,1kg,3600,310,,令和元年10月31日（木）,suiexcel-21 (2).xls
冷凍もんごいか,300,1kg,3888,918,,令和元年10月31日（木）,suiexcel-21 (2).xls
冷凍たこ,100,1kg,2484,1296,,令和元年10月31日（木）,suiexcel-21 (2).xls
冷凍えび,1070,1kg,3780,378,,令和元年10月31日（木）,suiexcel-21 (2).xls
塩さば,3422,1kg,3550,410,,令和元年10月31日（木）,suiexcel-21 (2).xls
塩さけ,808,1kg,1600,800,,令和元年10月31日（木）,suiexcel-21 (2).xls
塩すけそうこ,298,1kg,2750,1050,,令和元年10月31日（木）,suiexcel-21 (2).xls
開干さんま,270,1kg,1400,530,,令和元年10月31日（木）,suiexcel-21 (2).xls
開干あじ,180,1kg,2000,600,,令和元年10月31日（木）,suiexcel-21 (2).xls
若干かれい,100,1Kg,1320,990,,令和元年10月31日（木）,suiexcel-21 (2).xls
ちりめん,1331,1kg,2970,220,,令和元年10月31日（木）,suiexcel-21 (2).xls
茹たこ,100,1kg,2200,1760,,令和元年10月31日（木）,suiexcel-21 (2).xls
くろまぐろ,358,1kg,2850,2300,,令和元年11月1日（金）,suiexcel (60).xls
きわだ,1782,1kg,2320,300,,令和元年11月1日（金）,suiexcel (60).xls
あじ,2324,1kg,1500,100,,令和元年11月1日（金）,suiexcel (60).xls
さば,2976,1kg,730,140,,令和元年11月1日（金）,suiexcel (60).xls
まいわし,1432,1kg,750,165,,令和元年11月1日（金）,suiexcel (60).xls
養成ぶり,1564,1kg,2430,800,,令和元年11月1日（金）,suiexcel (60).xls
養成まだい,4348,1kg,3330,360,,令和元年11月1日（金）,suiexcel (60).xls
さわら,1776,1kg,1100,550,,令和元年11月1日（金）,suiexcel (60).xls
かれい,608,1kg,3000,610,,令和元年11月1日（金）,suiexcel (60).xls
養成はまち,885,1kg,1210,605,,令和元年11月1日（金）,suiexcel (60).xls
養成かんぱち,999,1kg,1980,1300,,令和元年11月1日（金）,suiexcel (60).xls
するめいか,10,1kg,720,700,,令和元年11月1日（金）,suiexcel (60).xls
さけ,4917,1kg,1750,300,,令和元年11月1日（金）,suiexcel (60).xls
たこ,316,1kg,4330,1110,,令和元年11月1日（金）,suiexcel (60).xls
かに,423,1kg,5000,480,,令和元年11月1日（金）,suiexcel (60).xls
はまぐり,237,1kg,2200,800,,令和元年11月1日（金）,suiexcel (60).xls
あさり,1583,1kg,1160,300,,令和元年11月1日（金）,suiexcel (60).xls
かき,4335,1kg,4000,280,,令和元年11月1日（金）,suiexcel (60).xls
冷凍たこ,500,1kg,2484,1296,,令和元年11月1日（金）,suiexcel (60).xls
冷凍かに,661,1kg,7020,1500,,令和元年11月1日（金）,suiexcel (60).xls
冷凍えび,505,1kg,4320,720,,令和元年11月1日（金）,suiexcel (60).xls
塩さば,5536,1kg,660,330,,令和元年11月1日（金）,suiexcel (60).xls
塩さけ,4336,1kg,1650,770,,令和元年11月1日（金）,suiexcel (60).xls
塩すけそうこ,1886,1kg,3900,850,,令和元年11月1日（金）,suiexcel (60).xls
塩かずのこ,2136,1kg,3300,910,,令和元年11月1日（金）,suiexcel (60).xls
開干さんま,366,1kg,1400,350,,令和元年11月1日（金）,suiexcel (60).xls
開干あじ,415,1kg,1210,140,,令和元年11月1日（金）,suiexcel (60).xls
若干かれい,161,1kg,2600,880,,令和元年11月1日（金）,suiexcel (60).xls
ちりめん,1645,1kg,2000,300,,令和元年11月1日（金）,suiexcel (60).xls
茹かに,30,1kg,2200,1650,,令和元年11月1日（金）,suiexcel (60).xls
くろまぐろ,318,1kg,3200,2000,,令和元年11月2日（土）,suiexcel-1 (12).xls
きわだ,2755,1kg,2320,300,,令和元年11月2日（土）,suiexcel-1 (12).xls
あじ,2163,1kg,1550,230,,令和元年11月2日（土）,suiexcel-1 (12).xls
さば,3313,1kg,670,110,,令和元年11月2日（土）,suiexcel-1 (12).xls
まいわし,850,1kg,2100,270,,令和元年11月2日（土）,suiexcel-1 (12).xls
養成ぶり,1862,1kg,2430,830,,令和元年11月2日（土）,suiexcel-1 (12).xls
養成まだい,4915,1kg,3330,620,,令和元年11月2日（土）,suiexcel-1 (12).xls
さわら,950,1kg,940,440,,令和元年11月2日（土）,suiexcel-1 (12).xls
かれい,257,1kg,1210,730,,令和元年11月2日（土）,suiexcel-1 (12).xls
養成はまち,928,1kg,1210,605,,令和元年11月2日（土）,suiexcel-1 (12).xls
養成かんぱち,1484,1kg,1980,1300,,令和元年11月2日（土）,suiexcel-1 (12).xls
するめいか,36,1kg,2170,2170,,令和元年11月2日（土）,suiexcel-1 (12).xls
さけ,2972,1kg,2910,370,,令和元年11月2日（土）,suiexcel-1 (12).xls
たこ,229,1kg,4330,600,,令和元年11月2日（土）,suiexcel-1 (12).xls
かに,219,1kg,7700,520,,令和元年11月2日（土）,suiexcel-1 (12).xls
はまぐり,265,1kg,2200,400,,令和元年11月2日（土）,suiexcel-1 (12).xls
あさり,1424,1kg,990,240,,令和元年11月2日（土）,suiexcel-1 (12).xls
かき,3992,1kg,3600,340,,令和元年11月2日（土）,suiexcel-1 (12).xls
冷凍たこ,460,1kg,2484,980,,令和元年11月2日（土）,suiexcel-1 (12).xls
冷凍かに,516,1kg,7020,2808,,令和元年11月2日（土）,suiexcel-1 (12).xls
冷凍えび,597,1kg,4320,756,,令和元年11月2日（土）,suiexcel-1 (12).xls
塩さば,4961,1kg,3550,410,,令和元年11月2日（土）,suiexcel-1 (12).xls
塩さけ,794,1kg,1450,850,,令和元年11月2日（土）,suiexcel-1 (12).xls
塩すけそうこ,1923,1kg,3350,850,,令和元年11月2日（土）,suiexcel-1 (12).xls
塩かずのこ,906,1kg,4180,470,,令和元年11月2日（土）,suiexcel-1 (12).xls
開干さんま,427,1kg,1400,530,,令和元年11月2日（土）,suiexcel-1 (12).xls
開干あじ,399,1kg,1700,140,,令和元年11月2日（土）,suiexcel-1 (12).xls
若干かれい,364,1kg,2000,850,,令和元年11月2日（土）,suiexcel-1 (12).xls
ちりめん,1208,1kg,2750,770,,令和元年11月2日（土）,suiexcel-1 (12).xls
茹かに,100,1kg,2200,1650,,令和元年11月2日（土）,suiexcel-1 (12).xls
くろまぐろ,130,1kg,2900,2800,,令和元年11月5日（火）,suiexcel-2 (12).xls
きわだ,2241,1kg,2320,370,,令和元年11月5日（火）,suiexcel-2 (12).xls
あじ,1884,1kg,670,220,,令和元年11月5日（火）,suiexcel-2 (12).xls
さば,966,1kg,2530,165,,令和元年11月5日（火）,suiexcel-2 (12).xls
まいわし,950,1kg,385,275,,令和元年11月5日（火）,suiexcel-2 (12).xls
養成ぶり,2632,1kg,2430,280,,令和元年11月5日（火）,suiexcel-2 (12).xls
養成まだい,6586,1kg,3340,200,,令和元年11月5日（火）,suiexcel-2 (12).xls
さわら,981,1kg,1200,440,,令和元年11月5日（火）,suiexcel-2 (12).xls
かれい,214,1kg,3130,360,,令和元年11月5日（火）,suiexcel-2 (12).xls
養成はまち,1470,1kg,1210,605,,令和元年11月5日（火）,suiexcel-2 (12).xls
養成かんぱち,1688,1kg,1980,1300,,令和元年11月5日（火）,suiexcel-2 (12).xls
するめいか,150,1kg,1100,990,,令和元年11月5日（火）,suiexcel-2 (12).xls
さけ,4815,1kg,1850,620,,令和元年11月5日（火）,suiexcel-2 (12).xls
たこ,388,1kg,2100,1210,,令和元年11月5日（火）,suiexcel-2 (12).xls
かに,154,1kg,5000,1000,,令和元年11月5日（火）,suiexcel-2 (12).xls
はまぐり,189,1kg,2200,900,,令和元年11月5日（火）,suiexcel-2 (12).xls
あさり,3833,1kg,990,300,,令和元年11月5日（火）,suiexcel-2 (12).xls
かき,4853,1kg,3600,200,,令和元年11月5日（火）,suiexcel-2 (12).xls
冷凍たこ,500,1kg,2484,1296,,令和元年11月5日（火）,suiexcel-2 (12).xls
冷凍かに,500,1kg,7020,2808,,令和元年11月5日（火）,suiexcel-2 (12).xls
冷凍えび,606,1kg,4320,756,,令和元年11月5日（火）,suiexcel-2 (12).xls
塩さば,3828,1kg,660,330,,令和元年11月5日（火）,suiexcel-2 (12).xls
塩さけ,1224,1kg,1700,850,,令和元年11月5日（火）,suiexcel-2 (12).xls
塩すけそうこ,1327,1kg,2970,600,,令和元年11月5日（火）,suiexcel-2 (12).xls
塩かずのこ,847,1kg,4180,1980,,令和元年11月5日（火）,suiexcel-2 (12).xls
開干さんま,357,1kg,1800,350,,令和元年11月5日（火）,suiexcel-2 (12).xls
開干あじ,384,1kg,1250,140,,令和元年11月5日（火）,suiexcel-2 (12).xls
若干かれい,138,1kg,2500,990,,令和元年11月5日（火）,suiexcel-2 (12).xls
ちりめん,1135,1kg,2000,600,,令和元年11月5日（火）,suiexcel-2 (12).xls
茹かに,30,1kg,2200,1650,,令和元年11月5日（火）,suiexcel-2 (12).xls
きわだ,1318,1kg,2320,550,,令和元年11月6日（水）,suiexcel-3 (12).xls
あじ,914,1kg,670,120,,令和元年11月6日（水）,suiexcel-3 (12).xls
さば,2534,1kg,1040,340,,令和元年11月6日（水）,suiexcel-3 (12).xls
まいわし,400,1kg,900,450,,令和元年11月6日（水）,suiexcel-3 (12).xls
養成ぶり,964,1kg,1850,820,,令和元年11月6日（水）,suiexcel-3 (12).xls
養成まだい,3942,1kg,1375,730,,令和元年11月6日（水）,suiexcel-3 (12).xls
さわら,1622,1kg,770,210,,令和元年11月6日（水）,suiexcel-3 (12).xls
かれい,177,1kg,1100,500,,令和元年11月6日（水）,suiexcel-3 (12).xls
養成はまち,599,1kg,1210,605,,令和元年11月6日（水）,suiexcel-3 (12).xls
養成かんぱち,1104,1kg,2200,1300,,令和元年11月6日（水）,suiexcel-3 (12).xls
するめいか,150,1kg,990,880,,令和元年11月6日（水）,suiexcel-3 (12).xls
さけ,2069,1kg,1600,500,,令和元年11月6日（水）,suiexcel-3 (12).xls
たこ,287,1kg,4330,1130,,令和元年11月6日（水）,suiexcel-3 (12).xls
かに,132,1kg,12100,490,,令和元年11月6日（水）,suiexcel-3 (12).xls
はまぐり,170,1kg,2200,1100,,令和元年11月6日（水）,suiexcel-3 (12).xls
あさり,1411,1kg,990,200,,令和元年11月6日（水）,suiexcel-3 (12).xls
かき,2872,1kg,3000,110,,令和元年11月6日（水）,suiexcel-3 (12).xls
冷凍たこ,500,1kg,2484,1296,,令和元年11月6日（水）,suiexcel-3 (12).xls
冷凍かに,519,1kg,7020,2808,,令和元年11月6日（水）,suiexcel-3 (12).xls
冷凍えび,500,1kg,4320,756,,令和元年11月6日（水）,suiexcel-3 (12).xls
塩さば,3190,1kg,3550,410,,令和元年11月6日（水）,suiexcel-3 (12).xls
塩さけ,1819,1kg,1450,630,,令和元年11月6日（水）,suiexcel-3 (12).xls
塩すけそうこ,956,1kg,2750,600,,令和元年11月6日（水）,suiexcel-3 (12).xls
塩かずのこ,246,1kg,4500,470,,令和元年11月6日（水）,suiexcel-3 (12).xls
開干さんま,369,1kg,1400,350,,令和元年11月6日（水）,suiexcel-3 (12).xls
開干あじ,407,1kg,1210,140,,令和元年11月6日（水）,suiexcel-3 (12).xls
若干かれい,100,1kg,1320,990,,令和元年11月6日（水）,suiexcel-3 (12).xls
ちりめん,1074,1kg,2970,770,,令和元年11月6日（水）,suiexcel-3 (12).xls
茹かに,30,1kg,2200,1650,,令和元年11月6日（水）,suiexcel-3 (12).xls
くろまぐろ,200,1kg,2900,2500,,令和元年11月7日（木）,suiexcel-4 (12).xls
きわだ,1228,1kg,2230,260,,令和元年11月7日（木）,suiexcel-4 (12).xls
あじ,2097,1kg,900,160,,令和元年11月7日（木）,suiexcel-4 (12).xls
さば,2600,1kg,2000,200,,令和元年11月7日（木）,suiexcel-4 (12).xls
まいわし,1487,1kg,330,170,,令和元年11月7日（木）,suiexcel-4 (12).xls
養成ぶり,1285,1kg,2430,280,,令和元年11月7日（木）,suiexcel-4 (12).xls
養成まだい,3859,1kg,3330,730,,令和元年11月7日（木）,suiexcel-4 (12).xls
さわら,747,1kg,1000,550,,令和元年11月7日（木）,suiexcel-4 (12).xls
かれい,825,1kg,3070,800,,令和元年11月7日（木）,suiexcel-4 (12).xls
養成はまち,628,1kg,1210,605,,令和元年11月7日（木）,suiexcel-4 (12).xls
養成かんぱち,880,1kg,1980,1300,,令和元年11月7日（木）,suiexcel-4 (12).xls
するめいか,362,1kg,990,770,,令和元年11月7日（木）,suiexcel-4 (12).xls
さけ,2074,1kg,1730,500,,令和元年11月7日（木）,suiexcel-4 (12).xls
たこ,459,1kg,4330,790,,令和元年11月7日（木）,suiexcel-4 (12).xls
かに,229,1kg,10000,490,,令和元年11月7日（木）,suiexcel-4 (12).xls
はまぐり,174,1kg,2200,500,,令和元年11月7日（木）,suiexcel-4 (12).xls
あさり,1400,1kg,990,200,,令和元年11月7日（木）,suiexcel-4 (12).xls
かき,2484,1kg,4400,280,,令和元年11月7日（木）,suiexcel-4 (12).xls
冷凍たこ,400,1kg,2484,1296,,令和元年11月7日（木）,suiexcel-4 (12).xls
冷凍かに,500,1kg,7020,2808,,令和元年11月7日（木）,suiexcel-4 (12).xls
冷凍えび,539,1kg,4320,200,,令和元年11月7日（木）,suiexcel-4 (12).xls
塩さば,2582,1kg,660,420,,令和元年11月7日（木）,suiexcel-4 (12).xls
塩さけ,3164,1kg,1600,780,,令和元年11月7日（木）,suiexcel-4 (12).xls
塩すけそうこ,296,1kg,2750,850,,令和元年11月7日（木）,suiexcel-4 (12).xls
塩かずのこ,1486,1kg,3700,1400,,令和元年11月7日（木）,suiexcel-4 (12).xls
開干さんま,295,1kg,1500,350,,令和元年11月7日（木）,suiexcel-4 (12).xls
開干あじ,551,1kg,2000,140,,令和元年11月7日（木）,suiexcel-4 (12).xls
若干かれい,100,1kg,1320,990,,令和元年11月7日（木）,suiexcel-4 (12).xls
ちりめん,1036,1kg,2300,600,,令和元年11月7日（木）,suiexcel-4 (12).xls
茹かに,200,1kg,13280,6600,,令和元年11月7日（木）,suiexcel-4 (12).xls
くろまぐろ,332,1kg,2900,1800,,令和元年11月8日（金）,suiexcel-5 (12).xls
きわだ,1128,1kg,2320,550,,令和元年11月8日（金）,suiexcel-5 (12).xls
あじ,1905,1kg,2500,190,,令和元年11月8日（金）,suiexcel-5 (12).xls
さば,2933,1kg,2000,220,,令和元年11月8日（金）,suiexcel-5 (12).xls
まいわし,1223,1kg,440,230,,令和元年11月8日（金）,suiexcel-5 (12).xls
養成ぶり,1106,1kg,1630,820,,令和元年11月8日（金）,suiexcel-5 (12).xls
養成まだい,4070,1kg,1375,730,,令和元年11月8日（金）,suiexcel-5 (12).xls
さわら,1258,1kg,900,550,,令和元年11月8日（金）,suiexcel-5 (12).xls
かれい,1347,1kg,2500,640,,令和元年11月8日（金）,suiexcel-5 (12).xls
養成はまち,672,1kg,1210,900,,令和元年11月8日（金）,suiexcel-5 (12).xls
養成かんぱち,1115,1kg,1980,1300,,令和元年11月8日（金）,suiexcel-5 (12).xls
さけ,3120,1kg,4440,350,,令和元年11月8日（金）,suiexcel-5 (12).xls
たこ,310,1kg,4330,1170,,令和元年11月8日（金）,suiexcel-5 (12).xls
かに,409,1kg,14000,1300,,令和元年11月8日（金）,suiexcel-5 (12).xls
はまぐり,206,1kg,2200,400,,令和元年11月8日（金）,suiexcel-5 (12).xls
あさり,1220,1kg,990,300,,令和元年11月8日（金）,suiexcel-5 (12).xls
かき,3489,1kg,4500,280,,令和元年11月8日（金）,suiexcel-5 (12).xls
冷凍たこ,500,1kg,2484,1296,,令和元年11月8日（金）,suiexcel-5 (12).xls
冷凍かに,523,1kg,7020,2808,,令和元年11月8日（金）,suiexcel-5 (12).xls
冷凍えび,448,1kg,5750,756,,令和元年11月8日（金）,suiexcel-5 (12).xls
塩さば,2254,1kg,740,330,,令和元年11月8日（金）,suiexcel-5 (12).xls
塩さけ,2286,1kg,2200,650,,令和元年11月8日（金）,suiexcel-5 (12).xls
塩すけそうこ,663,1kg,3300,1100,,令和元年11月8日（金）,suiexcel-5 (12).xls
塩かずのこ,198,1kg,3200,890,,令和元年11月8日（金）,suiexcel-5 (12).xls
開干さんま,403,1kg,1320,350,,令和元年11月8日（金）,suiexcel-5 (12).xls
開干あじ,404,1kg,1700,120,,令和元年11月8日（金）,suiexcel-5 (12).xls
若干かれい,286,1kg,1750,410,,令和元年11月8日（金）,suiexcel-5 (12).xls
ちりめん,537,1kg,2200,600,,令和元年11月8日（金）,suiexcel-5 (12).xls
茹かに,300,1kg,6050,2970,,令和元年11月8日（金）,suiexcel-5 (12).xls
くろまぐろ,543,1kg,3150,2500,,令和元年11月9日（土）,suiexcel-6 (12).xls
きわだ,1861,1kg,2320,200,,令和元年11月9日（土）,suiexcel-6 (12).xls
あじ,1716,1kg,880,200,,令和元年11月9日（土）,suiexcel-6 (12).xls
さば,2105,1kg,1110,320,,令和元年11月9日（土）,suiexcel-6 (12).xls
まいわし,815,1kg,330,220,,令和元年11月9日（土）,suiexcel-6 (12).xls
養成ぶり,1631,1kg,2430,550,,令和元年11月9日（土）,suiexcel-6 (12).xls
養成まだい,4967,1kg,3330,700,,令和元年11月9日（土）,suiexcel-6 (12).xls
さわら,1593,1kg,860,440,,令和元年11月9日（土）,suiexcel-6 (12).xls
かれい,1422,1kg,2600,400,,令和元年11月9日（土）,suiexcel-6 (12).xls
養成はまち,1006,1kg,1210,400,,令和元年11月9日（土）,suiexcel-6 (12).xls
養成かんぱち,495,1kg,1980,1300,,令和元年11月9日（土）,suiexcel-6 (12).xls
さけ,4604,1kg,1700,400,,令和元年11月9日（土）,suiexcel-6 (12).xls
たこ,180,1kg,4330,1290,,令和元年11月9日（土）,suiexcel-6 (12).xls
かに,549,1kg,6670,1250,,令和元年11月9日（土）,suiexcel-6 (12).xls
はまぐり,176,1kg,2200,400,,令和元年11月9日（土）,suiexcel-6 (12).xls
あさり,1347,1kg,990,200,,令和元年11月9日（土）,suiexcel-6 (12).xls
かき,4208,1kg,4000,280,,令和元年11月9日（土）,suiexcel-6 (12).xls
冷凍たこ,500,1kg,2484,1296,,令和元年11月9日（土）,suiexcel-6 (12).xls
冷凍かに,543,1kg,7020,2808,,令和元年11月9日（土）,suiexcel-6 (12).xls
冷凍えび,486,1kg,5750,720,,令和元年11月9日（土）,suiexcel-6 (12).xls
塩さば,4286,1kg,3550,330,,令和元年11月9日（土）,suiexcel-6 (12).xls
塩さけ,521,1kg,1380,400,,令和元年11月9日（土）,suiexcel-6 (12).xls
塩すけそうこ,936,1kg,2750,210,,令和元年11月9日（土）,suiexcel-6 (12).xls
塩かずのこ,1052,1kg,4400,910,,令和元年11月9日（土）,suiexcel-6 (12).xls
開干さんま,413,1kg,1500,350,,令和元年11月9日（土）,suiexcel-6 (12).xls
開干あじ,466,1kg,1210,140,,令和元年11月9日（土）,suiexcel-6 (12).xls
若干かれい,130,1kg,1320,990,,令和元年11月9日（土）,suiexcel-6 (12).xls
ちりめん,1068,1kg,3080,900,,令和元年11月9日（土）,suiexcel-6 (12).xls
茹かに,200,1kg,6600,3850,,令和元年11月9日（土）,suiexcel-6 (12).xls
くろまぐろ,69,1kg,2900,2900,,令和元年11月11日（月）,suiexcel-7 (12).xls
きわだ,1621,1kg,2320,350,,令和元年11月11日（月）,suiexcel-7 (12).xls
あじ,2241,1kg,1130,230,,令和元年11月11日（月）,suiexcel-7 (12).xls
さば,2104,1kg,890,350,,令和元年11月11日（月）,suiexcel-7 (12).xls
まいわし,494,1kg,900,380,,令和元年11月11日（月）,suiexcel-7 (12).xls
養成ぶり,2231,1kg,2430,280,,令和元年11月11日（月）,suiexcel-7 (12).xls
養成まだい,4826,1kg,3330,600,,令和元年11月11日（月）,suiexcel-7 (12).xls
さわら,2096,1kg,1000,440,,令和元年11月11日（月）,suiexcel-7 (12).xls
かれい,496,1kg,2750,440,,令和元年11月11日（月）,suiexcel-7 (12).xls
