品目,数量,単位,高値,安値,主な産地,日付,元ファイル
冷凍えび,1639,1kg,3319.254054054054,1080,,平成28年8月4日（木）,suiexcel3 (19).xls
塩さば,4080,1kg,648,324,,平成28年8月4日（木）,suiexcel3 (19).xls
塩さけ,2688,1kg,890.4211711711712,730,,平成28年8月4日（木）,suiexcel3 (19).xls
塩すけそうこ,804,1kg,4032.617886178862,1080,,平成28年8月4日（木）,suiexcel3 (19).xls
塩さんま,15,1kg,461,461,,平成28年8月4日（木）,suiexcel3 (19).xls
開干さんま,424,1kg,1127.1304347826087,592,,平成28年8月4日（木）,suiexcel3 (19).xls
開干あじ,356,1kg,1160.7952755905512,618,,平成28年8月4日（木）,suiexcel3 (19).xls
若干かれい,100,1kg,864,648,,平成28年8月4日（木）,suiexcel3 (19).xls
ちりめん,1701,1kg,3456,1404,,平成28年8月4日（木）,suiexcel3 (19).xls
なまりぶし,10,1kg,1292,756,,平成28年8月4日（木）,suiexcel3 (19).xls
くろまぐろ,504,1kg,4522.862068965517,1000,,平成28年8月5日（金）,suiexcel4 (19).xls
きわだ,1823,1kg,1246.7381974248926,216,,平成28年8月5日（金）,suiexcel4 (19).xls
あじ,1423,1kg,648,300,,平成28年8月5日（金）,suiexcel4 (19).xls
さば,2083,1kg,270,162,,平成28年8月5日（金）,suiexcel4 (19).xls
まいわし,2265,1kg,270,162,,平成28年8月5日（金）,suiexcel4 (19).xls
さんま,500,1kg,395,395,,平成28年8月5日（金）,suiexcel4 (19).xls
養成ぶり,3380,1kg,1188,780,,平成28年8月5日（金）,suiexcel4 (19).xls
かつお,2608,1kg,648,432,,平成28年8月5日（金）,suiexcel4 (19).xls
養成まだい,4955,1kg,1404,600,,平成28年8月5日（金）,suiexcel4 (19).xls
養成はまち,710,1kg,2083.5555555555557,972,,平成28年8月5日（金）,suiexcel4 (19).xls
養成かんぱち,1995,1kg,1794.4875000000002,1000,,平成28年8月5日（金）,suiexcel4 (19).xls
するめいか,2890,1kg,540,432,,平成28年8月5日（金）,suiexcel4 (19).xls
さけ,1786,1kg,2213.2548543689322,1201,,平成28年8月5日（金）,suiexcel4 (19).xls
はも,2711,1kg,4000,65,,平成28年8月5日（金）,suiexcel4 (19).xls
たちうお,336,1kg,1080,540,,平成28年8月5日（金）,suiexcel4 (19).xls
たこ,655,1kg,9500,605,,平成28年8月5日（金）,suiexcel4 (19).xls
あさり,1667,1kg,1128.710875331565,432,,平成28年8月5日（金）,suiexcel4 (19).xls
養成うなぎ,80,1kg,5076,4536,,平成28年8月5日（金）,suiexcel4 (19).xls
冷凍もんごいか,324,1kg,3456,756,,平成28年8月5日（金）,suiexcel4 (19).xls
冷凍たこ,300,1kg,1242,972,,平成28年8月5日（金）,suiexcel4 (19).xls
冷凍えび,2860,1kg,4686.120805369127,1080,,平成28年8月5日（金）,suiexcel4 (19).xls
塩さば,2955,1kg,648,324,,平成28年8月5日（金）,suiexcel4 (19).xls
塩さけ,1824,1kg,876.8552036199094,650,,平成28年8月5日（金）,suiexcel4 (19).xls
塩すけそうこ,930,1kg,3722.3746397694526,1080,,平成28年8月5日（金）,suiexcel4 (19).xls
開干さんま,652,1kg,1098.7556818181818,578,,平成28年8月5日（金）,suiexcel4 (19).xls
開干あじ,425,1kg,1120,585,,平成28年8月5日（金）,suiexcel4 (19).xls
若干かれい,128,1kg,1296,648,,平成28年8月5日（金）,suiexcel4 (19).xls
ちりめん,2856,1kg,3564,756,,平成28年8月5日（金）,suiexcel4 (19).xls
なまりぶし,73,1kg,1446.3287671232877,833,,平成28年8月5日（金）,suiexcel4 (19).xls
くろまぐろ,551,1kg,4003.0800821355233,2252,,平成28年8月6日（土）,suiexcel5 (19).xls
きわだ,1605,1kg,1768.670341786108,984,,平成28年8月6日（土）,suiexcel5 (19).xls
あじ,968,1kg,293.8553191489362,293.8553191489362,,平成28年8月6日（土）,suiexcel5 (19).xls
さば,2184,1kg,234.9837518463811,234.9837518463811,,平成28年8月6日（土）,suiexcel5 (19).xls
まいわし,5090,1kg,270,162,,平成28年8月6日（土）,suiexcel5 (19).xls
さんま,512,1kg,447.609375,447.609375,,平成28年8月6日（土）,suiexcel5 (19).xls
養成ぶり,656,1kg,1188,1080,,平成28年8月6日（土）,suiexcel5 (19).xls
かつお,4789,1kg,540,324,,平成28年8月6日（土）,suiexcel5 (19).xls
養成まだい,6103,1kg,1404,864,,平成28年8月6日（土）,suiexcel5 (19).xls
養成はまち,876,1kg,1242,972,,平成28年8月6日（土）,suiexcel5 (19).xls
養成かんぱち,2718,1kg,1566,1296,,平成28年8月6日（土）,suiexcel5 (19).xls
するめいか,4050,1kg,594,464,,平成28年8月6日（土）,suiexcel5 (19).xls
さけ,3050,1kg,2242.030780780781,1269,,平成28年8月6日（土）,suiexcel5 (19).xls
はも,3198,1kg,3800,86,,平成28年8月6日（土）,suiexcel5 (19).xls
たちうお,792,1kg,972,756,,平成28年8月6日（土）,suiexcel5 (19).xls
たこ,645,1kg,1415,648,,平成28年8月6日（土）,suiexcel5 (19).xls
あさり,2062,1kg,972,432,,平成28年8月6日（土）,suiexcel5 (19).xls
養成うなぎ,3071,1kg,5168.022222222222,3400,,平成28年8月6日（土）,suiexcel5 (19).xls
冷凍もんごいか,613,1kg,3456,756,,平成28年8月6日（土）,suiexcel5 (19).xls
冷凍たこ,500,1kg,1242,972,,平成28年8月6日（土）,suiexcel5 (19).xls
冷凍えび,3774,1kg,2700,1080,,平成28年8月6日（土）,suiexcel5 (19).xls
塩さば,2116,1kg,551,551,,平成28年8月6日（土）,suiexcel5 (19).xls
塩さけ,701,1kg,895.3708513708514,660,,平成28年8月6日（土）,suiexcel5 (19).xls
塩すけそうこ,455,1kg,3777.846743295019,1774,,平成28年8月6日（土）,suiexcel5 (19).xls
開干さんま,584,1kg,864,648,,平成28年8月6日（土）,suiexcel5 (19).xls
開干あじ,404,1kg,1080,648,,平成28年8月6日（土）,suiexcel5 (19).xls
若干かれい,100,1kg,1620,648,,平成28年8月6日（土）,suiexcel5 (19).xls
ちりめん,1580,1kg,2916,1080,,平成28年8月6日（土）,suiexcel5 (19).xls
なまりぶし,14,1kg,1502.5714285714287,856,,平成28年8月6日（土）,suiexcel5 (19).xls
くろまぐろ,489,1kg,3126.394431554524,1000,,平成28年8月8日（月）,suiexcel6 (19).xls
きわだ,2520,1kg,1906.4967085577498,330,,平成28年8月8日（月）,suiexcel6 (19).xls
あじ,1223,1kg,918,350,,平成28年8月8日（月）,suiexcel6 (19).xls
さば,3536,1kg,324.14969208905734,108,,平成28年8月8日（月）,suiexcel6 (19).xls
まいわし,5142,1kg,270,162,,平成28年8月8日（月）,suiexcel6 (19).xls
さんま,1732,1kg,563.6951501154734,563.6951501154734,,平成28年8月8日（月）,suiexcel6 (19).xls
養成ぶり,781,1kg,1251.6584022038567,550,,平成28年8月8日（月）,suiexcel6 (19).xls
かつお,4605,1kg,632.970297029703,324,,平成28年8月8日（月）,suiexcel6 (19).xls
養成まだい,6722,1kg,1675.6319634703195,864,,平成28年8月8日（月）,suiexcel6 (19).xls
養成はまち,1041,1kg,1765.4831932773109,972,,平成28年8月8日（月）,suiexcel6 (19).xls
養成かんぱち,2969,1kg,2066.562242374279,500,,平成28年8月8日（月）,suiexcel6 (19).xls
するめいか,3830,1kg,624,464,,平成28年8月8日（月）,suiexcel6 (19).xls
さけ,1930,1kg,2331.750430292599,1318,,平成28年8月8日（月）,suiexcel6 (19).xls
はも,2222,1kg,3500,86,,平成28年8月8日（月）,suiexcel6 (19).xls
たちうお,796,1kg,5000,756,,平成28年8月8日（月）,suiexcel6 (19).xls
たこ,749,1kg,9800,600,,平成28年8月8日（月）,suiexcel6 (19).xls
あさり,2057,1kg,1150.8691588785048,432,,平成28年8月8日（月）,suiexcel6 (19).xls
養成うなぎ,60,1kg,5076,4536,,平成28年8月8日（月）,suiexcel6 (19).xls
冷凍もんごいか,563,1kg,3456,700,,平成28年8月8日（月）,suiexcel6 (19).xls
冷凍たこ,500,1kg,1242,972,,平成28年8月8日（月）,suiexcel6 (19).xls
冷凍えび,3838,1kg,3153.361344537815,1080,,平成28年8月8日（月）,suiexcel6 (19).xls
塩さば,1524,1kg,648,324,,平成28年8月8日（月）,suiexcel6 (19).xls
塩さけ,1392,1kg,922.1504237288136,720,,平成28年8月8日（月）,suiexcel6 (19).xls
塩すけそうこ,422,1kg,4320,1080,,平成28年8月8日（月）,suiexcel6 (19).xls
塩さんま,23,1kg,432,432,,平成28年8月8日（月）,suiexcel6 (19).xls
開干さんま,851,1kg,1014.5489021956089,536,,平成28年8月8日（月）,suiexcel6 (19).xls
開干あじ,570,1kg,1150.3177842565597,603,,平成28年8月8日（月）,suiexcel6 (19).xls
若干かれい,123,1kg,1620,648,,平成28年8月8日（月）,suiexcel6 (19).xls
ちりめん,1613,1kg,3006.586011342155,850,,平成28年8月8日（月）,suiexcel6 (19).xls
なまりぶし,18,1kg,1872,1026,,平成28年8月8日（月）,suiexcel6 (19).xls
くろまぐろ,376,1kg,3959.5851063829787,1300,,平成28年8月9日（火）,suiexcel7 (19).xls
きわだ,2738,1kg,2149.277637130802,360,,平成28年8月9日（火）,suiexcel7 (19).xls
あじ,1753,1kg,756,533.9767676767676,,平成28年8月9日（火）,suiexcel7 (19).xls
さば,1500,1kg,352.5676923076923,352.5676923076923,,平成28年8月9日（火）,suiexcel7 (19).xls
まいわし,2329,1kg,324,184.6125,,平成28年8月9日（火）,suiexcel7 (19).xls
さんま,938,1kg,2646,893.8386308068459,,平成28年8月9日（火）,suiexcel7 (19).xls
養成ぶり,821,1kg,1188,780,,平成28年8月9日（火）,suiexcel7 (19).xls
かつお,1933,1kg,648,432,,平成28年8月9日（火）,suiexcel7 (19).xls
養成まだい,4718,1kg,1689.0158172231986,864,,平成28年8月9日（火）,suiexcel7 (19).xls
養成はまち,608,1kg,2043.9148936170213,972,,平成28年8月9日（火）,suiexcel7 (19).xls
養成かんぱち,1847,1kg,1898.195652173913,650,,平成28年8月9日（火）,suiexcel7 (19).xls
するめいか,440,1kg,810,648,,平成28年8月9日（火）,suiexcel7 (19).xls
さけ,1633,1kg,2503.808051761323,1284,,平成28年8月9日（火）,suiexcel7 (19).xls
はも,2001,1kg,4500,108,,平成28年8月9日（火）,suiexcel7 (19).xls
たちうお,404,1kg,4854.294117647059,540,,平成28年8月9日（火）,suiexcel7 (19).xls
たこ,445,1kg,10500,734,,平成28年8月9日（火）,suiexcel7 (19).xls
あさり,1857,1kg,1011.5186104218362,432,,平成28年8月9日（火）,suiexcel7 (19).xls
養成うなぎ,60,1kg,5076,4536,,平成28年8月9日（火）,suiexcel7 (19).xls
冷凍もんごいか,546,1kg,3456,500,,平成28年8月9日（火）,suiexcel7 (19).xls
冷凍たこ,918,1kg,1242,702,,平成28年8月9日（火）,suiexcel7 (19).xls
冷凍えび,2952,1kg,4099.585062240664,250,,平成28年8月9日（火）,suiexcel7 (19).xls
塩さば,1834,1kg,603,324,,平成28年8月9日（火）,suiexcel7 (19).xls
塩さけ,492,1kg,1463.978354978355,819,,平成28年8月9日（火）,suiexcel7 (19).xls
塩すけそうこ,505,1kg,3771.202846975089,540,,平成28年8月9日（火）,suiexcel7 (19).xls
塩さんま,90,1kg,461,461,,平成28年8月9日（火）,suiexcel7 (19).xls
開干さんま,567,1kg,1108.6704119850187,583,,平成28年8月9日（火）,suiexcel7 (19).xls
開干あじ,664,1kg,1712.3923076923077,864,,平成28年8月9日（火）,suiexcel7 (19).xls
若干かれい,100,1kg,1620,648,,平成28年8月9日（火）,suiexcel7 (19).xls
ちりめん,2597,1kg,3564,864,,平成28年8月9日（火）,suiexcel7 (19).xls
なまりぶし,52,1kg,760,760,,平成28年8月9日（火）,suiexcel7 (19).xls
くろまぐろ,388,1kg,3981.87987987988,3400,,平成28年8月10日（水）,suiexcel8 (19).xls
きわだ,3509,1kg,1410.597127739985,216,,平成28年8月10日（水）,suiexcel8 (19).xls
あじ,859,1kg,1080,401,,平成28年8月10日（水）,suiexcel8 (19).xls
さば,1480,1kg,486,350,,平成28年8月10日（水）,suiexcel8 (19).xls
まいわし,1225,1kg,324,201,,平成28年8月10日（水）,suiexcel8 (19).xls
さんま,1708,1kg,2160,1000,,平成28年8月10日（水）,suiexcel8 (19).xls
養成ぶり,1366,1kg,1188,780,,平成28年8月10日（水）,suiexcel8 (19).xls
かつお,868,1kg,871.75,432,,平成28年8月10日（水）,suiexcel8 (19).xls
養成まだい,4757,1kg,1404,864,,平成28年8月10日（水）,suiexcel8 (19).xls
養成はまち,700,1kg,1548.0761904761903,600,,平成28年8月10日（水）,suiexcel8 (19).xls
養成かんぱち,1869,1kg,2073.5015290519877,600,,平成28年8月10日（水）,suiexcel8 (19).xls
するめいか,995,1kg,756,648,,平成28年8月10日（水）,suiexcel8 (19).xls
さけ,2512,1kg,2404.966796875,1254,,平成28年8月10日（水）,suiexcel8 (19).xls
はも,2185,1kg,9000,11,,平成28年8月10日（水）,suiexcel8 (19).xls
たちうお,630,1kg,3132.6785714285716,648,,平成28年8月10日（水）,suiexcel8 (19).xls
たこ,563,1kg,13500,518,,平成28年8月10日（水）,suiexcel8 (19).xls
あさり,2172,1kg,1103.8284424379233,432,,平成28年8月10日（水）,suiexcel8 (19).xls
養成うなぎ,3041,1kg,5137.6,3200,,平成28年8月10日（水）,suiexcel8 (19).xls
冷凍もんごいか,387,1kg,3456,756,,平成28年8月10日（水）,suiexcel8 (19).xls
冷凍たこ,1079,1kg,4375.921450151058,972,,平成28年8月10日（水）,suiexcel8 (19).xls
冷凍えび,3764,1kg,2700,469,,平成28年8月10日（水）,suiexcel8 (19).xls
塩さば,1215,1kg,648,324,,平成28年8月10日（水）,suiexcel8 (19).xls
塩さけ,485,1kg,3340.008733624454,1730,,平成28年8月10日（水）,suiexcel8 (19).xls
塩すけそうこ,1438,1kg,2700,547,,平成28年8月10日（水）,suiexcel8 (19).xls
塩さんま,205,1kg,1146.3804878048782,750,,平成28年8月10日（水）,suiexcel8 (19).xls
開干さんま,215,1kg,864,648,,平成28年8月10日（水）,suiexcel8 (19).xls
開干あじ,147,1kg,1497.1641791044776,648,,平成28年8月10日（水）,suiexcel8 (19).xls
若干かれい,309,1kg,2300,1000,,平成28年8月10日（水）,suiexcel8 (19).xls
ちりめん,787,1kg,2160,530,,平成28年8月10日（水）,suiexcel8 (19).xls
なまりぶし,108,1kg,2189.486301369863,1250,,平成28年8月10日（水）,suiexcel8 (19).xls
くろまぐろ,642,1kg,5186.641074856046,1300,,平成28年8月12日（金）,suiexcel9 (19).xls
きわだ,4555,1kg,2832.194097616345,200,,平成28年8月12日（金）,suiexcel9 (19).xls
あじ,3187,1kg,648,300,,平成28年8月12日（金）,suiexcel9 (19).xls
さば,4270,1kg,432,324,,平成28年8月12日（金）,suiexcel9 (19).xls
まいわし,3199,1kg,216,108,,平成28年8月12日（金）,suiexcel9 (19).xls
さんま,832,1kg,1836,942,,平成28年8月12日（金）,suiexcel9 (19).xls
養成ぶり,1429,1kg,1192.4601113172541,550,,平成28年8月12日（金）,suiexcel9 (19).xls
かつお,2860,1kg,1029.551839464883,432,,平成28年8月12日（金）,suiexcel9 (19).xls
養成まだい,7955,1kg,1404,600,,平成28年8月12日（金）,suiexcel9 (19).xls
養成はまち,1455,1kg,1653.6127999999999,500,,平成28年8月12日（金）,suiexcel9 (19).xls
養成かんぱち,4706,1kg,1735.2030651340997,1000,,平成28年8月12日（金）,suiexcel9 (19).xls
するめいか,3975,1kg,702,594,,平成28年8月12日（金）,suiexcel9 (19).xls
さけ,3188,1kg,2177.9340425531914,1236,,平成28年8月12日（金）,suiexcel9 (19).xls
はも,2206,1kg,6700,500,,平成28年8月12日（金）,suiexcel9 (19).xls
たちうお,633,1kg,4602.189189189189,648,,平成28年8月12日（金）,suiexcel9 (19).xls
たこ,588,1kg,10000,540,,平成28年8月12日（金）,suiexcel9 (19).xls
あさり,2312,1kg,1159.8440779610196,432,,平成28年8月12日（金）,suiexcel9 (19).xls
養成うなぎ,3251,1kg,5315.200000000001,3800,,平成28年8月12日（金）,suiexcel9 (19).xls
冷凍もんごいか,371,1kg,3456,600,,平成28年8月12日（金）,suiexcel9 (19).xls
冷凍たこ,300,1kg,1242,972,,平成28年8月12日（金）,suiexcel9 (19).xls
冷凍えび,2528,1kg,4085.1884984025555,1080,,平成28年8月12日（金）,suiexcel9 (19).xls
塩さば,4828,1kg,648,324,,平成28年8月12日（金）,suiexcel9 (19).xls
塩さけ,944,1kg,1068.239406779661,750,,平成28年8月12日（金）,suiexcel9 (19).xls
塩すけそうこ,630,1kg,3966.2550335570468,594,,平成28年8月12日（金）,suiexcel9 (19).xls
塩さんま,23,1kg,451,451,,平成28年8月12日（金）,suiexcel9 (19).xls
開干さんま,558,1kg,1154.2311557788944,606,,平成28年8月12日（金）,suiexcel9 (19).xls
開干あじ,650,1kg,1565.4153354632588,648,,平成28年8月12日（金）,suiexcel9 (19).xls
若干かれい,50,1kg,864,594,,平成28年8月12日（金）,suiexcel9 (19).xls
ちりめん,1197,1kg,3024,1000,,平成28年8月12日（金）,suiexcel9 (19).xls
なまりぶし,17,1kg,753,753,,平成28年8月12日（金）,suiexcel9 (19).xls
くろまぐろ,529,1kg,4443.659898477157,3000,,平成28年8月13日（土）,suiexcel10 (19).xls
きわだ,5047,1kg,2643.874773139746,200,,平成28年8月13日（土）,suiexcel10 (19).xls
あじ,1597,1kg,659.6737357259381,400,,平成28年8月13日（土）,suiexcel10 (19).xls
さば,2252,1kg,2200,270,,平成28年8月13日（土）,suiexcel10 (19).xls
まいわし,1779,1kg,432,203,,平成28年8月13日（土）,suiexcel10 (19).xls
さんま,954,1kg,633,633,,平成28年8月13日（土）,suiexcel10 (19).xls
養成ぶり,2384,1kg,1188,780,,平成28年8月13日（土）,suiexcel10 (19).xls
かつお,2421,1kg,864,648,,平成28年8月13日（土）,suiexcel10 (19).xls
養成まだい,8118,1kg,1792.5868586858685,864,,平成28年8月13日（土）,suiexcel10 (19).xls
養成はまち,1453,1kg,1288.4603174603176,900,,平成28年8月13日（土）,suiexcel10 (19).xls
養成かんぱち,5068,1kg,1790.1374999999998,1000,,平成28年8月13日（土）,suiexcel10 (19).xls
するめいか,2445,1kg,702,573,,平成28年8月13日（土）,suiexcel10 (19).xls
さけ,4874,1kg,1847.1169736187157,1074,,平成28年8月13日（土）,suiexcel10 (19).xls
はも,2458,1kg,12500,108,,平成28年8月13日（土）,suiexcel10 (19).xls
たちうお,401,1kg,3004.818181818182,756,,平成28年8月13日（土）,suiexcel10 (19).xls
たこ,653,1kg,14500,324,,平成28年8月13日（土）,suiexcel10 (19).xls
あさり,1527,1kg,1175.0715835140998,432,,平成28年8月13日（土）,suiexcel10 (19).xls
養成うなぎ,3231,1kg,5338.753846153846,3700,,平成28年8月13日（土）,suiexcel10 (19).xls
冷凍もんごいか,769,1kg,3456,700,,平成28年8月13日（土）,suiexcel10 (19).xls
冷凍たこ,600,1kg,1242,972,,平成28年8月13日（土）,suiexcel10 (19).xls
冷凍えび,5181,1kg,3711.058282208589,1080,,平成28年8月13日（土）,suiexcel10 (19).xls
塩さば,3832,1kg,648,324,,平成28年8月13日（土）,suiexcel10 (19).xls
塩さけ,394,1kg,1144.9621621621623,750,,平成28年8月13日（土）,suiexcel10 (19).xls
塩すけそうこ,820,1kg,4752,648,,平成28年8月13日（土）,suiexcel10 (19).xls
塩さんま,45,1kg,461,461,,平成28年8月13日（土）,suiexcel10 (19).xls
開干さんま,1003,1kg,1113.9300155520996,589,,平成28年8月13日（土）,suiexcel10 (19).xls
開干あじ,730,1kg,1297.5700245700245,675,,平成28年8月13日（土）,suiexcel10 (19).xls
若干かれい,100,1kg,864,648,,平成28年8月13日（土）,suiexcel10 (19).xls
ちりめん,842,1kg,4408.243902439024,1296,,平成28年8月13日（土）,suiexcel10 (19).xls
なまりぶし,40,1kg,1389.05,800,,平成28年8月13日（土）,suiexcel10 (19).xls
くろまぐろ,644,1kg,4724.170807453416,2400,,平成28年8月17日（水）,suiexcel11 (19).xls
きわだ,1334,1kg,1830.8695652173913,216,,平成28年8月17日（水）,suiexcel11 (19).xls
あじ,1155,1kg,676.1297297297297,324,,平成28年8月17日（水）,suiexcel11 (19).xls
さば,107,1kg,589,589,,平成28年8月17日（水）,suiexcel11 (19).xls
まいわし,364,1kg,374,374,,平成28年8月17日（水）,suiexcel11 (19).xls
さんま,8654,1kg,972,830,,平成28年8月17日（水）,suiexcel11 (19).xls
養成ぶり,1556,1kg,1223.5422459893048,550,,平成28年8月17日（水）,suiexcel11 (19).xls
かつお,2879,1kg,756,540,,平成28年8月17日（水）,suiexcel11 (19).xls
養成まだい,9589,1kg,1641.5325392715347,864,,平成28年8月17日（水）,suiexcel11 (19).xls
養成はまち,1670,1kg,1700.1832061068703,972,,平成28年8月17日（水）,suiexcel11 (19).xls
養成かんぱち,5047,1kg,2183.902912621359,216,,平成28年8月17日（水）,suiexcel11 (19).xls
するめいか,1800,1kg,702,571,,平成28年8月17日（水）,suiexcel11 (19).xls
さけ,3487,1kg,2053.876404494382,1232,,平成28年8月17日（水）,suiexcel11 (19).xls
はも,1006,1kg,13000,162,,平成28年8月17日（水）,suiexcel11 (19).xls
たちうお,70,1kg,1404,1188,,平成28年8月17日（水）,suiexcel11 (19).xls
たこ,394,1kg,15600,756,,平成28年8月17日（水）,suiexcel11 (19).xls
あさり,1447,1kg,1106.7983193277312,432,,平成28年8月17日（水）,suiexcel11 (19).xls
養成うなぎ,3091,1kg,5076,3000,,平成28年8月17日（水）,suiexcel11 (19).xls
冷凍もんごいか,182,1kg,3456,751,,平成28年8月17日（水）,suiexcel11 (19).xls
冷凍たこ,100,1kg,1242,972,,平成28年8月17日（水）,suiexcel11 (19).xls
冷凍えび,903,1kg,2700,1080,,平成28年8月17日（水）,suiexcel11 (19).xls
塩さば,1366,1kg,648,324,,平成28年8月17日（水）,suiexcel11 (19).xls
塩さけ,466,1kg,1734.0608695652174,955,,平成28年8月17日（水）,suiexcel11 (19).xls
塩すけそうこ,560,1kg,3605.1363636363635,594,,平成28年8月17日（水）,suiexcel11 (19).xls
塩さんま,608,1kg,382,382,,平成28年8月17日（水）,suiexcel11 (19).xls
開干さんま,296,1kg,1005.6122448979593,570,,平成28年8月17日（水）,suiexcel11 (19).xls
開干あじ,157,1kg,1402.0526315789473,648,,平成28年8月17日（水）,suiexcel11 (19).xls
ちりめん,2042,1kg,3394.8048780487807,540,,平成28年8月17日（水）,suiexcel11 (19).xls
なまりぶし,21,1kg,1425.4285714285713,818,,平成28年8月17日（水）,suiexcel11 (19).xls
きわだ,830,1kg,2591.871313672922,500,,平成28年8月18日（木）,suiexcel12 (19).xls
あじ,617,1kg,1620,350,,平成28年8月18日（木）,suiexcel12 (19).xls
さば,1821,1kg,660,660,,平成28年8月18日（木）,suiexcel12 (19).xls
まいわし,2049,1kg,270,162,,平成28年8月18日（木）,suiexcel12 (19).xls
さんま,6466,1kg,849,648,,平成28年8月18日（木）,suiexcel12 (19).xls
養成ぶり,622,1kg,1188,780,,平成28年8月18日（木）,suiexcel12 (19).xls
かつお,1444,1kg,864,648,,平成28年8月18日（木）,suiexcel12 (19).xls
養成まだい,4691,1kg,1639.9750223015164,864,,平成28年8月18日（木）,suiexcel12 (19).xls
養成はまち,567,1kg,1277.7524752475247,900,,平成28年8月18日（木）,suiexcel12 (19).xls
養成かんぱち,1618,1kg,1752.291746641075,1000,,平成28年8月18日（木）,suiexcel12 (19).xls
するめいか,115,1kg,750,750,,平成28年8月18日（木）,suiexcel12 (19).xls
さけ,2150,1kg,1707.4297284421152,1006,,平成28年8月18日（木）,suiexcel12 (19).xls
はも,1703,1kg,11500,216,,平成28年8月18日（木）,suiexcel12 (19).xls
たちうお,593,1kg,4122.279069767442,648,,平成28年8月18日（木）,suiexcel12 (19).xls
たこ,654,1kg,13000,745,,平成28年8月18日（木）,suiexcel12 (19).xls
あさり,827,1kg,972,432,,平成28年8月18日（木）,suiexcel12 (19).xls
養成うなぎ,60,1kg,5076,4536,,平成28年8月18日（木）,suiexcel12 (19).xls
冷凍もんごいか,475,1kg,3456,756,,平成28年8月18日（木）,suiexcel12 (19).xls
冷凍たこ,400,1kg,1242,972,,平成28年8月18日（木）,suiexcel12 (19).xls
冷凍えび,3379,1kg,3751.1898734177216,1080,,平成28年8月18日（木）,suiexcel12 (19).xls
塩さば,3246,1kg,648,324,,平成28年8月18日（木）,suiexcel12 (19).xls
塩さけ,1024,1kg,955.8790322580646,750,,平成28年8月18日（木）,suiexcel12 (19).xls
塩すけそうこ,221,1kg,3254.8447204968943,1687,,平成28年8月18日（木）,suiexcel12 (19).xls
塩さんま,8281,1kg,864,412,,平成28年8月18日（木）,suiexcel12 (19).xls
開干さんま,605,1kg,1061.832183908046,559,,平成28年8月18日（木）,suiexcel12 (19).xls
開干あじ,151,1kg,1287.2857142857142,671,,平成28年8月18日（木）,suiexcel12 (19).xls
若干かれい,100,1kg,864,648,,平成28年8月18日（木）,suiexcel12 (19).xls
ちりめん,2858,1kg,3331.000986193294,600,,平成28年8月18日（木）,suiexcel12 (19).xls
なまりぶし,15,1kg,1745.6,983,,平成28年8月18日（木）,suiexcel12 (19).xls
くろまぐろ,230,1kg,4629.678260869565,2400,,平成28年8月19日（金）,suiexcel13 (19).xls
きわだ,1047,1kg,2043.0684931506848,216,,平成28年8月19日（金）,suiexcel13 (19).xls
あじ,300,1kg,778.75,500,,平成28年8月19日（金）,suiexcel13 (19).xls
さば,2390,1kg,638,638,,平成28年8月19日（金）,suiexcel13 (19).xls
まいわし,2930,1kg,270,162,,平成28年8月19日（金）,suiexcel13 (19).xls
さんま,800,1kg,864,756,,平成28年8月19日（金）,suiexcel13 (19).xls
養成ぶり,752,1kg,1188,780,,平成28年8月19日（金）,suiexcel13 (19).xls
かつお,325,1kg,1161,864,,平成28年8月19日（金）,suiexcel13 (19).xls
養成まだい,4887,1kg,1404,700,,平成28年8月19日（金）,suiexcel13 (19).xls
養成はまち,679,1kg,1242,972,,平成28年8月19日（金）,suiexcel13 (19).xls
養成かんぱち,1919,1kg,1760.7515527950309,1000,,平成28年8月19日（金）,suiexcel13 (19).xls
するめいか,760,1kg,864,707,,平成28年8月19日（金）,suiexcel13 (19).xls
さけ,2638,1kg,1811.944594074644,1056,,平成28年8月19日（金）,suiexcel13 (19).xls
はも,1881,1kg,13600,216,,平成28年8月19日（金）,suiexcel13 (19).xls
たちうお,320,1kg,864,648,,平成28年8月19日（金）,suiexcel13 (19).xls
たこ,545,1kg,13000,648,,平成28年8月19日（金）,suiexcel13 (19).xls
あさり,1667,1kg,1107.896373056995,432,,平成28年8月19日（金）,suiexcel13 (19).xls
養成うなぎ,3051,1kg,5076,972,,平成28年8月19日（金）,suiexcel13 (19).xls
冷凍もんごいか,453,1kg,3456,756,,平成28年8月19日（金）,suiexcel13 (19).xls
冷凍たこ,224,1kg,1242,702,,平成28年8月19日（金）,suiexcel13 (19).xls
冷凍えび,1710,1kg,4463.784615384616,1080,,平成28年8月19日（金）,suiexcel13 (19).xls
塩さば,8254,1kg,648,324,,平成28年8月19日（金）,suiexcel13 (19).xls
塩さけ,440,1kg,1170.0113636363637,530,,平成28年8月19日（金）,suiexcel13 (19).xls
塩すけそうこ,417,1kg,3942.038461538462,756,,平成28年8月19日（金）,suiexcel13 (19).xls
塩さんま,9770,1kg,972,494,,平成28年8月19日（金）,suiexcel13 (19).xls
開干さんま,199,1kg,1239.3232323232323,648,,平成28年8月19日（金）,suiexcel13 (19).xls
開干あじ,375,1kg,1123.9672727272728,589,,平成28年8月19日（金）,suiexcel13 (19).xls
若干かれい,132,1kg,1242,648,,平成28年8月19日（金）,suiexcel13 (19).xls
