品目,数量,単位,高値,安値,主な産地,日付,元ファイル
かつお,3716,1kg,529,313,,平成29年8月2日（水）,suiexcel1 (31).xls
養成まだい,2426,1kg,1553.644937586685,600,,平成29年8月2日（水）,suiexcel1 (31).xls
養成はまち,574,1kg,1485.5502958579882,600,,平成29年8月2日（水）,suiexcel1 (31).xls
養成かんぱち,1357,1kg,1730.6023391812864,216,,平成29年8月2日（水）,suiexcel1 (31).xls
するめいか,1575,1kg,810,577,,平成29年8月2日（水）,suiexcel1 (31).xls
さけ,1334,1kg,2399.7830188679245,1360,,平成29年8月2日（水）,suiexcel1 (31).xls
はも,1340,1kg,4200,108,,平成29年8月2日（水）,suiexcel1 (31).xls
たちうお,195,1kg,1512,1152,,平成29年8月2日（水）,suiexcel1 (31).xls
たこ,469,1kg,12000,864,,平成29年8月2日（水）,suiexcel1 (31).xls
あさり,2972,1kg,1080,378,,平成29年8月2日（水）,suiexcel1 (31).xls
養成うなぎ,3061,1kg,4212,3564,,平成29年8月2日（水）,suiexcel1 (31).xls
冷凍もんごいか,1100,1kg,3780,918,,平成29年8月2日（水）,suiexcel1 (31).xls
冷凍たこ,100,1kg,1404,1026,,平成29年8月2日（水）,suiexcel1 (31).xls
冷凍えび,1105,1kg,5354.958466453674,1080,,平成29年8月2日（水）,suiexcel1 (31).xls
塩さば,3020,1kg,648,378,,平成29年8月2日（水）,suiexcel1 (31).xls
塩さけ,1619,1kg,1750,725,,平成29年8月2日（水）,suiexcel1 (31).xls
塩すけそうこ,624,1kg,4074.744063324538,810,,平成29年8月2日（水）,suiexcel1 (31).xls
塩さんま,308,1kg,519,519,,平成29年8月2日（水）,suiexcel1 (31).xls
開干さんま,366,1kg,1080,494,,平成29年8月2日（水）,suiexcel1 (31).xls
開干あじ,490,1kg,1797.7701863354037,756,,平成29年8月2日（水）,suiexcel1 (31).xls
若干かれい,66,1kg,1458,756,,平成29年8月2日（水）,suiexcel1 (31).xls
ちりめん,1998,1kg,3874.9806451612903,1150,,平成29年8月2日（水）,suiexcel1 (31).xls
なまりぶし,30,1kg,2043.1999999999998,1102,,平成29年8月2日（水）,suiexcel1 (31).xls
くろまぐろ,432,1kg,2763.0451612903225,1700,,平成29年8月3日（木）,suiexcel2 (31).xls
きわだ,1620,1kg,3328.349162011173,1620,,平成29年8月3日（木）,suiexcel2 (31).xls
あじ,1335,1kg,810,256.17806041335456,,平成29年8月3日（木）,suiexcel2 (31).xls
さば,2660,1kg,324,26,,平成29年8月3日（木）,suiexcel2 (31).xls
まいわし,2100,1kg,270,162,,平成29年8月3日（木）,suiexcel2 (31).xls
さんま,160,1kg,473.294117647059,473.29411764705884,,平成29年8月3日（木）,suiexcel2 (31).xls
養成ぶり,592,1kg,1459.6258064516128,850,,平成29年8月3日（木）,suiexcel2 (31).xls
かつお,3631,1kg,508,292,,平成29年8月3日（木）,suiexcel2 (31).xls
養成まだい,2669,1kg,1404,864,,平成29年8月3日（木）,suiexcel2 (31).xls
養成はまち,735,1kg,1373.4569892473119,400,,平成29年8月3日（木）,suiexcel2 (31).xls
養成かんぱち,1616,1kg,2097.7343358395988,500,,平成29年8月3日（木）,suiexcel2 (31).xls
するめいか,1925,1kg,648,530.3435294117647,,平成29年8月3日（木）,suiexcel2 (31).xls
さけ,889,1kg,2486.1200980392155,1323,,平成29年8月3日（木）,suiexcel2 (31).xls
はも,2212,1kg,6000,270,,平成29年8月3日（木）,suiexcel2 (31).xls
たちうお,344,1kg,3248,918,,平成29年8月3日（木）,suiexcel2 (31).xls
たこ,727,1kg,8200,972,,平成29年8月3日（木）,suiexcel2 (31).xls
あさり,1968,1kg,1142.6490566037735,162,,平成29年8月3日（木）,suiexcel2 (31).xls
養成うなぎ,100,1kg,4212,3672,,平成29年8月3日（木）,suiexcel2 (31).xls
冷凍もんごいか,1500,1kg,3780,918,,平成29年8月3日（木）,suiexcel2 (31).xls
冷凍たこ,100,1kg,1404,1026,,平成29年8月3日（木）,suiexcel2 (31).xls
冷凍えび,1593,1kg,4608.301225919439,1080,,平成29年8月3日（木）,suiexcel2 (31).xls
塩さば,2244,1kg,648,324,,平成29年8月3日（木）,suiexcel2 (31).xls
塩さけ,397,1kg,1379.4811083123427,900,,平成29年8月3日（木）,suiexcel2 (31).xls
塩すけそうこ,502,1kg,3492.574324324324,1296,,平成29年8月3日（木）,suiexcel2 (31).xls
塩さんま,556,1kg,359.352517985611,359.3525179856115,,平成29年8月3日（木）,suiexcel2 (31).xls
開干さんま,244,1kg,1128.9305555555557,589,,平成29年8月3日（木）,suiexcel2 (31).xls
開干あじ,126,1kg,1365.6153846153845,648,,平成29年8月3日（木）,suiexcel2 (31).xls
若干かれい,200,1kg,2376,756,,平成29年8月3日（木）,suiexcel2 (31).xls
ちりめん,2087,1kg,3148.566801619433,1609,,平成29年8月3日（木）,suiexcel2 (31).xls
なまりぶし,15,1kg,1377.2,469,,平成29年8月3日（木）,suiexcel2 (31).xls
くろまぐろ,913,1kg,4299.857142857143,864,,平成29年8月4日（金）,suiexcel3 (31).xls
きわだ,1189,1kg,3144.442,1080,,平成29年8月4日（金）,suiexcel3 (31).xls
あじ,687,1kg,972,460,,平成29年8月4日（金）,suiexcel3 (31).xls
さば,2337,1kg,507.33073929961085,100,,平成29年8月4日（金）,suiexcel3 (31).xls
まいわし,1900,1kg,324,216,,平成29年8月4日（金）,suiexcel3 (31).xls
さんま,476,1kg,426,426,,平成29年8月4日（金）,suiexcel3 (31).xls
養成ぶり,663,1kg,1240.8101265822784,950,,平成29年8月4日（金）,suiexcel3 (31).xls
かつお,2729,1kg,605,356,,平成29年8月4日（金）,suiexcel3 (31).xls
養成まだい,4540,1kg,2097.774919614148,864,,平成29年8月4日（金）,suiexcel3 (31).xls
養成はまち,747,1kg,1810.6287625418058,1004,,平成29年8月4日（金）,suiexcel3 (31).xls
養成かんぱち,1770,1kg,1596.004,1000,,平成29年8月4日（金）,suiexcel3 (31).xls
するめいか,2530,1kg,702,594,,平成29年8月4日（金）,suiexcel3 (31).xls
さけ,1280,1kg,2486.383333333333,1401,,平成29年8月4日（金）,suiexcel3 (31).xls
はも,1547,1kg,13000,100,,平成29年8月4日（金）,suiexcel3 (31).xls
たちうお,184,1kg,2602,756,,平成29年8月4日（金）,suiexcel3 (31).xls
たこ,718,1kg,10100,864,,平成29年8月4日（金）,suiexcel3 (31).xls
あさり,1813,1kg,1066.5158150851582,378,,平成29年8月4日（金）,suiexcel3 (31).xls
養成うなぎ,3121,1kg,4414.4,2800,,平成29年8月4日（金）,suiexcel3 (31).xls
冷凍もんごいか,2954,1kg,3780,918,,平成29年8月4日（金）,suiexcel3 (31).xls
冷凍たこ,200,1kg,1404,1026,,平成29年8月4日（金）,suiexcel3 (31).xls
冷凍えび,1426,1kg,3763,1080,,平成29年8月4日（金）,suiexcel3 (31).xls
塩さば,2326,1kg,648,270,,平成29年8月4日（金）,suiexcel3 (31).xls
塩さけ,3208,1kg,1119.7063591022443,760,,平成29年8月4日（金）,suiexcel3 (31).xls
塩すけそうこ,582,1kg,3951.148936170213,1080,,平成29年8月4日（金）,suiexcel3 (31).xls
開干さんま,447,1kg,1110.633027522936,578,,平成29年8月4日（金）,suiexcel3 (31).xls
開干あじ,220,1kg,1210.4571428571428,620,,平成29年8月4日（金）,suiexcel3 (31).xls
若干かれい,100,1kg,1080,756,,平成29年8月4日（金）,suiexcel3 (31).xls
ちりめん,1849,1kg,3467.375518672199,864,,平成29年8月4日（金）,suiexcel3 (31).xls
なまりぶし,31,1kg,903,903,,平成29年8月4日（金）,suiexcel3 (31).xls
くろまぐろ,510,1kg,8385.6,864,,平成29年8月5日（土）,suiexcel4 (31).xls
きわだ,2427,1kg,2620.124735729387,864,,平成29年8月5日（土）,suiexcel4 (31).xls
あじ,998,1kg,1080,255,,平成29年8月5日（土）,suiexcel4 (31).xls
さば,4053,1kg,540,315,,平成29年8月5日（土）,suiexcel4 (31).xls
まいわし,4442,1kg,270,162,,平成29年8月5日（土）,suiexcel4 (31).xls
さんま,420,1kg,404,404,,平成29年8月5日（土）,suiexcel4 (31).xls
養成ぶり,363,1kg,1314.3934426229507,900,,平成29年8月5日（土）,suiexcel4 (31).xls
かつお,3833,1kg,605,357,,平成29年8月5日（土）,suiexcel4 (31).xls
養成まだい,5430,1kg,1404,800,,平成29年8月5日（土）,suiexcel4 (31).xls
養成はまち,658,1kg,1242.4761904761904,1004,,平成29年8月5日（土）,suiexcel4 (31).xls
養成かんぱち,2130,1kg,1581,1000,,平成29年8月5日（土）,suiexcel4 (31).xls
するめいか,1900,1kg,648,540,,平成29年8月5日（土）,suiexcel4 (31).xls
さけ,2687,1kg,2288.771653543307,1219,,平成29年8月5日（土）,suiexcel4 (31).xls
はも,2357,1kg,6700,150,,平成29年8月5日（土）,suiexcel4 (31).xls
たちうお,102,1kg,2419,724,,平成29年8月5日（土）,suiexcel4 (31).xls
たこ,517,1kg,11500,972,,平成29年8月5日（土）,suiexcel4 (31).xls
あさり,1593,1kg,1074.6601941747572,486,,平成29年8月5日（土）,suiexcel4 (31).xls
養成うなぎ,3201,1kg,4212,3078,,平成29年8月5日（土）,suiexcel4 (31).xls
冷凍もんごいか,2188,1kg,4948.727272727273,918,,平成29年8月5日（土）,suiexcel4 (31).xls
冷凍たこ,200,1kg,1404,1026,,平成29年8月5日（土）,suiexcel4 (31).xls
冷凍えび,978,1kg,2754,1080,,平成29年8月5日（土）,suiexcel4 (31).xls
塩さば,5438,1kg,972,540,,平成29年8月5日（土）,suiexcel4 (31).xls
塩さけ,4237,1kg,1725.2382957641814,950,,平成29年8月5日（土）,suiexcel4 (31).xls
塩すけそうこ,1229,1kg,3354.744292237443,810,,平成29年8月5日（土）,suiexcel4 (31).xls
塩さんま,2325,1kg,392,392,,平成29年8月5日（土）,suiexcel4 (31).xls
開干さんま,798,1kg,1080,550,,平成29年8月5日（土）,suiexcel4 (31).xls
開干あじ,214,1kg,1295.561403508772,648,,平成29年8月5日（土）,suiexcel4 (31).xls
若干かれい,100,1kg,1620,756,,平成29年8月5日（土）,suiexcel4 (31).xls
ちりめん,3936,1kg,3255.961904761905,864,,平成29年8月5日（土）,suiexcel4 (31).xls
なまりぶし,42,1kg,1737.7142857142858,949,,平成29年8月5日（土）,suiexcel4 (31).xls
くろまぐろ,941,1kg,2544.108280254777,800,,平成29年8月7日（月）,suiexcel5 (31).xls
きわだ,2884,1kg,2096.5382585751977,230,,平成29年8月7日（月）,suiexcel5 (31).xls
あじ,558,1kg,1080,888,,平成29年8月7日（月）,suiexcel5 (31).xls
さば,4774,1kg,541.348182883939,350,,平成29年8月7日（月）,suiexcel5 (31).xls
まいわし,2114,1kg,324,184,,平成29年8月7日（月）,suiexcel5 (31).xls
さんま,568,1kg,394,394,,平成29年8月7日（月）,suiexcel5 (31).xls
養成ぶり,387,1kg,1470.4728682170544,750,,平成29年8月7日（月）,suiexcel5 (31).xls
かつお,3755,1kg,616,345,,平成29年8月7日（月）,suiexcel5 (31).xls
養成まだい,5483,1kg,1989.3057591623037,864,,平成29年8月7日（月）,suiexcel5 (31).xls
養成はまち,1024,1kg,1775.1678571428572,938,,平成29年8月7日（月）,suiexcel5 (31).xls
養成かんぱち,1986,1kg,1741.7756563245825,800,,平成29年8月7日（月）,suiexcel5 (31).xls
するめいか,4425,1kg,702,594,,平成29年8月7日（月）,suiexcel5 (31).xls
さけ,1650,1kg,2719.975903614458,1440,,平成29年8月7日（月）,suiexcel5 (31).xls
はも,1917,1kg,11000,216,,平成29年8月7日（月）,suiexcel5 (31).xls
たちうお,190,1kg,4636.4,702,,平成29年8月7日（月）,suiexcel5 (31).xls
たこ,761,1kg,10500,864,,平成29年8月7日（月）,suiexcel5 (31).xls
あさり,1523,1kg,1041.5950920245398,486,,平成29年8月7日（月）,suiexcel5 (31).xls
養成うなぎ,3201,1kg,4212,3510,,平成29年8月7日（月）,suiexcel5 (31).xls
冷凍もんごいか,955,1kg,3780,911,,平成29年8月7日（月）,suiexcel5 (31).xls
冷凍たこ,100,1kg,1404,1026,,平成29年8月7日（月）,suiexcel5 (31).xls
冷凍えび,455,1kg,2754,1080,,平成29年8月7日（月）,suiexcel5 (31).xls
塩さば,9122,1kg,648,324,,平成29年8月7日（月）,suiexcel5 (31).xls
塩さけ,1024,1kg,1944,900,,平成29年8月7日（月）,suiexcel5 (31).xls
塩すけそうこ,636,1kg,3191.818181818182,864,,平成29年8月7日（月）,suiexcel5 (31).xls
塩さんま,3413,1kg,417,417,,平成29年8月7日（月）,suiexcel5 (31).xls
開干さんま,751,1kg,1080,472,,平成29年8月7日（月）,suiexcel5 (31).xls
開干あじ,808,1kg,1652.8507462686566,648,,平成29年8月7日（月）,suiexcel5 (31).xls
若干かれい,100,1kg,972,864,,平成29年8月7日（月）,suiexcel5 (31).xls
ちりめん,2029,1kg,3804.2362525458248,1642,,平成29年8月7日（月）,suiexcel5 (31).xls
なまりぶし,26,1kg,1634.4615384615386,897,,平成29年8月7日（月）,suiexcel5 (31).xls
くろまぐろ,743,1kg,4390.642201834862,864,,平成29年8月8日（火）,suiexcel6 (31).xls
きわだ,1531,1kg,2542.8492706645056,300,,平成29年8月8日（火）,suiexcel6 (31).xls
あじ,297,1kg,1080,972,,平成29年8月8日（火）,suiexcel6 (31).xls
さば,2434,1kg,486,378,,平成29年8月8日（火）,suiexcel6 (31).xls
まいわし,200,1kg,648,540,,平成29年8月8日（火）,suiexcel6 (31).xls
さんま,1440,1kg,394,394,,平成29年8月8日（火）,suiexcel6 (31).xls
養成ぶり,441,1kg,1387.1298701298701,750,,平成29年8月8日（火）,suiexcel6 (31).xls
かつお,2548,1kg,659,399,,平成29年8月8日（火）,suiexcel6 (31).xls
養成まだい,4513,1kg,1404,800,,平成29年8月8日（火）,suiexcel6 (31).xls
養成はまち,475,1kg,1766.47533632287,933,,平成29年8月8日（火）,suiexcel6 (31).xls
養成かんぱち,1387,1kg,1758.517711171662,800,,平成29年8月8日（火）,suiexcel6 (31).xls
するめいか,300,1kg,702,594,,平成29年8月8日（火）,suiexcel6 (31).xls
さけ,2077,1kg,2446.827763496144,1303,,平成29年8月8日（火）,suiexcel6 (31).xls
はも,1101,1kg,13500,216,,平成29年8月8日（火）,suiexcel6 (31).xls
たこ,255,1kg,14000,648,,平成29年8月8日（火）,suiexcel6 (31).xls
あさり,917,1kg,1059.6438356164383,432,,平成29年8月8日（火）,suiexcel6 (31).xls
養成うなぎ,3171,1kg,4472,3250,,平成29年8月8日（火）,suiexcel6 (31).xls
冷凍もんごいか,1600,1kg,3780,918,,平成29年8月8日（火）,suiexcel6 (31).xls
冷凍たこ,100,1kg,1404,1026,,平成29年8月8日（火）,suiexcel6 (31).xls
冷凍えび,986,1kg,2921.492537313433,250,,平成29年8月8日（火）,suiexcel6 (31).xls
塩さば,1746,1kg,540,324,,平成29年8月8日（火）,suiexcel6 (31).xls
塩さけ,3397,1kg,877.4527524286134,705,,平成29年8月8日（火）,suiexcel6 (31).xls
塩すけそうこ,579,1kg,3869.627450980392,864,,平成29年8月8日（火）,suiexcel6 (31).xls
開干さんま,516,1kg,1080,534,,平成29年8月8日（火）,suiexcel6 (31).xls
開干あじ,156,1kg,1569.611111111111,648,,平成29年8月8日（火）,suiexcel6 (31).xls
若干かれい,50,1kg,972,756,,平成29年8月8日（火）,suiexcel6 (31).xls
ちりめん,880,1kg,3630.1052631578946,1512,,平成29年8月8日（火）,suiexcel6 (31).xls
なまりぶし,82,1kg,1822.7241379310344,991,,平成29年8月8日（火）,suiexcel6 (31).xls
くろまぐろ,1826,1kg,1647.6298200514138,216,,平成29年8月9日（水）,suiexcel7 (31).xls
きわだ,1447,1kg,2124.4519572953736,300,,平成29年8月9日（水）,suiexcel7 (31).xls
あじ,202,1kg,3510,972,,平成29年8月9日（水）,suiexcel7 (31).xls
さば,3486,1kg,647.7051792828685,374,,平成29年8月9日（水）,suiexcel7 (31).xls
まいわし,300,1kg,648,540,,平成29年8月9日（水）,suiexcel7 (31).xls
さんま,512,1kg,4968,791,,平成29年8月9日（水）,suiexcel7 (31).xls
養成ぶり,257,1kg,1338.8925619834713,950,,平成29年8月9日（水）,suiexcel7 (31).xls
かつお,1285,1kg,724,424,,平成29年8月9日（水）,suiexcel7 (31).xls
養成まだい,4507,1kg,2152.546808510638,864,,平成29年8月9日（水）,suiexcel7 (31).xls
養成はまち,793,1kg,1803.6947368421052,952,,平成29年8月9日（水）,suiexcel7 (31).xls
養成かんぱち,1570,1kg,1622.5464190981434,1000,,平成29年8月9日（水）,suiexcel7 (31).xls
するめいか,1025,1kg,810,702,,平成29年8月9日（水）,suiexcel7 (31).xls
さけ,1329,1kg,2329.503355704698,1250,,平成29年8月9日（水）,suiexcel7 (31).xls
はも,1947,1kg,11100,500,,平成29年8月9日（水）,suiexcel7 (31).xls
たちうお,33,1kg,4452.727272727273,3500,,平成29年8月9日（水）,suiexcel7 (31).xls
たこ,367,1kg,13100,864,,平成29年8月9日（水）,suiexcel7 (31).xls
あさり,1272,1kg,1038.8322147651006,432,,平成29年8月9日（水）,suiexcel7 (31).xls
養成うなぎ,3111,1kg,4104,3024,,平成29年8月9日（水）,suiexcel7 (31).xls
冷凍もんごいか,3000,1kg,3780,918,,平成29年8月9日（水）,suiexcel7 (31).xls
冷凍たこ,300,1kg,1404,1026,,平成29年8月9日（水）,suiexcel7 (31).xls
冷凍えび,1720,1kg,3910.44776119403,1080,,平成29年8月9日（水）,suiexcel7 (31).xls
塩さば,1784,1kg,540,324,,平成29年8月9日（水）,suiexcel7 (31).xls
塩さけ,2232,1kg,1195.3572796934866,745,,平成29年8月9日（水）,suiexcel7 (31).xls
塩すけそうこ,601,1kg,4084.8584905660373,864,,平成29年8月9日（水）,suiexcel7 (31).xls
塩さんま,450,1kg,346,346,,平成29年8月9日（水）,suiexcel7 (31).xls
開干さんま,235,1kg,1080,442,,平成29年8月9日（水）,suiexcel7 (31).xls
開干あじ,159,1kg,1125.542372881356,580,,平成29年8月9日（水）,suiexcel7 (31).xls
若干かれい,30,1kg,864,756,,平成29年8月9日（水）,suiexcel7 (31).xls
ちりめん,868,1kg,2514.712643678161,1300,,平成29年8月9日（水）,suiexcel7 (31).xls
なまりぶし,24,1kg,1757,956,,平成29年8月9日（水）,suiexcel7 (31).xls
くろまぐろ,2054,1kg,3269.3141762452105,216,,平成29年8月10日（木）,suiexcel8 (31).xls
きわだ,1557,1kg,2212.973293768546,310,,平成29年8月10日（木）,suiexcel8 (31).xls
あじ,250,1kg,3241.0625,972,,平成29年8月10日（木）,suiexcel8 (31).xls
さば,2309,1kg,697.9620689655173,350,,平成29年8月10日（木）,suiexcel8 (31).xls
まいわし,3014,1kg,324,216,,平成29年8月10日（木）,suiexcel8 (31).xls
さんま,2186,1kg,4968,918,,平成29年8月10日（木）,suiexcel8 (31).xls
養成ぶり,485,1kg,1541.7212543554006,750,,平成29年8月10日（木）,suiexcel8 (31).xls
かつお,3492,1kg,756,540,,平成29年8月10日（木）,suiexcel8 (31).xls
養成まだい,3957,1kg,1472.4476534296027,800,,平成29年8月10日（木）,suiexcel8 (31).xls
養成はまち,1049,1kg,1899.0993788819876,1000,,平成29年8月10日（木）,suiexcel8 (31).xls
養成かんぱち,2076,1kg,1596.839116719243,1000,,平成29年8月10日（木）,suiexcel8 (31).xls
するめいか,1355,1kg,2514.2232558139535,702,,平成29年8月10日（木）,suiexcel8 (31).xls
さけ,3590,1kg,2031.77976380466,1096,,平成29年8月10日（木）,suiexcel8 (31).xls
はも,4913,1kg,9000,200,,平成29年8月10日（木）,suiexcel8 (31).xls
たちうお,315,1kg,4750.04255319149,842,,平成29年8月10日（木）,suiexcel8 (31).xls
たこ,732,1kg,13500,972,,平成29年8月10日（木）,suiexcel8 (31).xls
あさり,1208,1kg,1179.8985507246377,432,,平成29年8月10日（木）,suiexcel8 (31).xls
養成うなぎ,3111,1kg,4104,2800,,平成29年8月10日（木）,suiexcel8 (31).xls
冷凍もんごいか,1356,1kg,3780,916,,平成29年8月10日（木）,suiexcel8 (31).xls
冷凍たこ,160,1kg,1404,756,,平成29年8月10日（木）,suiexcel8 (31).xls
冷凍えび,1400,1kg,3901.3458904109593,1080,,平成29年8月10日（木）,suiexcel8 (31).xls
塩さば,5006,1kg,648,324,,平成29年8月10日（木）,suiexcel8 (31).xls
塩さけ,1253,1kg,1510.2482043096568,843,,平成29年8月10日（木）,suiexcel8 (31).xls
塩すけそうこ,743,1kg,4008.6038647342993,1080,,平成29年8月10日（木）,suiexcel8 (31).xls
塩さんま,600,1kg,449,449,,平成29年8月10日（木）,suiexcel8 (31).xls
開干さんま,504,1kg,1140.567901234568,593,,平成29年8月10日（木）,suiexcel8 (31).xls
開干あじ,161,1kg,1080,549,,平成29年8月10日（木）,suiexcel8 (31).xls
若干かれい,50,1kg,1080,648,,平成29年8月10日（木）,suiexcel8 (31).xls
ちりめん,1279,1kg,3990.0971563981043,1382,,平成29年8月10日（木）,suiexcel8 (31).xls
なまりぶし,38,1kg,1844.842105263158,1002,,平成29年8月10日（木）,suiexcel8 (31).xls
くろまぐろ,925,1kg,5491.793721973094,700,,平成29年8月12日（土）,suiexcel9 (31).xls
きわだ,4933,1kg,2857.3252747252745,210,,平成29年8月12日（土）,suiexcel9 (31).xls
あじ,646,1kg,1404,500,,平成29年8月12日（土）,suiexcel9 (31).xls
さば,932,1kg,619,619,,平成29年8月12日（土）,suiexcel9 (31).xls
まいわし,1830,1kg,378,216,,平成29年8月12日（土）,suiexcel9 (31).xls
さんま,2158,1kg,517,517,,平成29年8月12日（土）,suiexcel9 (31).xls
養成ぶり,818,1kg,1515.5964285714285,750,,平成29年8月12日（土）,suiexcel9 (31).xls
かつお,7974,1kg,637,421,,平成29年8月12日（土）,suiexcel9 (31).xls
養成まだい,10349,1kg,2197.338276836158,864,,平成29年8月12日（土）,suiexcel9 (31).xls
養成はまち,2167,1kg,1669.2073310423825,885,,平成29年8月12日（土）,suiexcel9 (31).xls
養成かんぱち,5418,1kg,2135.3658536585367,1268,,平成29年8月12日（土）,suiexcel9 (31).xls
するめいか,3360,1kg,810,702,,平成29年8月12日（土）,suiexcel9 (31).xls
さけ,4123,1kg,2607.195305951383,1384,,平成29年8月12日（土）,suiexcel9 (31).xls
はも,5653,1kg,8000,162,,平成29年8月12日（土）,suiexcel9 (31).xls
たちうお,200,1kg,4145.366666666667,1037,,平成29年8月12日（土）,suiexcel9 (31).xls
たこ,988,1kg,15000,972,,平成29年8月12日（土）,suiexcel9 (31).xls
あさり,2243,1kg,1296,130,,平成29年8月12日（土）,suiexcel9 (31).xls
養成うなぎ,3191,1kg,4104,2600,,平成29年8月12日（土）,suiexcel9 (31).xls
冷凍もんごいか,1578,1kg,3780,850,,平成29年8月12日（土）,suiexcel9 (31).xls
冷凍たこ,172,1kg,1404,756,,平成29年8月12日（土）,suiexcel9 (31).xls
冷凍えび,1243,1kg,3209.9193548387098,1080,,平成29年8月12日（土）,suiexcel9 (31).xls
塩さば,3516,1kg,648,432,,平成29年8月12日（土）,suiexcel9 (31).xls
塩さけ,584,1kg,1946.8313953488373,1061,,平成29年8月12日（土）,suiexcel9 (31).xls
塩すけそうこ,660,1kg,3662.586102719033,810,,平成29年8月12日（土）,suiexcel9 (31).xls
塩さんま,930,1kg,450,450,,平成29年8月12日（土）,suiexcel9 (31).xls
開干さんま,1054,1kg,1080,528,,平成29年8月12日（土）,suiexcel9 (31).xls
開干あじ,590,1kg,1254.72,648,,平成29年8月12日（土）,suiexcel9 (31).xls
若干かれい,100,1kg,1080,648,,平成29年8月12日（土）,suiexcel9 (31).xls
ちりめん,1624,1kg,3233.3714285714286,1400,,平成29年8月12日（土）,suiexcel9 (31).xls
なまりぶし,20,1kg,1611.2,886,,平成29年8月12日（土）,suiexcel9 (31).xls
くろまぐろ,547,1kg,3626.839662447257,2800,,平成29年8月16日（水）,suiexcel10 (31).xls
きわだ,1500,1kg,2849.294727744166,440,,平成29年8月16日（水）,suiexcel10 (31).xls
あじ,40,1kg,1620,1620,,平成29年8月16日（水）,suiexcel10 (31).xls
さば,470,1kg,1720.2545454545455,540,,平成29年8月16日（水）,suiexcel10 (31).xls
まいわし,200,1kg,756,414,,平成29年8月16日（水）,suiexcel10 (31).xls
さんま,6672,1kg,972,697,,平成29年8月16日（水）,suiexcel10 (31).xls
養成ぶり,1165,1kg,1506.5449515905948,750,,平成29年8月16日（水）,suiexcel10 (31).xls
かつお,2044,1kg,1386.318181818182,583,,平成29年8月16日（水）,suiexcel10 (31).xls
養成まだい,8628,1kg,1915.1021602160217,864,,平成29年8月16日（水）,suiexcel10 (31).xls
養成はまち,1645,1kg,1678.4724540901502,500,,平成29年8月16日（水）,suiexcel10 (31).xls
養成かんぱち,4215,1kg,2138.5245508982034,400,,平成29年8月16日（水）,suiexcel10 (31).xls
するめいか,2400,1kg,756,648,,平成29年8月16日（水）,suiexcel10 (31).xls
さけ,3375,1kg,2604.3540549069107,1382,,平成29年8月16日（水）,suiexcel10 (31).xls
はも,3502,1kg,7700,50,,平成29年8月16日（水）,suiexcel10 (31).xls
たこ,500,1kg,13000,1080,,平成29年8月16日（水）,suiexcel10 (31).xls
あさり,2083,1kg,1120.7929328621908,378,,平成29年8月16日（水）,suiexcel10 (31).xls
養成うなぎ,3071,1kg,4104,3510,,平成29年8月16日（水）,suiexcel10 (31).xls
冷凍もんごいか,1307,1kg,3780,918,,平成29年8月16日（水）,suiexcel10 (31).xls
冷凍たこ,100,1kg,1404,1026,,平成29年8月16日（水）,suiexcel10 (31).xls
冷凍えび,946,1kg,2754,1080,,平成29年8月16日（水）,suiexcel10 (31).xls
塩さば,182,1kg,500,500,,平成29年8月16日（水）,suiexcel10 (31).xls
塩さけ,1136,1kg,1146.2433035714284,910,,平成29年8月16日（水）,suiexcel10 (31).xls
塩すけそうこ,542,1kg,3642.1633986928105,810,,平成29年8月16日（水）,suiexcel10 (31).xls
塩さんま,1245,1kg,452,452,,平成29年8月16日（水）,suiexcel10 (31).xls
開干さんま,879,1kg,1080,489,,平成29年8月16日（水）,suiexcel10 (31).xls
開干あじ,250,1kg,1688.4285714285713,648,,平成29年8月16日（水）,suiexcel10 (31).xls
若干かれい,50,1kg,1620,972,,平成29年8月16日（水）,suiexcel10 (31).xls
ちりめん,581,1kg,3776.72,1080,,平成29年8月16日（水）,suiexcel10 (31).xls
なまりぶし,12,1kg,1134,1134,,平成29年8月16日（水）,suiexcel10 (31).xls
くろまぐろ,73,1kg,3579.1506849315065,3000,,平成29年8月17日（木）,suiexcel11 (31).xls
きわだ,1066,1kg,2270.684210526316,1263,,平成29年8月17日（木）,suiexcel11 (31).xls
あじ,200,1kg,343,343,,平成29年8月17日（木）,suiexcel11 (31).xls
さば,848,1kg,522,324,,平成29年8月17日（木）,suiexcel11 (31).xls
まいわし,1315,1kg,756,295,,平成29年8月17日（木）,suiexcel11 (31).xls
さんま,8850,1kg,756,648,,平成29年8月17日（木）,suiexcel11 (31).xls
養成ぶり,256,1kg,1334.8402366863907,950,,平成29年8月17日（木）,suiexcel11 (31).xls
かつお,3322,1kg,778,438,,平成29年8月17日（木）,suiexcel11 (31).xls
養成まだい,4444,1kg,1686.774712643678,500,,平成29年8月17日（木）,suiexcel11 (31).xls
養成はまち,663,1kg,1536.4347826086955,550,,平成29年8月17日（木）,suiexcel11 (31).xls
養成かんぱち,1540,1kg,1790.665,800,,平成29年8月17日（木）,suiexcel11 (31).xls
するめいか,4,1kg,1966,1966,,平成29年8月17日（木）,suiexcel11 (31).xls
さけ,1239,1kg,2578.51618705036,1369,,平成29年8月17日（木）,suiexcel11 (31).xls
はも,2193,1kg,9500,216,,平成29年8月17日（木）,suiexcel11 (31).xls
