品目,数量,単位,高値,安値,主な産地,日付,元ファイル
するめいか,370,1kg,1080,640,,令和3年7月10日（土）,suiexcel-7 (37).xls
さけ,6578,1kg,1450,370,,令和3年7月10日（土）,suiexcel-7 (37).xls
はも,2644,1kg,1700,324,,令和3年7月10日（土）,suiexcel-7 (37).xls
たちうお,839,1kg,4600,1500,,令和3年7月10日（土）,suiexcel-7 (37).xls
たこ,416,1kg,4330,900,,令和3年7月10日（土）,suiexcel-7 (37).xls
あさり,1726,1kg,1200,400,,令和3年7月10日（土）,suiexcel-7 (37).xls
養成うなぎ,395,1kg,4644,2200,,令和3年7月10日（土）,suiexcel-7 (37).xls
あゆ,1270,1kg,4550,350,,令和3年7月10日（土）,suiexcel-7 (37).xls
冷凍たこ,300,1kg,2484,1836,,令和3年7月10日（土）,suiexcel-7 (37).xls
冷凍えび,1060,1kg,4860,648,,令和3年7月10日（土）,suiexcel-7 (37).xls
冷凍うなぎ蒲焼,930,1kg,3348,2200,,令和3年7月10日（土）,suiexcel-7 (37).xls
塩さば,3490,1kg,648,410,,令和3年7月10日（土）,suiexcel-7 (37).xls
塩さけ,444,1kg,1300,780,,令和3年7月10日（土）,suiexcel-7 (37).xls
塩すけそうこ,280,1kg,1890,800,,令和3年7月10日（土）,suiexcel-7 (37).xls
丸干いわし,100,1kg,1620,540,,令和3年7月10日（土）,suiexcel-7 (37).xls
開干さんま,368,1kg,1900,350,,令和3年7月10日（土）,suiexcel-7 (37).xls
開干あじ,402,1kg,1620,500,,令和3年7月10日（土）,suiexcel-7 (37).xls
若干かれい,275,1kg,1620,630,,令和3年7月10日（土）,suiexcel-7 (37).xls
ちりめん,2040,1kg,2310,900,,令和3年7月10日（土）,suiexcel-7 (37).xls
なまりぶし,32,1kg,1600,1030,,令和3年7月10日（土）,suiexcel-7 (37).xls
くろまぐろ,683,1kg,3024,1512,,令和3年6月11日（金）,suiexcel-7 (38).xls
きわだ,1365,1kg,2300,350,,令和3年6月11日（金）,suiexcel-7 (38).xls
あじ,3638,1kg,900,200,,令和3年6月11日（金）,suiexcel-7 (38).xls
さば,1585,1kg,500,150,,令和3年6月11日（金）,suiexcel-7 (38).xls
まいわし,1507,1kg,600,108,,令和3年6月11日（金）,suiexcel-7 (38).xls
養成ぶり,559,1kg,1188,700,,令和3年6月11日（金）,suiexcel-7 (38).xls
かつお,5595,1kg,1050,173,,令和3年6月11日（金）,suiexcel-7 (38).xls
養成まだい,4418,1kg,3350,250,,令和3年6月11日（金）,suiexcel-7 (38).xls
さわら,1147,1kg,1350,550,,令和3年6月11日（金）,suiexcel-7 (38).xls
かれい,468,1kg,2200,350,,令和3年6月11日（金）,suiexcel-7 (38).xls
養成はまち,381,1kg,1242,648,,令和3年6月11日（金）,suiexcel-7 (38).xls
養成かんぱち,1018,1kg,1296,650,,令和3年6月11日（金）,suiexcel-7 (38).xls
するめいか,1870,1kg,650,450,,令和3年6月11日（金）,suiexcel-7 (38).xls
いさぎ,403,1kg,800,450,,令和3年6月11日（金）,suiexcel-7 (38).xls
さけ,4197,1kg,1700,150,,令和3年6月11日（金）,suiexcel-7 (38).xls
はも,2162,1kg,1700,300,,令和3年6月11日（金）,suiexcel-7 (38).xls
あさり,2083,1kg,1188,270,,令和3年6月11日（金）,suiexcel-7 (38).xls
あゆ,914,1kg,2500,400,,令和3年6月11日（金）,suiexcel-7 (38).xls
冷凍たこ,200,1kg,2808,1728,,令和3年6月11日（金）,suiexcel-7 (38).xls
冷凍えび,460,1kg,4320,648,,令和3年6月11日（金）,suiexcel-7 (38).xls
冷凍うなぎ蒲焼,1685,1kg,3240,1950,,令和3年6月11日（金）,suiexcel-7 (38).xls
塩さば,2156,1kg,650,300,,令和3年6月11日（金）,suiexcel-7 (38).xls
塩さけ,2202,1kg,1250,300,,令和3年6月11日（金）,suiexcel-7 (38).xls
塩すけそうこ,217,1kg,2200,1100,,令和3年6月11日（金）,suiexcel-7 (38).xls
開干さんま,326,1kg,1900,350,,令和3年6月11日（金）,suiexcel-7 (38).xls
開干あじ,292,1kg,1620,650,,令和3年6月11日（金）,suiexcel-7 (38).xls
若干かれい,100,1kg,2160,864,,令和3年6月11日（金）,suiexcel-7 (38).xls
ちりめん,3322,1kg,2160,700,,令和3年6月11日（金）,suiexcel-7 (38).xls
なまりぶし,14,1kg,2500,1600,,令和3年6月11日（金）,suiexcel-7 (38).xls
茹たこ,100,1kg,2160,1728,,令和3年6月11日（金）,suiexcel-7 (38).xls
くろまぐろ,500,1kg,3132,2700,,令和3年7月12日（月）,suiexcel-8 (37).xls
きわだ,1157,1kg,1512,540,,令和3年7月12日（月）,suiexcel-8 (37).xls
あじ,1746,1kg,1800,250,,令和3年7月12日（月）,suiexcel-8 (37).xls
さば,940,1kg,432,324,,令和3年7月12日（月）,suiexcel-8 (37).xls
まいわし,3026,1kg,324,150,,令和3年7月12日（月）,suiexcel-8 (37).xls
養成ぶり,435,1kg,1250,900,,令和3年7月12日（月）,suiexcel-8 (37).xls
かつお,3878,1kg,750,108,,令和3年7月12日（月）,suiexcel-8 (37).xls
養成まだい,5636,1kg,1296,540,,令和3年7月12日（月）,suiexcel-8 (37).xls
養成はまち,568,1kg,1242,432,,令和3年7月12日（月）,suiexcel-8 (37).xls
養成かんぱち,1086,1kg,1296,864,,令和3年7月12日（月）,suiexcel-8 (37).xls
するめいか,1230,1kg,1000,650,,令和3年7月12日（月）,suiexcel-8 (37).xls
さけ,5183,1kg,1450,550,,令和3年7月12日（月）,suiexcel-8 (37).xls
はも,1131,1kg,2000,400,,令和3年7月12日（月）,suiexcel-8 (37).xls
たちうお,660,1kg,2000,1080,,令和3年7月12日（月）,suiexcel-8 (37).xls
たこ,468,1kg,1404,800,,令和3年7月12日（月）,suiexcel-8 (37).xls
あさり,2673,1kg,1100,400,,令和3年7月12日（月）,suiexcel-8 (37).xls
養成うなぎ,910,1kg,4644,1296,,令和3年7月12日（月）,suiexcel-8 (37).xls
あゆ,1130,1kg,1200,500,,令和3年7月12日（月）,suiexcel-8 (37).xls
冷凍たこ,300,1kg,2484,1836,,令和3年7月12日（月）,suiexcel-8 (37).xls
冷凍えび,993,1kg,4860,648,,令和3年7月12日（月）,suiexcel-8 (37).xls
冷凍うなぎ蒲焼,1020,1kg,6800,2050,,令和3年7月12日（月）,suiexcel-8 (37).xls
塩さば,2126,1kg,1000,250,,令和3年7月12日（月）,suiexcel-8 (37).xls
塩さけ,1704,1kg,1100,700,,令和3年7月12日（月）,suiexcel-8 (37).xls
塩すけそうこ,301,1kg,2000,900,,令和3年7月12日（月）,suiexcel-8 (37).xls
丸干いわし,264,1kg,2400,540,,令和3年7月12日（月）,suiexcel-8 (37).xls
開干さんま,285,1kg,1620,550,,令和3年7月12日（月）,suiexcel-8 (37).xls
開干あじ,274,1kg,1620,600,,令和3年7月12日（月）,suiexcel-8 (37).xls
若干かれい,200,1kg,1944,864,,令和3年7月12日（月）,suiexcel-8 (37).xls
ちりめん,979,1kg,2052,800,,令和3年7月12日（月）,suiexcel-8 (37).xls
なまりぶし,9,1kg,1600,1600,,令和3年7月12日（月）,suiexcel-8 (37).xls
くろまぐろ,900,1kg,3024,1080,,令和3年6月12日（土）,suiexcel-8 (38).xls
きわだ,1775,1kg,2300,200,,令和3年6月12日（土）,suiexcel-8 (38).xls
あじ,4600,1kg,1200,150,,令和3年6月12日（土）,suiexcel-8 (38).xls
さば,2858,1kg,400,150,,令和3年6月12日（土）,suiexcel-8 (38).xls
まいわし,1449,1kg,550,150,,令和3年6月12日（土）,suiexcel-8 (38).xls
養成ぶり,665,1kg,1188,700,,令和3年6月12日（土）,suiexcel-8 (38).xls
かつお,7885,1kg,1550,150,,令和3年6月12日（土）,suiexcel-8 (38).xls
養成まだい,6064,1kg,1296,350,,令和3年6月12日（土）,suiexcel-8 (38).xls
さわら,502,1kg,1400,864,,令和3年6月12日（土）,suiexcel-8 (38).xls
かれい,802,1kg,2200,108,,令和3年6月12日（土）,suiexcel-8 (38).xls
養成はまち,464,1kg,1300,648,,令和3年6月12日（土）,suiexcel-8 (38).xls
養成かんぱち,1232,1kg,1296,648,,令和3年6月12日（土）,suiexcel-8 (38).xls
するめいか,797,1kg,2150,550,,令和3年6月12日（土）,suiexcel-8 (38).xls
いさぎ,382,1kg,1200,540,,令和3年6月12日（土）,suiexcel-8 (38).xls
さけ,5155,1kg,1500,200,,令和3年6月12日（土）,suiexcel-8 (38).xls
はも,1390,1kg,1700,400,,令和3年6月12日（土）,suiexcel-8 (38).xls
あさり,2342,1kg,1188,324,,令和3年6月12日（土）,suiexcel-8 (38).xls
あゆ,1047,1kg,2500,540,,令和3年6月12日（土）,suiexcel-8 (38).xls
冷凍たこ,200,1kg,2808,1728,,令和3年6月12日（土）,suiexcel-8 (38).xls
冷凍えび,605,1kg,4320,648,,令和3年6月12日（土）,suiexcel-8 (38).xls
冷凍うなぎ蒲焼,1505,1kg,3240,2250,,令和3年6月12日（土）,suiexcel-8 (38).xls
塩さば,4020,1kg,1250,300,,令和3年6月12日（土）,suiexcel-8 (38).xls
塩さけ,2929,1kg,1700,650,,令和3年6月12日（土）,suiexcel-8 (38).xls
塩すけそうこ,492,1kg,2150,800,,令和3年6月12日（土）,suiexcel-8 (38).xls
開干さんま,280,1kg,1900,350,,令和3年6月12日（土）,suiexcel-8 (38).xls
開干あじ,224,1kg,1620,650,,令和3年6月12日（土）,suiexcel-8 (38).xls
若干かれい,100,1kg,1944,756,,令和3年6月12日（土）,suiexcel-8 (38).xls
ちりめん,4255,1kg,2300,550,,令和3年6月12日（土）,suiexcel-8 (38).xls
なまりぶし,30,1kg,2500,900,,令和3年6月12日（土）,suiexcel-8 (38).xls
茹たこ,100,1kg,2268,1944,,令和3年6月12日（土）,suiexcel-8 (38).xls
くろまぐろ,400,1kg,3024,2700,,令和3年7月13日（火）,suiexcel-9 (37).xls
きわだ,2072,1kg,1650,300,,令和3年7月13日（火）,suiexcel-9 (37).xls
あじ,4434,1kg,1700,250,,令和3年7月13日（火）,suiexcel-9 (37).xls
さば,1952,1kg,1900,300,,令和3年7月13日（火）,suiexcel-9 (37).xls
まいわし,2697,1kg,324,150,,令和3年7月13日（火）,suiexcel-9 (37).xls
養成ぶり,358,1kg,1250,900,,令和3年7月13日（火）,suiexcel-9 (37).xls
かつお,6272,1kg,600,108,,令和3年7月13日（火）,suiexcel-9 (37).xls
養成まだい,4027,1kg,1296,540,,令和3年7月13日（火）,suiexcel-9 (37).xls
養成はまち,390,1kg,1242,648,,令和3年7月13日（火）,suiexcel-9 (37).xls
養成かんぱち,1013,1kg,1296,864,,令和3年7月13日（火）,suiexcel-9 (37).xls
するめいか,736,1kg,1000,650,,令和3年7月13日（火）,suiexcel-9 (37).xls
さけ,4367,1kg,1450,550,,令和3年7月13日（火）,suiexcel-9 (37).xls
はも,2371,1kg,1700,300,,令和3年7月13日（火）,suiexcel-9 (37).xls
たちうお,530,1kg,2376,1300,,令和3年7月13日（火）,suiexcel-9 (37).xls
たこ,371,1kg,1404,800,,令和3年7月13日（火）,suiexcel-9 (37).xls
あさり,1799,1kg,1100,400,,令和3年7月13日（火）,suiexcel-9 (37).xls
養成うなぎ,540,1kg,4590,2350,,令和3年7月13日（火）,suiexcel-9 (37).xls
あゆ,1137,1kg,2500,540,,令和3年7月13日（火）,suiexcel-9 (37).xls
冷凍たこ,4500,1kg,2484,600,,令和3年7月13日（火）,suiexcel-9 (37).xls
冷凍えび,982,1kg,4860,648,,令和3年7月13日（火）,suiexcel-9 (37).xls
冷凍うなぎ蒲焼,1902,1kg,7050,1900,,令和3年7月13日（火）,suiexcel-9 (37).xls
塩さば,2551,1kg,1200,300,,令和3年7月13日（火）,suiexcel-9 (37).xls
塩さけ,920,1kg,1100,700,,令和3年7月13日（火）,suiexcel-9 (37).xls
塩すけそうこ,522,1kg,2200,900,,令和3年7月13日（火）,suiexcel-9 (37).xls
丸干いわし,136,1kg,2300,540,,令和3年7月13日（火）,suiexcel-9 (37).xls
開干さんま,351,1kg,1900,550,,令和3年7月13日（火）,suiexcel-9 (37).xls
開干あじ,264,1kg,1620,600,,令和3年7月13日（火）,suiexcel-9 (37).xls
若干かれい,100,1kg,2160,864,,令和3年7月13日（火）,suiexcel-9 (37).xls
ちりめん,4655,1kg,2300,540,,令和3年7月13日（火）,suiexcel-9 (37).xls
なまりぶし,28,1kg,2500,850,,令和3年7月13日（火）,suiexcel-9 (37).xls
くろまぐろ,730,1kg,3078,1200,,令和3年6月14日（月）,suiexcel-9 (38).xls
きわだ,1568,1kg,2250,200,,令和3年6月14日（月）,suiexcel-9 (38).xls
あじ,5244,1kg,4000,150,,令和3年6月14日（月）,suiexcel-9 (38).xls
さば,1550,1kg,432,200,,令和3年6月14日（月）,suiexcel-9 (38).xls
まいわし,1690,1kg,324,150,,令和3年6月14日（月）,suiexcel-9 (38).xls
養成ぶり,661,1kg,1188,850,,令和3年6月14日（月）,suiexcel-9 (38).xls
かつお,3020,1kg,1050,108,,令和3年6月14日（月）,suiexcel-9 (38).xls
養成まだい,4982,1kg,1296,350,,令和3年6月14日（月）,suiexcel-9 (38).xls
さわら,913,1kg,1200,500,,令和3年6月14日（月）,suiexcel-9 (38).xls
かれい,704,1kg,2150,350,,令和3年6月14日（月）,suiexcel-9 (38).xls
養成はまち,480,1kg,1250,648,,令和3年6月14日（月）,suiexcel-9 (38).xls
養成かんぱち,1114,1kg,1300,700,,令和3年6月14日（月）,suiexcel-9 (38).xls
するめいか,1425,1kg,750,550,,令和3年6月14日（月）,suiexcel-9 (38).xls
いさぎ,260,1kg,864,648,,令和3年6月14日（月）,suiexcel-9 (38).xls
さけ,5245,1kg,1500,550,,令和3年6月14日（月）,suiexcel-9 (38).xls
はも,1144,1kg,1300,324,,令和3年6月14日（月）,suiexcel-9 (38).xls
あさり,3002,1kg,1296,300,,令和3年6月14日（月）,suiexcel-9 (38).xls
あゆ,743,1kg,10400,500,,令和3年6月14日（月）,suiexcel-9 (38).xls
冷凍たこ,200,1kg,2808,1728,,令和3年6月14日（月）,suiexcel-9 (38).xls
冷凍えび,457,1kg,4320,648,,令和3年6月14日（月）,suiexcel-9 (38).xls
冷凍うなぎ蒲焼,1273,1kg,7050,2350,,令和3年6月14日（月）,suiexcel-9 (38).xls
塩さば,3436,1kg,650,250,,令和3年6月14日（月）,suiexcel-9 (38).xls
塩さけ,680,1kg,750,700,,令和3年6月14日（月）,suiexcel-9 (38).xls
塩すけそうこ,476,1kg,2450,900,,令和3年6月14日（月）,suiexcel-9 (38).xls
開干さんま,267,1kg,1900,350,,令和3年6月14日（月）,suiexcel-9 (38).xls
開干あじ,286,1kg,1620,650,,令和3年6月14日（月）,suiexcel-9 (38).xls
若干かれい,328,1kg,1836,864,,令和3年6月14日（月）,suiexcel-9 (38).xls
ちりめん,3050,1kg,2160,850,,令和3年6月14日（月）,suiexcel-9 (38).xls
なまりぶし,25,1kg,1600,900,,令和3年6月14日（月）,suiexcel-9 (38).xls
茹たこ,50,1kg,2160,1944,,令和3年6月14日（月）,suiexcel-9 (38).xls
くろまぐろ,480,1kg,3024,1600,,令和3年7月15日（木）,suiexcel-10 (37).xls
きわだ,1998,1kg,2320,400,,令和3年7月15日（木）,suiexcel-10 (37).xls
あじ,4547,1kg,4000,180,,令和3年7月15日（木）,suiexcel-10 (37).xls
さば,1961,1kg,4000,180,,令和3年7月15日（木）,suiexcel-10 (37).xls
まいわし,2029,1kg,324,150,,令和3年7月15日（木）,suiexcel-10 (37).xls
養成ぶり,320,1kg,1250,1000,,令和3年7月15日（木）,suiexcel-10 (37).xls
かつお,4607,1kg,800,170,,令和3年7月15日（木）,suiexcel-10 (37).xls
養成まだい,5259,1kg,1296,250,,令和3年7月15日（木）,suiexcel-10 (37).xls
養成はまち,502,1kg,1242,648,,令和3年7月15日（木）,suiexcel-10 (37).xls
養成かんぱち,1174,1kg,1490,650,,令和3年7月15日（木）,suiexcel-10 (37).xls
するめいか,1776,1kg,2170,500,,令和3年7月15日（木）,suiexcel-10 (37).xls
さけ,3791,1kg,1750,220,,令和3年7月15日（木）,suiexcel-10 (37).xls
はも,1967,1kg,1700,500,,令和3年7月15日（木）,suiexcel-10 (37).xls
たちうお,865,1kg,2000,1500,,令和3年7月15日（木）,suiexcel-10 (37).xls
たこ,561,1kg,4330,670,,令和3年7月15日（木）,suiexcel-10 (37).xls
あさり,2409,1kg,1188,324,,令和3年7月15日（木）,suiexcel-10 (37).xls
養成うなぎ,410,1kg,4644,1296,,令和3年7月15日（木）,suiexcel-10 (37).xls
あゆ,1078,1kg,2500,500,,令和3年7月15日（木）,suiexcel-10 (37).xls
冷凍たこ,300,1kg,2484,1836,,令和3年7月15日（木）,suiexcel-10 (37).xls
冷凍えび,946,1kg,4860,648,,令和3年7月15日（木）,suiexcel-10 (37).xls
冷凍うなぎ蒲焼,1930,1kg,3348,2200,,令和3年7月15日（木）,suiexcel-10 (37).xls
塩さば,2397,1kg,760,324,,令和3年7月15日（木）,suiexcel-10 (37).xls
塩さけ,2528,1kg,850,660,,令和3年7月15日（木）,suiexcel-10 (37).xls
塩すけそうこ,372,1kg,2240,1090,,令和3年7月15日（木）,suiexcel-10 (37).xls
丸干いわし,100,1kg,1080,540,,令和3年7月15日（木）,suiexcel-10 (37).xls
開干さんま,266,1kg,1900,350,,令和3年7月15日（木）,suiexcel-10 (37).xls
開干あじ,307,1kg,1620,580,,令和3年7月15日（木）,suiexcel-10 (37).xls
若干かれい,228,1kg,2160,650,,令和3年7月15日（木）,suiexcel-10 (37).xls
ちりめん,4033,1kg,2484,650,,令和3年7月15日（木）,suiexcel-10 (37).xls
なまりぶし,14,1kg,1600,1050,,令和3年7月15日（木）,suiexcel-10 (37).xls
くろまぐろ,300,1kg,3024,2700,,令和3年6月15日（火）,suiexcel-10 (38).xls
きわだ,1653,1kg,2300,500,,令和3年6月15日（火）,suiexcel-10 (38).xls
あじ,5031,1kg,4000,150,,令和3年6月15日（火）,suiexcel-10 (38).xls
さば,3213,1kg,1700,250,,令和3年6月15日（火）,suiexcel-10 (38).xls
まいわし,1930,1kg,300,150,,令和3年6月15日（火）,suiexcel-10 (38).xls
養成ぶり,653,1kg,1188,800,,令和3年6月15日（火）,suiexcel-10 (38).xls
かつお,7596,1kg,1550,108,,令和3年6月15日（火）,suiexcel-10 (38).xls
養成まだい,4669,1kg,1296,300,,令和3年6月15日（火）,suiexcel-10 (38).xls
さわら,408,1kg,1450,500,,令和3年6月15日（火）,suiexcel-10 (38).xls
かれい,216,1kg,1900,400,,令和3年6月15日（火）,suiexcel-10 (38).xls
養成はまち,213,1kg,1242,648,,令和3年6月15日（火）,suiexcel-10 (38).xls
養成かんぱち,864,1kg,1300,700,,令和3年6月15日（火）,suiexcel-10 (38).xls
するめいか,2351,1kg,2150,450,,令和3年6月15日（火）,suiexcel-10 (38).xls
いさぎ,681,1kg,1200,648,,令和3年6月15日（火）,suiexcel-10 (38).xls
さけ,7047,1kg,1500,600,,令和3年6月15日（火）,suiexcel-10 (38).xls
はも,1671,1kg,1700,200,,令和3年6月15日（火）,suiexcel-10 (38).xls
あさり,1788,1kg,1188,300,,令和3年6月15日（火）,suiexcel-10 (38).xls
あゆ,861,1kg,2500,650,,令和3年6月15日（火）,suiexcel-10 (38).xls
冷凍たこ,210,1kg,2808,1050,,令和3年6月15日（火）,suiexcel-10 (38).xls
冷凍えび,668,1kg,4320,648,,令和3年6月15日（火）,suiexcel-10 (38).xls
冷凍うなぎ蒲焼,1605,1kg,6600,2100,,令和3年6月15日（火）,suiexcel-10 (38).xls
塩さば,2508,1kg,750,300,,令和3年6月15日（火）,suiexcel-10 (38).xls
塩さけ,1344,1kg,1350,800,,令和3年6月15日（火）,suiexcel-10 (38).xls
塩すけそうこ,514,1kg,2000,850,,令和3年6月15日（火）,suiexcel-10 (38).xls
開干さんま,289,1kg,1900,350,,令和3年6月15日（火）,suiexcel-10 (38).xls
開干あじ,496,1kg,1620,600,,令和3年6月15日（火）,suiexcel-10 (38).xls
若干かれい,100,1kg,2160,864,,令和3年6月15日（火）,suiexcel-10 (38).xls
ちりめん,9979,1kg,2160,700,,令和3年6月15日（火）,suiexcel-10 (38).xls
なまりぶし,35,1kg,1600,900,,令和3年6月15日（火）,suiexcel-10 (38).xls
茹たこ,100,1kg,2160,972,,令和3年6月15日（火）,suiexcel-10 (38).xls
くろまぐろ,300,1kg,3024,2700,,令和3年7月16日（金）,suiexcel-11 (35).xls
きわだ,1639,1kg,2320,400,,令和3年7月16日（金）,suiexcel-11 (35).xls
あじ,2767,1kg,3500,160,,令和3年7月16日（金）,suiexcel-11 (35).xls
さば,927,1kg,3500,216,,令和3年7月16日（金）,suiexcel-11 (35).xls
まいわし,1257,1kg,350,108,,令和3年7月16日（金）,suiexcel-11 (35).xls
養成ぶり,257,1kg,1480,1000,,令和3年7月16日（金）,suiexcel-11 (35).xls
かつお,3575,1kg,1050,108,,令和3年7月16日（金）,suiexcel-11 (35).xls
養成まだい,4551,1kg,1296,300,,令和3年7月16日（金）,suiexcel-11 (35).xls
養成はまち,354,1kg,1242,648,,令和3年7月16日（金）,suiexcel-11 (35).xls
養成かんぱち,981,1kg,1296,680,,令和3年7月16日（金）,suiexcel-11 (35).xls
するめいか,1125,1kg,1780,440,,令和3年7月16日（金）,suiexcel-11 (35).xls
さけ,3234,1kg,2050,200,,令和3年7月16日（金）,suiexcel-11 (35).xls
はも,2493,1kg,1700,216,,令和3年7月16日（金）,suiexcel-11 (35).xls
たちうお,455,1kg,1900,1230,,令和3年7月16日（金）,suiexcel-11 (35).xls
たこ,488,1kg,4330,800,,令和3年7月16日（金）,suiexcel-11 (35).xls
あさり,1953,1kg,1188,370,,令和3年7月16日（金）,suiexcel-11 (35).xls
養成うなぎ,420,1kg,4644,1296,,令和3年7月16日（金）,suiexcel-11 (35).xls
あゆ,936,1kg,7000,500,,令和3年7月16日（金）,suiexcel-11 (35).xls
冷凍たこ,300,1kg,2484,1836,,令和3年7月16日（金）,suiexcel-11 (35).xls
冷凍えび,2046,1kg,4860,648,,令和3年7月16日（金）,suiexcel-11 (35).xls
冷凍うなぎ蒲焼,1132,1kg,7050,2200,,令和3年7月16日（金）,suiexcel-11 (35).xls
塩さば,6396,1kg,1050,240,,令和3年7月16日（金）,suiexcel-11 (35).xls
塩さけ,476,1kg,1350,780,,令和3年7月16日（金）,suiexcel-11 (35).xls
塩すけそうこ,547,1kg,2200,850,,令和3年7月16日（金）,suiexcel-11 (35).xls
丸干いわし,200,1kg,1080,540,,令和3年7月16日（金）,suiexcel-11 (35).xls
開干さんま,312,1kg,1620,350,,令和3年7月16日（金）,suiexcel-11 (35).xls
開干あじ,969,1kg,2300,550,,令和3年7月16日（金）,suiexcel-11 (35).xls
若干かれい,144,1kg,2376,630,,令和3年7月16日（金）,suiexcel-11 (35).xls
ちりめん,3324,1kg,2700,600,,令和3年7月16日（金）,suiexcel-11 (35).xls
なまりぶし,6,1kg,1030,1030,,令和3年7月16日（金）,suiexcel-11 (35).xls
くろまぐろ,1042,1kg,3024,1900,,令和3年6月17日（木）,suiexcel-11 (36).xls
きわだ,1948,1kg,2320,430,,令和3年6月17日（木）,suiexcel-11 (36).xls
あじ,2549,1kg,3000,200,,令和3年6月17日（木）,suiexcel-11 (36).xls
さば,2718,1kg,610,160,,令和3年6月17日（木）,suiexcel-11 (36).xls
まいわし,2493,1kg,270,150,,令和3年6月17日（木）,suiexcel-11 (36).xls
養成ぶり,529,1kg,1188,810,,令和3年6月17日（木）,suiexcel-11 (36).xls
かつお,4811,1kg,750,108,,令和3年6月17日（木）,suiexcel-11 (36).xls
養成まだい,4589,1kg,1296,350,,令和3年6月17日（木）,suiexcel-11 (36).xls
さわら,1612,1kg,1100,432,,令和3年6月17日（木）,suiexcel-11 (36).xls
かれい,480,1kg,4000,300,,令和3年6月17日（木）,suiexcel-11 (36).xls
養成はまち,393,1kg,1242,700,,令和3年6月17日（木）,suiexcel-11 (36).xls
養成かんぱち,1052,1kg,1296,650,,令和3年6月17日（木）,suiexcel-11 (36).xls
するめいか,2175,1kg,740,500,,令和3年6月17日（木）,suiexcel-11 (36).xls
いさぎ,533,1kg,1500,600,,令和3年6月17日（木）,suiexcel-11 (36).xls
さけ,3950,1kg,1600,190,,令和3年6月17日（木）,suiexcel-11 (36).xls
はも,1408,1kg,1400,432,,令和3年6月17日（木）,suiexcel-11 (36).xls
あさり,3224,1kg,1296,324,,令和3年6月17日（木）,suiexcel-11 (36).xls
あゆ,848,1kg,10400,600,,令和3年6月17日（木）,suiexcel-11 (36).xls
冷凍たこ,430,1kg,2808,1000,,令和3年6月17日（木）,suiexcel-11 (36).xls
冷凍えび,514,1kg,4320,648,,令和3年6月17日（木）,suiexcel-11 (36).xls
冷凍うなぎ蒲焼,1552,1kg,3240,2220,,令和3年6月17日（木）,suiexcel-11 (36).xls
塩さば,6510,1kg,1050,324,,令和3年6月17日（木）,suiexcel-11 (36).xls
塩さけ,1720,1kg,1300,710,,令和3年6月17日（木）,suiexcel-11 (36).xls
塩すけそうこ,614,1kg,2240,800,,令和3年6月17日（木）,suiexcel-11 (36).xls
開干さんま,410,1kg,1620,350,,令和3年6月17日（木）,suiexcel-11 (36).xls
開干あじ,381,1kg,1620,620,,令和3年6月17日（木）,suiexcel-11 (36).xls
若干かれい,200,1kg,1944,864,,令和3年6月17日（木）,suiexcel-11 (36).xls
ちりめん,8507,1kg,2160,500,,令和3年6月17日（木）,suiexcel-11 (36).xls
なまりぶし,29,1kg,2500,1030,,令和3年6月17日（木）,suiexcel-11 (36).xls
茹たこ,50,1kg,2160,1944,,令和3年6月17日（木）,suiexcel-11 (36).xls
くろまぐろ,425,1kg,3024,2600,,令和3年7月17日（土）,suiexcel-12 (36).xls
きわだ,1435,1kg,2320,300,,令和3年7月17日（土）,suiexcel-12 (36).xls
あじ,2135,1kg,2500,200,,令和3年7月17日（土）,suiexcel-12 (36).xls
さば,2511,1kg,2800,150,,令和3年7月17日（土）,suiexcel-12 (36).xls
まいわし,2224,1kg,324,160,,令和3年7月17日（土）,suiexcel-12 (36).xls
養成ぶり,524,1kg,1250,1000,,令和3年7月17日（土）,suiexcel-12 (36).xls
かつお,4418,1kg,1550,150,,令和3年7月17日（土）,suiexcel-12 (36).xls
養成まだい,6772,1kg,1296,350,,令和3年7月17日（土）,suiexcel-12 (36).xls
養成はまち,580,1kg,1242,648,,令和3年7月17日（土）,suiexcel-12 (36).xls
養成かんぱち,1392,1kg,1296,700,,令和3年7月17日（土）,suiexcel-12 (36).xls
するめいか,445,1kg,800,500,,令和3年7月17日（土）,suiexcel-12 (36).xls
さけ,6284,1kg,1296,390,,令和3年7月17日（土）,suiexcel-12 (36).xls
はも,1960,1kg,1700,460,,令和3年7月17日（土）,suiexcel-12 (36).xls
たちうお,774,1kg,2000,500,,令和3年7月17日（土）,suiexcel-12 (36).xls
たこ,420,1kg,4220,800,,令和3年7月17日（土）,suiexcel-12 (36).xls
あさり,1754,1kg,1100,486,,令和3年7月17日（土）,suiexcel-12 (36).xls
養成うなぎ,470,1kg,4644,1080,,令和3年7月17日（土）,suiexcel-12 (36).xls
あゆ,1184,1kg,4000,400,,令和3年7月17日（土）,suiexcel-12 (36).xls
冷凍たこ,400,1kg,2484,1836,,令和3年7月17日（土）,suiexcel-12 (36).xls
冷凍えび,1208,1kg,15000,648,,令和3年7月17日（土）,suiexcel-12 (36).xls
冷凍うなぎ蒲焼,3325,1kg,3348,2050,,令和3年7月17日（土）,suiexcel-12 (36).xls
塩さば,3567,1kg,1050,320,,令和3年7月17日（土）,suiexcel-12 (36).xls
塩さけ,72,1kg,1350,650,,令和3年7月17日（土）,suiexcel-12 (36).xls
