品目,数量,単位,高値,安値,主な産地,日付,元ファイル
開干さんま,206,1kg,1662,849,,平成30年6月4日（月）,suiexcel2 (41).xls
開干あじ,502,1kg,1315.1549295774648,685,,平成30年6月4日（月）,suiexcel2 (41).xls
若干かれい,280,1kg,1350,864,,平成30年6月4日（月）,suiexcel2 (41).xls
ちりめん,5788,1kg,2916,648,,平成30年6月4日（月）,suiexcel2 (41).xls
なまりぶし,45,1kg,1874.4888888888888,1017,,平成30年6月4日（月）,suiexcel2 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月4日（月）,suiexcel2 (41).xls
くろまぐろ,241,1kg,3973.178947368421,1800,,平成30年6月5日（火）,suiexcel3 (41).xls
きわだ,1576,1kg,2613.3391003460206,216,,平成30年6月5日（火）,suiexcel3 (41).xls
あじ,6188,1kg,4800,324,,平成30年6月5日（火）,suiexcel3 (41).xls
さば,4740,1kg,324,216,,平成30年6月5日（火）,suiexcel3 (41).xls
まいわし,2945,1kg,270,162,,平成30年6月5日（火）,suiexcel3 (41).xls
養成ぶり,508,1kg,1797.8532110091742,800,,平成30年6月5日（火）,suiexcel3 (41).xls
かつお,5575,1kg,410,194,,平成30年6月5日（火）,suiexcel3 (41).xls
養成まだい,4320,1kg,2244.0724233983287,972,,平成30年6月5日（火）,suiexcel3 (41).xls
さわら,1546,1kg,1208,691,,平成30年6月5日（火）,suiexcel3 (41).xls
かれい,1108,1kg,6700,313,,平成30年6月5日（火）,suiexcel3 (41).xls
養成はまち,677,1kg,1686.815286624204,400,,平成30年6月5日（火）,suiexcel3 (41).xls
養成かんぱち,1529,1kg,1774.622549019608,850,,平成30年6月5日（火）,suiexcel3 (41).xls
するめいか,1960,1kg,648,540,,平成30年6月5日（火）,suiexcel3 (41).xls
いさぎ,646,1kg,1113.4976303317535,700,,平成30年6月5日（火）,suiexcel3 (41).xls
さけ,1529,1kg,1957.8026030368765,805,,平成30年6月5日（火）,suiexcel3 (41).xls
はも,1533,1kg,10600,648,,平成30年6月5日（火）,suiexcel3 (41).xls
あさり,4717,1kg,984.5714285714287,324,,平成30年6月5日（火）,suiexcel3 (41).xls
あゆ,1001,1kg,1885.4593698175788,972,,平成30年6月5日（火）,suiexcel3 (41).xls
冷凍たこ,231,1kg,4320,3240,,平成30年6月5日（火）,suiexcel3 (41).xls
冷凍えび,718,1kg,3107.975903614458,1620,,平成30年6月5日（火）,suiexcel3 (41).xls
冷凍うなぎ蒲焼,702,1kg,3426.1388888888887,1080,,平成30年6月5日（火）,suiexcel3 (41).xls
塩さば,6790,1kg,648,324,,平成30年6月5日（火）,suiexcel3 (41).xls
塩さけ,3614,1kg,1728,630,,平成30年6月5日（火）,suiexcel3 (41).xls
塩すけそうこ,731,1kg,2955.0405405405404,1188,,平成30年6月5日（火）,suiexcel3 (41).xls
開干さんま,278,1kg,1362.808988764045,699,,平成30年6月5日（火）,suiexcel3 (41).xls
開干あじ,420,1kg,1492.0454545454545,774,,平成30年6月5日（火）,suiexcel3 (41).xls
若干かれい,232,1kg,1269,756,,平成30年6月5日（火）,suiexcel3 (41).xls
ちりめん,3771,1kg,2700,620,,平成30年6月5日（火）,suiexcel3 (41).xls
なまりぶし,85,1kg,2309.3176470588237,1195,,平成30年6月5日（火）,suiexcel3 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月5日（火）,suiexcel3 (41).xls
くろまぐろ,370,1kg,3508.724795640327,1700,,平成30年6月7日（木）,suiexcel4 (41).xls
きわだ,3509,1kg,2307.5025839793284,540,,平成30年6月7日（木）,suiexcel4 (41).xls
あじ,3242,1kg,378,270,,平成30年6月7日（木）,suiexcel4 (41).xls
さば,3678,1kg,324,216,,平成30年6月7日（木）,suiexcel4 (41).xls
まいわし,2600,1kg,270,108,,平成30年6月7日（木）,suiexcel4 (41).xls
養成ぶり,628,1kg,1919.0975609756097,830,,平成30年6月7日（木）,suiexcel4 (41).xls
かつお,2974,1kg,556,238,,平成30年6月7日（木）,suiexcel4 (41).xls
養成まだい,4982,1kg,1450.8757575757577,900,,平成30年6月7日（木）,suiexcel4 (41).xls
さわら,670,1kg,778,562,,平成30年6月7日（木）,suiexcel4 (41).xls
かれい,1368,1kg,3000,324,,平成30年6月7日（木）,suiexcel4 (41).xls
養成はまち,762,1kg,1778.9473684210525,400,,平成30年6月7日（木）,suiexcel4 (41).xls
養成かんぱち,1876,1kg,1916.8402061855668,650,,平成30年6月7日（木）,suiexcel4 (41).xls
するめいか,3645,1kg,622,486,,平成30年6月7日（木）,suiexcel4 (41).xls
いさぎ,871,1kg,897.8650306748466,540,,平成30年6月7日（木）,suiexcel4 (41).xls
さけ,1222,1kg,2675.6425379803395,1386,,平成30年6月7日（木）,suiexcel4 (41).xls
はも,1303,1kg,10200,540,,平成30年6月7日（木）,suiexcel4 (41).xls
あさり,1781,1kg,1036.544,378,,平成30年6月7日（木）,suiexcel4 (41).xls
あゆ,723,1kg,1449.1063829787233,500,,平成30年6月7日（木）,suiexcel4 (41).xls
冷凍たこ,266,1kg,4320,3240,,平成30年6月7日（木）,suiexcel4 (41).xls
冷凍えび,749,1kg,3789.2,1620,,平成30年6月7日（木）,suiexcel4 (41).xls
冷凍うなぎ蒲焼,794,1kg,5754.25,1080,,平成30年6月7日（木）,suiexcel4 (41).xls
塩さば,2808,1kg,648,432,,平成30年6月7日（木）,suiexcel4 (41).xls
塩さけ,478,1kg,1368.602510460251,550,,平成30年6月7日（木）,suiexcel4 (41).xls
塩すけそうこ,348,1kg,3649.6013071895427,1890,,平成30年6月7日（木）,suiexcel4 (41).xls
開干さんま,600,1kg,1296,591,,平成30年6月7日（木）,suiexcel4 (41).xls
開干あじ,661,1kg,1080,522,,平成30年6月7日（木）,suiexcel4 (41).xls
若干かれい,187,1kg,1830.5517241379312,250,,平成30年6月7日（木）,suiexcel4 (41).xls
ちりめん,6653,1kg,3780,400,,平成30年6月7日（木）,suiexcel4 (41).xls
なまりぶし,18,1kg,1856,1008,,平成30年6月7日（木）,suiexcel4 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月7日（木）,suiexcel4 (41).xls
くろまぐろ,269,1kg,2701.1908396946565,1500,,平成30年6月8日（金）,suiexcel5 (41).xls
きわだ,1479,1kg,2161.6666666666665,770,,平成30年6月8日（金）,suiexcel5 (41).xls
あじ,4697,1kg,5000,216,,平成30年6月8日（金）,suiexcel5 (41).xls
さば,2950,1kg,324,216,,平成30年6月8日（金）,suiexcel5 (41).xls
まいわし,3412,1kg,324,208,,平成30年6月8日（金）,suiexcel5 (41).xls
養成ぶり,577,1kg,2001.6,850,,平成30年6月8日（金）,suiexcel5 (41).xls
かつお,4368,1kg,517,162,,平成30年6月8日（金）,suiexcel5 (41).xls
養成まだい,4448,1kg,1404,972,,平成30年6月8日（金）,suiexcel5 (41).xls
さわら,585,1kg,1331,486,,平成30年6月8日（金）,suiexcel5 (41).xls
かれい,1640,1kg,6600,399,,平成30年6月8日（金）,suiexcel5 (41).xls
養成はまち,674,1kg,1828.406976744186,1080,,平成30年6月8日（金）,suiexcel5 (41).xls
養成かんぱち,1741,1kg,1861.7380952380954,700,,平成30年6月8日（金）,suiexcel5 (41).xls
するめいか,2425,1kg,594,486,,平成30年6月8日（金）,suiexcel5 (41).xls
いさぎ,1977,1kg,4000,507,,平成30年6月8日（金）,suiexcel5 (41).xls
さけ,1785,1kg,2615.1038647342993,1339,,平成30年6月8日（金）,suiexcel5 (41).xls
はも,1545,1kg,10000,540,,平成30年6月8日（金）,suiexcel5 (41).xls
あさり,1415,1kg,972,378,,平成30年6月8日（金）,suiexcel5 (41).xls
あゆ,871,1kg,1923.726169844021,967,,平成30年6月8日（金）,suiexcel5 (41).xls
冷凍たこ,323,1kg,4320,3240,,平成30年6月8日（金）,suiexcel5 (41).xls
冷凍えび,802,1kg,3776.237037037037,1013,,平成30年6月8日（金）,suiexcel5 (41).xls
冷凍うなぎ蒲焼,1027,1kg,6849.374149659864,1080,,平成30年6月8日（金）,suiexcel5 (41).xls
塩さば,2748,1kg,648,432,,平成30年6月8日（金）,suiexcel5 (41).xls
塩さけ,807,1kg,1944,865,,平成30年6月8日（金）,suiexcel5 (41).xls
塩すけそうこ,472,1kg,3470.7696078431372,1805,,平成30年6月8日（金）,suiexcel5 (41).xls
開干さんま,214,1kg,1383.4035087719299,709,,平成30年6月8日（金）,suiexcel5 (41).xls
開干あじ,287,1kg,1616.4022988505747,836,,平成30年6月8日（金）,suiexcel5 (41).xls
若干かれい,300,1kg,972,648,,平成30年6月8日（金）,suiexcel5 (41).xls
ちりめん,4333,1kg,2678,700,,平成30年6月8日（金）,suiexcel5 (41).xls
なまりぶし,74,1kg,2230.6216216216217,1155,,平成30年6月8日（金）,suiexcel5 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月8日（金）,suiexcel5 (41).xls
くろまぐろ,593,1kg,3536.3536121673005,980,,平成30年6月9日（土）,suiexcel6 (41).xls
きわだ,2103,1kg,2777.279069767442,210,,平成30年6月9日（土）,suiexcel6 (41).xls
あじ,2973,1kg,4200,324,,平成30年6月9日（土）,suiexcel6 (41).xls
さば,3034,1kg,270,162,,平成30年6月9日（土）,suiexcel6 (41).xls
まいわし,3340,1kg,324,183,,平成30年6月9日（土）,suiexcel6 (41).xls
養成ぶり,572,1kg,1995.4545454545455,880,,平成30年6月9日（土）,suiexcel6 (41).xls
かつお,4645,1kg,421,205,,平成30年6月9日（土）,suiexcel6 (41).xls
養成まだい,5718,1kg,2072.173755656109,972,,平成30年6月9日（土）,suiexcel6 (41).xls
さわら,894,1kg,1287,615,,平成30年6月9日（土）,suiexcel6 (41).xls
かれい,1319,1kg,5000,230,,平成30年6月9日（土）,suiexcel6 (41).xls
養成はまち,1127,1kg,1734.3057851239669,400,,平成30年6月9日（土）,suiexcel6 (41).xls
養成かんぱち,2340,1kg,2015.8639876352395,500,,平成30年6月9日（土）,suiexcel6 (41).xls
するめいか,2075,1kg,702,594,,平成30年6月9日（土）,suiexcel6 (41).xls
いさぎ,1519,1kg,788,572,,平成30年6月9日（土）,suiexcel6 (41).xls
さけ,1633,1kg,2286.1831262262917,1343,,平成30年6月9日（土）,suiexcel6 (41).xls
はも,2072,1kg,7200,300,,平成30年6月9日（土）,suiexcel6 (41).xls
あさり,3707,1kg,1029.9539052496798,432,,平成30年6月9日（土）,suiexcel6 (41).xls
あゆ,1060,1kg,2000.3037974683543,972,,平成30年6月9日（土）,suiexcel6 (41).xls
冷凍たこ,371,1kg,4320,3240,,平成30年6月9日（土）,suiexcel6 (41).xls
冷凍えび,788,1kg,4132.697547683923,1620,,平成30年6月9日（土）,suiexcel6 (41).xls
冷凍うなぎ蒲焼,1303,1kg,5381.365187713311,1080,,平成30年6月9日（土）,suiexcel6 (41).xls
塩さば,3120,1kg,648,432,,平成30年6月9日（土）,suiexcel6 (41).xls
塩さけ,2004,1kg,1062.8243512974052,830,,平成30年6月9日（土）,suiexcel6 (41).xls
塩すけそうこ,479,1kg,3563.219373219373,1080,,平成30年6月9日（土）,suiexcel6 (41).xls
開干さんま,310,1kg,1414.104761904762,725,,平成30年6月9日（土）,suiexcel6 (41).xls
開干あじ,367,1kg,1221.2035928143712,623,,平成30年6月9日（土）,suiexcel6 (41).xls
若干かれい,112,1kg,1080,756,,平成30年6月9日（土）,suiexcel6 (41).xls
ちりめん,2423,1kg,2808,1000,,平成30年6月9日（土）,suiexcel6 (41).xls
なまりぶし,39,1kg,2063.5897435897436,1112,,平成30年6月9日（土）,suiexcel6 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月9日（土）,suiexcel6 (41).xls
くろまぐろ,226,1kg,3013.4461538461537,500,,平成30年6月11日（月）,suiexcel7 (41).xls
きわだ,1470,1kg,2131.8196147110334,220,,平成30年6月11日（月）,suiexcel7 (41).xls
あじ,2000,1kg,486,360,,平成30年6月11日（月）,suiexcel7 (41).xls
さば,3737,1kg,403,216,,平成30年6月11日（月）,suiexcel7 (41).xls
まいわし,1600,1kg,324,216,,平成30年6月11日（月）,suiexcel7 (41).xls
養成ぶり,838,1kg,1779.5505617977528,920,,平成30年6月11日（月）,suiexcel7 (41).xls
かつお,1072,1kg,918,421,,平成30年6月11日（月）,suiexcel7 (41).xls
養成まだい,5292,1kg,2234.6537997587457,972,,平成30年6月11日（月）,suiexcel7 (41).xls
さわら,58,1kg,1624.8695652173915,1200,,平成30年6月11日（月）,suiexcel7 (41).xls
かれい,440,1kg,6600,367,,平成30年6月11日（月）,suiexcel7 (41).xls
養成はまち,830,1kg,1633.5401662049862,550,,平成30年6月11日（月）,suiexcel7 (41).xls
養成かんぱち,1940,1kg,1941.3466042154569,650,,平成30年6月11日（月）,suiexcel7 (41).xls
するめいか,807,1kg,1346.59375,594,,平成30年6月11日（月）,suiexcel7 (41).xls
いさぎ,751,1kg,3600,540,,平成30年6月11日（月）,suiexcel7 (41).xls
さけ,2465,1kg,1961.747702589808,490,,平成30年6月11日（月）,suiexcel7 (41).xls
はも,1424,1kg,15000,500,,平成30年6月11日（月）,suiexcel7 (41).xls
あさり,4818,1kg,1031.768467475193,378,,平成30年6月11日（月）,suiexcel7 (41).xls
あゆ,956,1kg,1453.6754250386398,500,,平成30年6月11日（月）,suiexcel7 (41).xls
冷凍たこ,323,1kg,4320,3240,,平成30年6月11日（月）,suiexcel7 (41).xls
冷凍えび,768,1kg,2160,1313,,平成30年6月11日（月）,suiexcel7 (41).xls
冷凍うなぎ蒲焼,993,1kg,4270.725663716814,1080,,平成30年6月11日（月）,suiexcel7 (41).xls
塩さば,4448,1kg,648,432,,平成30年6月11日（月）,suiexcel7 (41).xls
塩さけ,1135,1kg,2065.6819383259913,1120,,平成30年6月11日（月）,suiexcel7 (41).xls
塩すけそうこ,451,1kg,3329.2895522388058,1080,,平成30年6月11日（月）,suiexcel7 (41).xls
開干さんま,468,1kg,1296,645,,平成30年6月11日（月）,suiexcel7 (41).xls
開干あじ,247,1kg,1826.9574468085107,864,,平成30年6月11日（月）,suiexcel7 (41).xls
若干かれい,100,1kg,1080,864,,平成30年6月11日（月）,suiexcel7 (41).xls
ちりめん,4549,1kg,2916,777,,平成30年6月11日（月）,suiexcel7 (41).xls
なまりぶし,26,1kg,1795.3076923076924,978,,平成30年6月11日（月）,suiexcel7 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月11日（月）,suiexcel7 (41).xls
きわだ,1225,1kg,2018.9216710182768,864,,平成30年6月12日（火）,suiexcel8 (41).xls
あじ,3291,1kg,3600,324,,平成30年6月12日（火）,suiexcel8 (41).xls
さば,1685,1kg,324,216,,平成30年6月12日（火）,suiexcel8 (41).xls
まいわし,2690,1kg,378,216,,平成30年6月12日（火）,suiexcel8 (41).xls
養成ぶり,686,1kg,2069.0810810810813,750,,平成30年6月12日（火）,suiexcel8 (41).xls
かつお,936,1kg,411,162,,平成30年6月12日（火）,suiexcel8 (41).xls
養成まだい,4274,1kg,1985.6832844574778,972,,平成30年6月12日（火）,suiexcel8 (41).xls
さわら,56,1kg,820,604,,平成30年6月12日（火）,suiexcel8 (41).xls
かれい,366,1kg,2231.65,291,,平成30年6月12日（火）,suiexcel8 (41).xls
養成はまち,1049,1kg,1840.9638554216867,972,,平成30年6月12日（火）,suiexcel8 (41).xls
養成かんぱち,1607,1kg,1868.7216035634742,700,,平成30年6月12日（火）,suiexcel8 (41).xls
するめいか,175,1kg,862,862,,平成30年6月12日（火）,suiexcel8 (41).xls
いさぎ,329,1kg,1133.623430962343,496,,平成30年6月12日（火）,suiexcel8 (41).xls
さけ,1248,1kg,2162.089661482159,1326,,平成30年6月12日（火）,suiexcel8 (41).xls
はも,2040,1kg,10000,540,,平成30年6月12日（火）,suiexcel8 (41).xls
あさり,4815,1kg,986.2091152815015,378,,平成30年6月12日（火）,suiexcel8 (41).xls
あゆ,1155,1kg,1925.6675324675325,972,,平成30年6月12日（火）,suiexcel8 (41).xls
冷凍たこ,227,1kg,4320,3240,,平成30年6月12日（火）,suiexcel8 (41).xls
冷凍えび,724,1kg,2658.9704142011833,1454,,平成30年6月12日（火）,suiexcel8 (41).xls
冷凍うなぎ蒲焼,679,1kg,5796.203389830508,1080,,平成30年6月12日（火）,suiexcel8 (41).xls
塩さば,3852,1kg,648,324,,平成30年6月12日（火）,suiexcel8 (41).xls
塩さけ,2208,1kg,1089.0903284671533,865,,平成30年6月12日（火）,suiexcel8 (41).xls
塩すけそうこ,304,1kg,3696.1041666666665,1080,,平成30年6月12日（火）,suiexcel8 (41).xls
開干さんま,267,1kg,1414.6526946107786,725,,平成30年6月12日（火）,suiexcel8 (41).xls
開干あじ,848,1kg,1730.9675174013921,864,,平成30年6月12日（火）,suiexcel8 (41).xls
若干かれい,200,1kg,1080,756,,平成30年6月12日（火）,suiexcel8 (41).xls
ちりめん,2587,1kg,2900,950,,平成30年6月12日（火）,suiexcel8 (41).xls
なまりぶし,53,1kg,2308.0754716981132,1194,,平成30年6月12日（火）,suiexcel8 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月12日（火）,suiexcel8 (41).xls
くろまぐろ,414,1kg,3816.369426751592,1020,,平成30年6月14日（木）,suiexcel9 (41).xls
きわだ,1207,1kg,2776.5893074119076,864,,平成30年6月14日（木）,suiexcel9 (41).xls
あじ,1948,1kg,3800,540,,平成30年6月14日（木）,suiexcel9 (41).xls
さば,2379,1kg,512.1085594989562,270,,平成30年6月14日（木）,suiexcel9 (41).xls
まいわし,3720,1kg,405,216,,平成30年6月14日（木）,suiexcel9 (41).xls
養成ぶり,536,1kg,2116.955223880597,920,,平成30年6月14日（木）,suiexcel9 (41).xls
かつお,3734,1kg,944,216,,平成30年6月14日（木）,suiexcel9 (41).xls
養成まだい,5033,1kg,2149.1501831501832,972,,平成30年6月14日（木）,suiexcel9 (41).xls
さわら,506,1kg,1880.6111111111113,820,,平成30年6月14日（木）,suiexcel9 (41).xls
かれい,1679,1kg,3100,50,,平成30年6月14日（木）,suiexcel9 (41).xls
養成はまち,871,1kg,1706.9441340782123,400,,平成30年6月14日（木）,suiexcel9 (41).xls
養成かんぱち,1828,1kg,1932.388955582233,650,,平成30年6月14日（木）,suiexcel9 (41).xls
するめいか,690,1kg,1026,918,,平成30年6月14日（木）,suiexcel9 (41).xls
いさぎ,697,1kg,1018.4464285714287,583,,平成30年6月14日（木）,suiexcel9 (41).xls
さけ,1340,1kg,2560.4701064701067,1328,,平成30年6月14日（木）,suiexcel9 (41).xls
はも,2288,1kg,13500,648,,平成30年6月14日（木）,suiexcel9 (41).xls
あさり,4876,1kg,1089.7095435684648,378,,平成30年6月14日（木）,suiexcel9 (41).xls
あゆ,1000,1kg,1496.913294797688,500,,平成30年6月14日（木）,suiexcel9 (41).xls
冷凍たこ,347,1kg,4320,3240,,平成30年6月14日（木）,suiexcel9 (41).xls
冷凍えび,778,1kg,3116.6206896551726,1620,,平成30年6月14日（木）,suiexcel9 (41).xls
冷凍うなぎ蒲焼,1554,1kg,5273.221854304636,1080,,平成30年6月14日（木）,suiexcel9 (41).xls
塩さば,3760,1kg,648,324,,平成30年6月14日（木）,suiexcel9 (41).xls
塩さけ,1112,1kg,1266.3810483870966,432,,平成30年6月14日（木）,suiexcel9 (41).xls
塩すけそうこ,436,1kg,3997.9708737864075,1080,,平成30年6月14日（木）,suiexcel9 (41).xls
開干さんま,272,1kg,1576.9651162790697,806,,平成30年6月14日（木）,suiexcel9 (41).xls
開干あじ,184,1kg,1080,521,,平成30年6月14日（木）,suiexcel9 (41).xls
若干かれい,136,1kg,1346,648,,平成30年6月14日（木）,suiexcel9 (41).xls
ちりめん,6649,1kg,2700,750,,平成30年6月14日（木）,suiexcel9 (41).xls
なまりぶし,65,1kg,1728.0307692307692,944,,平成30年6月14日（木）,suiexcel9 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月14日（木）,suiexcel9 (41).xls
くろまぐろ,318,1kg,3348.4625407166122,1800,,平成30年6月15日（金）,suiexcel10 (41).xls
きわだ,2683,1kg,2554.072534637327,410,,平成30年6月15日（金）,suiexcel10 (41).xls
あじ,4238,1kg,540,400,,平成30年6月15日（金）,suiexcel10 (41).xls
さば,3364,1kg,649.054945054945,216,,平成30年6月15日（金）,suiexcel10 (41).xls
まいわし,2915,1kg,216,108,,平成30年6月15日（金）,suiexcel10 (41).xls
養成ぶり,469,1kg,1440.5765765765764,920,,平成30年6月15日（金）,suiexcel10 (41).xls
かつお,3782,1kg,421,205,,平成30年6月15日（金）,suiexcel10 (41).xls
養成まだい,4422,1kg,1847.1307596513075,700,,平成30年6月15日（金）,suiexcel10 (41).xls
さわら,760,1kg,1400,723,,平成30年6月15日（金）,suiexcel10 (41).xls
かれい,1083,1kg,6600,345,,平成30年6月15日（金）,suiexcel10 (41).xls
養成はまち,709,1kg,1780.0978260869565,500,,平成30年6月15日（金）,suiexcel10 (41).xls
養成かんぱち,1708,1kg,1747.4969574036513,850,,平成30年6月15日（金）,suiexcel10 (41).xls
するめいか,642,1kg,1026,841,,平成30年6月15日（金）,suiexcel10 (41).xls
いさぎ,1040,1kg,1685.5223880597016,583,,平成30年6月15日（金）,suiexcel10 (41).xls
さけ,2056,1kg,2623.20405982906,1360,,平成30年6月15日（金）,suiexcel10 (41).xls
はも,2502,1kg,12100,648,,平成30年6月15日（金）,suiexcel10 (41).xls
あさり,3615,1kg,972,378,,平成30年6月15日（金）,suiexcel10 (41).xls
あゆ,1197,1kg,1974.1729729729732,972,,平成30年6月15日（金）,suiexcel10 (41).xls
冷凍たこ,239,1kg,4320,3240,,平成30年6月15日（金）,suiexcel10 (41).xls
冷凍えび,848,1kg,5655.7993730407525,1620,,平成30年6月15日（金）,suiexcel10 (41).xls
冷凍うなぎ蒲焼,746,1kg,3814.3333333333335,1080,,平成30年6月15日（金）,suiexcel10 (41).xls
塩さば,2015,1kg,648,324,,平成30年6月15日（金）,suiexcel10 (41).xls
塩さけ,225,1kg,1728,889,,平成30年6月15日（金）,suiexcel10 (41).xls
塩すけそうこ,381,1kg,3702.810810810811,1080,,平成30年6月15日（金）,suiexcel10 (41).xls
開干さんま,232,1kg,1296,658,,平成30年6月15日（金）,suiexcel10 (41).xls
開干あじ,329,1kg,1141.64,598,,平成30年6月15日（金）,suiexcel10 (41).xls
若干かれい,100,1kg,1080,648,,平成30年6月15日（金）,suiexcel10 (41).xls
ちりめん,2692,1kg,3240,500,,平成30年6月15日（金）,suiexcel10 (41).xls
なまりぶし,48,1kg,2307.7083333333335,1194,,平成30年6月15日（金）,suiexcel10 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月15日（金）,suiexcel10 (41).xls
くろまぐろ,852,1kg,3345.3837837837837,700,,平成30年6月16日（土）,suiexcel11 (41).xls
きわだ,2652,1kg,2608.855212355212,280,,平成30年6月16日（土）,suiexcel11 (41).xls
あじ,2199,1kg,486,328.327212020033,,平成30年6月16日（土）,suiexcel11 (41).xls
さば,3740,1kg,475.859090909091,216,,平成30年6月16日（土）,suiexcel11 (41).xls
まいわし,3277,1kg,270,162,,平成30年6月16日（土）,suiexcel11 (41).xls
養成ぶり,473,1kg,2318.934306569343,920,,平成30年6月16日（土）,suiexcel11 (41).xls
かつお,3913,1kg,475,259,,平成30年6月16日（土）,suiexcel11 (41).xls
養成まだい,5541,1kg,1679.0230414746543,900,,平成30年6月16日（土）,suiexcel11 (41).xls
さわら,2100,1kg,1101.6,604,,平成30年6月16日（土）,suiexcel11 (41).xls
かれい,148,1kg,4400,388,,平成30年6月16日（土）,suiexcel11 (41).xls
養成はまち,968,1kg,1936.3267326732675,972,,平成30年6月16日（土）,suiexcel11 (41).xls
養成かんぱち,2458,1kg,1901.6167664670656,700,,平成30年6月16日（土）,suiexcel11 (41).xls
するめいか,820,1kg,972,819,,平成30年6月16日（土）,suiexcel11 (41).xls
いさぎ,84,1kg,1430.5666666666666,669,,平成30年6月16日（土）,suiexcel11 (41).xls
さけ,2265,1kg,2438.5619990570485,1267,,平成30年6月16日（土）,suiexcel11 (41).xls
はも,2243,1kg,10300,500,,平成30年6月16日（土）,suiexcel11 (41).xls
あさり,3243,1kg,1035.8845437616387,378,,平成30年6月16日（土）,suiexcel11 (41).xls
あゆ,1414,1kg,1849.5882352941176,972,,平成30年6月16日（土）,suiexcel11 (41).xls
冷凍たこ,442,1kg,4320,3240,,平成30年6月16日（土）,suiexcel11 (41).xls
冷凍えび,818,1kg,3919.3607305936075,1620,,平成30年6月16日（土）,suiexcel11 (41).xls
冷凍うなぎ蒲焼,1350,1kg,5128.971428571429,1080,,平成30年6月16日（土）,suiexcel11 (41).xls
塩さば,3918,1kg,689,324,,平成30年6月16日（土）,suiexcel11 (41).xls
塩さけ,2064,1kg,1146.3106995884773,820,,平成30年6月16日（土）,suiexcel11 (41).xls
塩すけそうこ,603,1kg,3655.536534446764,1080,,平成30年6月16日（土）,suiexcel11 (41).xls
開干さんま,425,1kg,1296,665,,平成30年6月16日（土）,suiexcel11 (41).xls
開干あじ,234,1kg,1642.8,864,,平成30年6月16日（土）,suiexcel11 (41).xls
若干かれい,100,1kg,864,756,,平成30年6月16日（土）,suiexcel11 (41).xls
ちりめん,2845,1kg,2700,1000,,平成30年6月16日（土）,suiexcel11 (41).xls
なまりぶし,30,1kg,2064.8,1112,,平成30年6月16日（土）,suiexcel11 (41).xls
茹たこ,100,1kg,2700,2376,,平成30年6月16日（土）,suiexcel11 (41).xls
きわだ,1446,1kg,2183.238255033557,756,,平成30年6月18日（月）,suiexcel12 (41).xls
あじ,2292,1kg,1200,432,,平成30年6月18日（月）,suiexcel12 (41).xls
さば,1602,1kg,1200,200,,平成30年6月18日（月）,suiexcel12 (41).xls
まいわし,2913,1kg,324,216,,平成30年6月18日（月）,suiexcel12 (41).xls
養成ぶり,1063,1kg,1291.4776119402986,900,,平成30年6月18日（月）,suiexcel12 (41).xls
かつお,2710,1kg,1305.0652173913045,292,,平成30年6月18日（月）,suiexcel12 (41).xls
養成まだい,5379,1kg,1618.4721603563473,859,,平成30年6月18日（月）,suiexcel12 (41).xls
さわら,1600,1kg,842,626,,平成30年6月18日（月）,suiexcel12 (41).xls
かれい,1722,1kg,3800,626.3639344262295,,平成30年6月18日（月）,suiexcel12 (41).xls
養成はまち,1103,1kg,1363.274914089347,432,,平成30年6月18日（月）,suiexcel12 (41).xls
養成かんぱち,2108,1kg,1948.965250965251,900,,平成30年6月18日（月）,suiexcel12 (41).xls
するめいか,2370,1kg,864,418.9304347826087,,平成30年6月18日（月）,suiexcel12 (41).xls
いさぎ,482,1kg,5000,240,,平成30年6月18日（月）,suiexcel12 (41).xls
さけ,1710,1kg,1961.483672211953,1101,,平成30年6月18日（月）,suiexcel12 (41).xls
はも,1934,1kg,8000,600,,平成30年6月18日（月）,suiexcel12 (41).xls
あさり,3658,1kg,1032.180227471566,378,,平成30年6月18日（月）,suiexcel12 (41).xls
あゆ,879,1kg,2677.835140997831,972,,平成30年6月18日（月）,suiexcel12 (41).xls
冷凍たこ,464,1kg,4320,3240,,平成30年6月18日（月）,suiexcel12 (41).xls
冷凍えび,828,1kg,3684.1881188118814,1620,,平成30年6月18日（月）,suiexcel12 (41).xls
冷凍うなぎ蒲焼,1622,1kg,3389,1080,,平成30年6月18日（月）,suiexcel12 (41).xls
塩さば,3822,1kg,648,324,,平成30年6月18日（月）,suiexcel12 (41).xls
塩さけ,160,1kg,1318.25,972,,平成30年6月18日（月）,suiexcel12 (41).xls
塩すけそうこ,480,1kg,4007.380434782609,1080,,平成30年6月18日（月）,suiexcel12 (41).xls
開干さんま,262,1kg,1296,609,,平成30年6月18日（月）,suiexcel12 (41).xls
開干あじ,208,1kg,1080,432,,平成30年6月18日（月）,suiexcel12 (41).xls
若干かれい,100,1kg,864,756,,平成30年6月18日（月）,suiexcel12 (41).xls
