品目,数量,単位,高値,安値,主な産地,日付,元ファイル
かつお,3512,1Kg,648,0,432,日付不明,suiexcel-1 (79).xls
養成まだい,4630,1kg,1300,0,900,日付不明,suiexcel-1 (79).xls
養成はまち,512,1kg,1300,0,1050,日付不明,suiexcel-1 (79).xls
養成かんぱち,1065,1kg,1950,0,1200,日付不明,suiexcel-1 (79).xls
するめいか,3291,1Kg,1188,0,1080,日付不明,suiexcel-1 (79).xls
さけ,1799,1Kg,2268,0,2052,日付不明,suiexcel-1 (79).xls
はも,1877,1kg,2300,0,400,日付不明,suiexcel-1 (79).xls
たちうお,237,1Kg,3024,0,2808,日付不明,suiexcel-1 (79).xls
たこ,552,1Kg,1944,0,864,日付不明,suiexcel-1 (79).xls
あさり,601,1Kg,1404,0,540,日付不明,suiexcel-1 (79).xls
養成うなぎ,75,1Kg,6264,0,3240,日付不明,suiexcel-1 (79).xls
冷凍もんごいか,60,1Kg,4320,2700,1080,日付不明,suiexcel-1 (79).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-1 (79).xls
冷凍えび,1455,1Kg,5400,2700,1404,日付不明,suiexcel-1 (79).xls
塩さば,1032,1kg,920,0,530,日付不明,suiexcel-1 (79).xls
塩さけ,2571,1kg,1250,0,250,日付不明,suiexcel-1 (79).xls
塩すけそうこ,227,1kg,2780,0,980,日付不明,suiexcel-1 (79).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-1 (79).xls
開干さんま,116,1Kg,2160,0,1296,日付不明,suiexcel-1 (79).xls
開干あじ,351,1Kg,1944,0,972,日付不明,suiexcel-1 (79).xls
若干かれい,212,1Kg,1944,0,864,日付不明,suiexcel-1 (79).xls
ちりめん,10164,1Kg,2592,0,324,日付不明,suiexcel-1 (79).xls
なまりぶし,20,1kg,1130,0,980,日付不明,suiexcel-1 (79).xls
くろまぐろ,634,1Kg,3888,3456,2808,日付不明,suiexcel-2 (78).xls
きわだ,789,1Kg,2538,1512,648,日付不明,suiexcel-2 (78).xls
あじ,2389,1Kg,648,0,540,日付不明,suiexcel-2 (78).xls
さば,2844,1Kg,378,0,270,日付不明,suiexcel-2 (78).xls
まいわし,1478,1Kg,432,0,324,日付不明,suiexcel-2 (78).xls
さんま,0,0,0,0,0,日付不明,suiexcel-2 (78).xls
養成ぶり,265,1Kg,1296,0,1080,日付不明,suiexcel-2 (78).xls
かつお,5223,1Kg,648,0,432,日付不明,suiexcel-2 (78).xls
養成まだい,3533,1Kg,1350,0,540,日付不明,suiexcel-2 (78).xls
養成はまち,391,1Kg,1404,0,648,日付不明,suiexcel-2 (78).xls
養成かんぱち,902,1Kg,2160,0,1080,日付不明,suiexcel-2 (78).xls
するめいか,1215,1Kg,1296,0,1188,日付不明,suiexcel-2 (78).xls
さけ,1655,1Kg,2376,0,2160,日付不明,suiexcel-2 (78).xls
はも,2519,1kg,9000,0,300,日付不明,suiexcel-2 (78).xls
たちうお,396,1Kg,2700,0,2484,日付不明,suiexcel-2 (78).xls
たこ,331,1Kg,1944,0,1080,日付不明,suiexcel-2 (78).xls
あさり,400,1Kg,918,0,540,日付不明,suiexcel-2 (78).xls
養成うなぎ,140,1Kg,6156,0,3240,日付不明,suiexcel-2 (78).xls
冷凍もんごいか,60,1Kg,4320,2700,1080,日付不明,suiexcel-2 (78).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-2 (78).xls
冷凍えび,1475,1Kg,5400,2700,1404,日付不明,suiexcel-2 (78).xls
塩さば,1166,1kg,1430,0,530,日付不明,suiexcel-2 (78).xls
塩さけ,1886,1kg,1600,0,500,日付不明,suiexcel-2 (78).xls
塩すけそうこ,419,1kg,2780,0,950,日付不明,suiexcel-2 (78).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-2 (78).xls
開干さんま,208,1Kg,2160,0,1296,日付不明,suiexcel-2 (78).xls
開干あじ,409,1Kg,1944,0,1080,日付不明,suiexcel-2 (78).xls
若干かれい,200,1Kg,1944,0,864,日付不明,suiexcel-2 (78).xls
ちりめん,3838,1Kg,3564,0,1620,日付不明,suiexcel-2 (78).xls
なまりぶし,23,1kg,2000,0,1130,日付不明,suiexcel-2 (78).xls
くろまぐろ,1050,1Kg,3996,3672,3240,日付不明,suiexcel-3 (77).xls
きわだ,692,1Kg,2484,1620,702,日付不明,suiexcel-3 (77).xls
あじ,1987,1Kg,648,0,540,日付不明,suiexcel-3 (77).xls
さば,1656,1kg,670,0,300,日付不明,suiexcel-3 (77).xls
まいわし,1202,1kg,900,0,250,日付不明,suiexcel-3 (77).xls
さんま,0,0,0,0,0,日付不明,suiexcel-3 (77).xls
養成ぶり,218,1kg,1900,0,1080,日付不明,suiexcel-3 (77).xls
かつお,3125,1Kg,540,0,324,日付不明,suiexcel-3 (77).xls
養成まだい,3965,1kg,1250,0,740,日付不明,suiexcel-3 (77).xls
養成はまち,526,1Kg,1404,0,432,日付不明,suiexcel-3 (77).xls
養成かんぱち,940,1kg,1950,0,1700,日付不明,suiexcel-3 (77).xls
するめいか,905,1Kg,1242,0,1134,日付不明,suiexcel-3 (77).xls
さけ,2179,1Kg,2160,0,1944,日付不明,suiexcel-3 (77).xls
はも,3104,1kg,2300,0,300,日付不明,suiexcel-3 (77).xls
たちうお,526,1Kg,1620,0,1404,日付不明,suiexcel-3 (77).xls
たこ,439,1kg,3900,0,1300,日付不明,suiexcel-3 (77).xls
あさり,571,1Kg,1404,0,540,日付不明,suiexcel-3 (77).xls
養成うなぎ,60,1Kg,5508,0,3240,日付不明,suiexcel-3 (77).xls
冷凍もんごいか,80,1Kg,4320,2700,1080,日付不明,suiexcel-3 (77).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-3 (77).xls
冷凍えび,1696,1Kg,5400,2700,1404,日付不明,suiexcel-3 (77).xls
塩さば,1522,1kg,2100,0,400,日付不明,suiexcel-3 (77).xls
塩さけ,1767,1kg,1450,0,880,日付不明,suiexcel-3 (77).xls
塩すけそうこ,614,1kg,3000,0,830,日付不明,suiexcel-3 (77).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-3 (77).xls
開干さんま,200,1Kg,2160,0,1296,日付不明,suiexcel-3 (77).xls
開干あじ,378,1Kg,1944,0,1080,日付不明,suiexcel-3 (77).xls
若干かれい,300,1Kg,2700,0,972,日付不明,suiexcel-3 (77).xls
ちりめん,5069,1Kg,2160,0,1080,日付不明,suiexcel-3 (77).xls
なまりぶし,1,1kg,1880,1880,1880,日付不明,suiexcel-3 (77).xls
くろまぐろ,1165,1Kg,3888,3456,2484,日付不明,suiexcel-4 (75).xls
きわだ,1394,1Kg,2700,1296,486,日付不明,suiexcel-4 (75).xls
あじ,1418,1kg,1600,0,330,日付不明,suiexcel-4 (75).xls
さば,1829,1kg,560,0,300,日付不明,suiexcel-4 (75).xls
まいわし,601,1Kg,378,0,270,日付不明,suiexcel-4 (75).xls
さんま,0,0,0,0,0,日付不明,suiexcel-4 (75).xls
養成ぶり,527,1kg,1900,0,1050,日付不明,suiexcel-4 (75).xls
かつお,3223,1Kg,648,0,432,日付不明,suiexcel-4 (75).xls
養成まだい,3389,1Kg,1350,0,540,日付不明,suiexcel-4 (75).xls
養成はまち,479,1Kg,1404,0,648,日付不明,suiexcel-4 (75).xls
養成かんぱち,877,1Kg,2160,0,648,日付不明,suiexcel-4 (75).xls
するめいか,1248,1Kg,1296,0,1188,日付不明,suiexcel-4 (75).xls
さけ,1884,1Kg,2160,0,1944,日付不明,suiexcel-4 (75).xls
はも,1594,1kg,9000,0,150,日付不明,suiexcel-4 (75).xls
たちうお,480,1Kg,1620,0,1404,日付不明,suiexcel-4 (75).xls
たこ,273,1kg,3900,0,1200,日付不明,suiexcel-4 (75).xls
あさり,390,1Kg,918,0,540,日付不明,suiexcel-4 (75).xls
養成うなぎ,170,1Kg,6156,0,3240,日付不明,suiexcel-4 (75).xls
冷凍もんごいか,71,1Kg,4320,2700,1080,日付不明,suiexcel-4 (75).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-4 (75).xls
冷凍えび,1786,1Kg,5400,2700,1404,日付不明,suiexcel-4 (75).xls
塩さば,718,1kg,920,0,500,日付不明,suiexcel-4 (75).xls
塩さけ,1094,1kg,1550,0,880,日付不明,suiexcel-4 (75).xls
塩すけそうこ,349,1kg,2640,0,980,日付不明,suiexcel-4 (75).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-4 (75).xls
開干さんま,208,1Kg,2160,0,1296,日付不明,suiexcel-4 (75).xls
開干あじ,401,1Kg,1944,0,1080,日付不明,suiexcel-4 (75).xls
若干かれい,300,1Kg,1620,0,864,日付不明,suiexcel-4 (75).xls
ちりめん,5841,1Kg,4752,0,648,日付不明,suiexcel-4 (75).xls
なまりぶし,29,1kg,2000,0,900,日付不明,suiexcel-4 (75).xls
くろまぐろ,1172,1Kg,3888,3672,3240,日付不明,suiexcel-5 (67).xls
きわだ,470,1Kg,2160,1080,324,日付不明,suiexcel-5 (67).xls
あじ,415,1kg,1300,0,570,日付不明,suiexcel-5 (67).xls
さば,1265,1Kg,648,0,540,日付不明,suiexcel-5 (67).xls
まいわし,1655,1Kg,432,0,324,日付不明,suiexcel-5 (67).xls
さんま,5484,1kg,3500,0,1050,日付不明,suiexcel-5 (67).xls
養成ぶり,460,1kg,1900,0,1080,日付不明,suiexcel-5 (67).xls
かつお,3661,1Kg,756,0,540,日付不明,suiexcel-5 (67).xls
養成まだい,4516,1kg,1230,0,810,日付不明,suiexcel-5 (67).xls
養成はまち,479,1Kg,1350,0,540,日付不明,suiexcel-5 (67).xls
養成かんぱち,999,1Kg,1404,0,432,日付不明,suiexcel-5 (67).xls
するめいか,1721,1Kg,1242,0,1134,日付不明,suiexcel-5 (67).xls
さけ,2140,1Kg,2376,0,2160,日付不明,suiexcel-5 (67).xls
はも,2066,1kg,2270,0,200,日付不明,suiexcel-5 (67).xls
たちうお,915,1Kg,1296,0,1080,日付不明,suiexcel-5 (67).xls
たこ,282,1kg,3900,0,1300,日付不明,suiexcel-5 (67).xls
あさり,422,1Kg,972,0,594,日付不明,suiexcel-5 (67).xls
養成うなぎ,60,1Kg,6156,0,3240,日付不明,suiexcel-5 (67).xls
冷凍もんごいか,60,1Kg,4320,2700,1080,日付不明,suiexcel-5 (67).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-5 (67).xls
冷凍えび,1635,1Kg,5400,2700,1404,日付不明,suiexcel-5 (67).xls
塩さば,1600,1kg,840,0,580,日付不明,suiexcel-5 (67).xls
塩さけ,1042,1kg,2100,0,740,日付不明,suiexcel-5 (67).xls
塩すけそうこ,274,1kg,2780,0,2000,日付不明,suiexcel-5 (67).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-5 (67).xls
開干さんま,516,1Kg,2160,0,1296,日付不明,suiexcel-5 (67).xls
開干あじ,541,1Kg,1944,0,972,日付不明,suiexcel-5 (67).xls
若干かれい,300,1Kg,2160,0,972,日付不明,suiexcel-5 (67).xls
ちりめん,3000,1Kg,1944,0,648,日付不明,suiexcel-5 (67).xls
なまりぶし,10,1kg,980,980,980,日付不明,suiexcel-5 (67).xls
くろまぐろ,970,1Kg,3996,3780,3564,日付不明,suiexcel-6 (62).xls
きわだ,1575,1Kg,2484,1512,648,日付不明,suiexcel-6 (62).xls
あじ,1019,1Kg,756,0,648,日付不明,suiexcel-6 (62).xls
さば,895,1Kg,540,0,432,日付不明,suiexcel-6 (62).xls
まいわし,1420,1Kg,432,0,324,日付不明,suiexcel-6 (62).xls
さんま,10960,1Kg,1404,0,1296,日付不明,suiexcel-6 (62).xls
養成ぶり,234,1kg,1900,0,1050,日付不明,suiexcel-6 (62).xls
かつお,2509,1Kg,756,0,540,日付不明,suiexcel-6 (62).xls
養成まだい,5039,1kg,1300,0,800,日付不明,suiexcel-6 (62).xls
養成はまち,559,1kg,1300,0,800,日付不明,suiexcel-6 (62).xls
養成かんぱち,1087,1kg,2130,0,1250,日付不明,suiexcel-6 (62).xls
するめいか,1479,1Kg,1188,0,1080,日付不明,suiexcel-6 (62).xls
さけ,1915,1Kg,2268,0,2052,日付不明,suiexcel-6 (62).xls
はも,2010,1kg,9500,0,200,日付不明,suiexcel-6 (62).xls
たちうお,83,1Kg,3024,0,2808,日付不明,suiexcel-6 (62).xls
たこ,310,1kg,3900,0,1300,日付不明,suiexcel-6 (62).xls
あさり,568,1Kg,918,0,594,日付不明,suiexcel-6 (62).xls
養成うなぎ,60,1Kg,3996,0,3240,日付不明,suiexcel-6 (62).xls
冷凍もんごいか,70,1Kg,4320,2700,1080,日付不明,suiexcel-6 (62).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-6 (62).xls
冷凍えび,1252,1Kg,5400,2700,1404,日付不明,suiexcel-6 (62).xls
塩さば,1020,1kg,1480,0,610,日付不明,suiexcel-6 (62).xls
塩さけ,2726,1kg,1500,0,870,日付不明,suiexcel-6 (62).xls
塩すけそうこ,175,1kg,2570,0,1050,日付不明,suiexcel-6 (62).xls
塩さんま,8173,1kg,1480,0,610,日付不明,suiexcel-6 (62).xls
開干さんま,116,1Kg,2160,0,1296,日付不明,suiexcel-6 (62).xls
開干あじ,604,1Kg,1944,0,972,日付不明,suiexcel-6 (62).xls
若干かれい,200,1Kg,2160,0,972,日付不明,suiexcel-6 (62).xls
ちりめん,1050,1Kg,2160,0,1620,日付不明,suiexcel-6 (62).xls
なまりぶし,28,1kg,2000,0,980,日付不明,suiexcel-6 (62).xls
くろまぐろ,886,1Kg,3996,3942,3888,日付不明,suiexcel-7 (61).xls
きわだ,1178,1kg,2300,0,600,日付不明,suiexcel-7 (61).xls
あじ,2481,1Kg,756,0,648,日付不明,suiexcel-7 (61).xls
さば,1900,1Kg,540,0,432,日付不明,suiexcel-7 (61).xls
まいわし,2210,1Kg,432,0,324,日付不明,suiexcel-7 (61).xls
さんま,2565,1Kg,1296,0,1188,日付不明,suiexcel-7 (61).xls
養成ぶり,336,1Kg,1296,0,1188,日付不明,suiexcel-7 (61).xls
かつお,3764,1Kg,864,0,648,日付不明,suiexcel-7 (61).xls
養成まだい,3318,1Kg,1350,0,540,日付不明,suiexcel-7 (61).xls
養成はまち,380,1Kg,1404,0,648,日付不明,suiexcel-7 (61).xls
養成かんぱち,760,1Kg,2160,0,1080,日付不明,suiexcel-7 (61).xls
するめいか,1462,1Kg,1188,0,1080,日付不明,suiexcel-7 (61).xls
さけ,1918,1Kg,2376,0,2160,日付不明,suiexcel-7 (61).xls
はも,1373,1Kg,1296,0,756,日付不明,suiexcel-7 (61).xls
たちうお,116,1Kg,3456,0,3240,日付不明,suiexcel-7 (61).xls
たこ,468,1kg,3900,0,1200,日付不明,suiexcel-7 (61).xls
あさり,319,1Kg,918,0,540,日付不明,suiexcel-7 (61).xls
養成うなぎ,65,1Kg,6156,0,3240,日付不明,suiexcel-7 (61).xls
冷凍もんごいか,60,1Kg,4320,2700,1080,日付不明,suiexcel-7 (61).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-7 (61).xls
冷凍えび,1602,1Kg,5400,2700,1404,日付不明,suiexcel-7 (61).xls
塩さば,2198,1kg,1430,0,500,日付不明,suiexcel-7 (61).xls
塩さけ,2024,1kg,1720,0,380,日付不明,suiexcel-7 (61).xls
塩すけそうこ,208,1kg,2570,0,2050,日付不明,suiexcel-7 (61).xls
塩さんま,0,0,0,0,0,日付不明,suiexcel-7 (61).xls
開干さんま,108,1Kg,2160,0,1296,日付不明,suiexcel-7 (61).xls
開干あじ,368,1Kg,1944,0,1080,日付不明,suiexcel-7 (61).xls
若干かれい,200,1Kg,1620,0,972,日付不明,suiexcel-7 (61).xls
ちりめん,1447,1Kg,2808,0,1080,日付不明,suiexcel-7 (61).xls
なまりぶし,15,1kg,1950,0,1130,日付不明,suiexcel-7 (61).xls
くろまぐろ,776,1Kg,3888,3726,3564,日付不明,suiexcel-8 (57).xls
きわだ,1460,1Kg,1458,1296,432,日付不明,suiexcel-8 (57).xls
あじ,1660,1Kg,756,0,648,日付不明,suiexcel-8 (57).xls
さば,1988,1Kg,540,0,432,日付不明,suiexcel-8 (57).xls
まいわし,1189,1Kg,432,0,324,日付不明,suiexcel-8 (57).xls
さんま,5752,1kg,3500,0,900,日付不明,suiexcel-8 (57).xls
養成ぶり,506,1kg,1100,0,1050,日付不明,suiexcel-8 (57).xls
かつお,2199,1Kg,864,0,648,日付不明,suiexcel-8 (57).xls
養成まだい,3648,1kg,1250,0,730,日付不明,suiexcel-8 (57).xls
養成はまち,537,1Kg,1404,0,1080,日付不明,suiexcel-8 (57).xls
養成かんぱち,993,1kg,2100,0,1600,日付不明,suiexcel-8 (57).xls
するめいか,160,1kg,2750,0,600,日付不明,suiexcel-8 (57).xls
さけ,1912,1Kg,2160,0,1944,日付不明,suiexcel-8 (57).xls
はも,1337,1Kg,1296,0,540,日付不明,suiexcel-8 (57).xls
たちうお,198,1Kg,1944,0,1728,日付不明,suiexcel-8 (57).xls
たこ,179,1kg,3900,0,1300,日付不明,suiexcel-8 (57).xls
あさり,405,1Kg,918,0,540,日付不明,suiexcel-8 (57).xls
養成うなぎ,75,1kg,5680,0,5180,日付不明,suiexcel-8 (57).xls
冷凍もんごいか,86,1Kg,4320,2700,1080,日付不明,suiexcel-8 (57).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-8 (57).xls
冷凍えび,1377,1Kg,5400,2700,1404,日付不明,suiexcel-8 (57).xls
塩さば,1584,1kg,2100,0,560,日付不明,suiexcel-8 (57).xls
塩さけ,2630,1kg,1600,0,350,日付不明,suiexcel-8 (57).xls
塩すけそうこ,367,1kg,2730,0,980,日付不明,suiexcel-8 (57).xls
塩さんま,7103,1kg,1330,0,530,日付不明,suiexcel-8 (57).xls
開干さんま,208,1Kg,2160,0,1296,日付不明,suiexcel-8 (57).xls
開干あじ,356,1Kg,1944,0,1080,日付不明,suiexcel-8 (57).xls
若干かれい,200,1Kg,2160,0,864,日付不明,suiexcel-8 (57).xls
ちりめん,1900,1Kg,1620,0,1080,日付不明,suiexcel-8 (57).xls
なまりぶし,10,1kg,980,980,980,日付不明,suiexcel-8 (57).xls
くろまぐろ,787,1Kg,3888,3834,3726,日付不明,suiexcel-9 (53).xls
きわだ,716,1Kg,1512,1296,648,日付不明,suiexcel-9 (53).xls
あじ,240,1kg,1130,0,400,日付不明,suiexcel-9 (53).xls
さば,2027,1Kg,540,0,432,日付不明,suiexcel-9 (53).xls
まいわし,60,1kg,430,430,430,日付不明,suiexcel-9 (53).xls
さんま,4196,1Kg,1404,0,1296,日付不明,suiexcel-9 (53).xls
養成ぶり,229,1Kg,1296,0,1188,日付不明,suiexcel-9 (53).xls
かつお,1470,1Kg,864,0,648,日付不明,suiexcel-9 (53).xls
養成まだい,3549,1Kg,1350,0,540,日付不明,suiexcel-9 (53).xls
養成はまち,340,1Kg,1404,0,1080,日付不明,suiexcel-9 (53).xls
養成かんぱち,946,1Kg,2160,0,648,日付不明,suiexcel-9 (53).xls
するめいか,300,1kg,1160,0,1000,日付不明,suiexcel-9 (53).xls
さけ,2734,1Kg,2484,0,2268,日付不明,suiexcel-9 (53).xls
はも,238,1Kg,2160,0,1296,日付不明,suiexcel-9 (53).xls
たちうお,100,1Kg,2700,0,2484,日付不明,suiexcel-9 (53).xls
たこ,124,1kg,3900,0,2420,日付不明,suiexcel-9 (53).xls
あさり,435,1Kg,918,0,324,日付不明,suiexcel-9 (53).xls
養成うなぎ,80,1Kg,6156,0,3240,日付不明,suiexcel-9 (53).xls
冷凍もんごいか,85,1Kg,4320,2700,1080,日付不明,suiexcel-9 (53).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-9 (53).xls
冷凍えび,1637,1Kg,5400,2700,1404,日付不明,suiexcel-9 (53).xls
塩さば,988,1kg,680,0,590,日付不明,suiexcel-9 (53).xls
塩さけ,1947,1kg,1400,0,880,日付不明,suiexcel-9 (53).xls
塩すけそうこ,173,1kg,2570,0,1050,日付不明,suiexcel-9 (53).xls
塩さんま,15,1kg,1070,1070,1070,日付不明,suiexcel-9 (53).xls
開干さんま,108,1Kg,2160,0,1296,日付不明,suiexcel-9 (53).xls
開干あじ,326,1Kg,1944,0,972,日付不明,suiexcel-9 (53).xls
若干かれい,100,1Kg,2160,0,972,日付不明,suiexcel-9 (53).xls
ちりめん,791,1Kg,1512,1512,1512,日付不明,suiexcel-9 (53).xls
なまりぶし,31,1kg,2000,0,900,日付不明,suiexcel-9 (53).xls
くろまぐろ,100,1kg,3888,3888,3888,日付不明,suiexcel-10 (27).xlsx
きわだ,349,1kg,1458,1080,324,日付不明,suiexcel-10 (27).xlsx
あじ,80,1kg,440,0,430,日付不明,suiexcel-10 (27).xlsx
さば,928,1kg,540,0,432,日付不明,suiexcel-10 (27).xlsx
まいわし,0,0,0,0,0,日付不明,suiexcel-10 (27).xlsx
さんま,6142,1kg,3500,0,630,日付不明,suiexcel-10 (27).xlsx
養成ぶり,346,1kg,1100,0,1050,日付不明,suiexcel-10 (27).xlsx
かつお,316,1kg,1400,0,1000,日付不明,suiexcel-10 (27).xlsx
養成まだい,3077,1Kg,1350,0,540,日付不明,suiexcel-10 (27).xlsx
養成はまち,587,1kg,1250,0,1050,日付不明,suiexcel-10 (27).xlsx
養成かんぱち,42,1kg,2052,0,1944,日付不明,suiexcel-10 (27).xlsx
するめいか,135,1kg,1300,0,1100,日付不明,suiexcel-10 (27).xlsx
さけ,899,1kg,2376,0,2268,日付不明,suiexcel-10 (27).xlsx
はも,103,1kg,2500,0,200,日付不明,suiexcel-10 (27).xlsx
たちうお,925,1kg,1728,0,1512,日付不明,suiexcel-10 (27).xlsx
たこ,3,1kg,2800,2800,2800,日付不明,suiexcel-10 (27).xlsx
あさり,50,1kg,864,0,648,日付不明,suiexcel-10 (27).xlsx
養成うなぎ,50,1kg,5180,0,3950,日付不明,suiexcel-10 (27).xlsx
冷凍もんごいか,60,1kg,4320,2700,1080,日付不明,suiexcel-10 (27).xlsx
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-10 (27).xlsx
冷凍えび,1282,1kg,5400,2700,1404,日付不明,suiexcel-10 (27).xlsx
塩さば,240,1kg,840,0,560,日付不明,suiexcel-10 (27).xlsx
塩さけ,40,1kg,1100,1100,1100,日付不明,suiexcel-10 (27).xlsx
塩すけそうこ,140,1kg,2250,0,980,日付不明,suiexcel-10 (27).xlsx
塩さんま,8,1kg,1070,1070,1070,日付不明,suiexcel-10 (27).xlsx
開干さんま,116,1kg,2160,0,1296,日付不明,suiexcel-10 (27).xlsx
開干あじ,317,1kg,1944,0,972,日付不明,suiexcel-10 (27).xlsx
若干かれい,100,1kg,2160,0,864,日付不明,suiexcel-10 (27).xlsx
ちりめん,224,1kg,2650,2650,2650,日付不明,suiexcel-10 (27).xlsx
なまりぶし,0,0,0,0,0,日付不明,suiexcel-10 (27).xlsx
くろまぐろ,1769,1Kg,3888,3672,3240,日付不明,suiexcel (128).xls
きわだ,858,1Kg,2484,1296,324,日付不明,suiexcel (128).xls
あじ,2562,1Kg,756,0,648,日付不明,suiexcel (128).xls
さば,2325,1Kg,540,0,432,日付不明,suiexcel (128).xls
まいわし,1380,1Kg,432,0,324,日付不明,suiexcel (128).xls
さんま,5436,1kg,2000,0,750,日付不明,suiexcel (128).xls
養成ぶり,459,1kg,1900,0,1050,日付不明,suiexcel (128).xls
かつお,4608,1Kg,648,0,432,日付不明,suiexcel (128).xls
養成まだい,5359,1kg,1300,0,640,日付不明,suiexcel (128).xls
かれい,700,1Kg,1296,0,1080,日付不明,suiexcel (128).xls
養成はまち,534,1Kg,1404,0,648,日付不明,suiexcel (128).xls
養成かんぱち,1236,1Kg,2160,0,540,日付不明,suiexcel (128).xls
するめいか,845,1Kg,1134,0,1026,日付不明,suiexcel (128).xls
さけ,2350,1Kg,2268,0,2052,日付不明,suiexcel (128).xls
たちうお,598,1Kg,1728,0,1512,日付不明,suiexcel (128).xls
たこ,485,1kg,3900,0,1000,日付不明,suiexcel (128).xls
はまぐり,180,1Kg,1944,0,1080,日付不明,suiexcel (128).xls
あさり,488,1Kg,1404,0,540,日付不明,suiexcel (128).xls
冷凍もんごいか,101,1Kg,4320,2700,1080,日付不明,suiexcel (128).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel (128).xls
冷凍えび,1926,1Kg,5400,2700,1404,日付不明,suiexcel (128).xls
塩さば,696,1kg,920,0,530,日付不明,suiexcel (128).xls
塩さけ,1341,1kg,2100,0,880,日付不明,suiexcel (128).xls
塩すけそうこ,374,1kg,2780,0,1050,日付不明,suiexcel (128).xls
塩さんま,165,1kg,1070,0,930,日付不明,suiexcel (128).xls
開干さんま,224,1Kg,2160,0,1296,日付不明,suiexcel (128).xls
開干あじ,677,1Kg,1944,0,1080,日付不明,suiexcel (128).xls
若干かれい,300,1Kg,2160,0,972,日付不明,suiexcel (128).xls
ちりめん,905,1Kg,2808,0,1944,日付不明,suiexcel (128).xls
茹たこ,445,1kg,2800,0,1700,日付不明,suiexcel (128).xls
くろまぐろ,1001,1Kg,3888,3672,3240,日付不明,suiexcel-1 (80).xls
きわだ,664,1Kg,1512,497,216,日付不明,suiexcel-1 (80).xls
あじ,1688,1Kg,648,0,540,日付不明,suiexcel-1 (80).xls
さば,2205,1Kg,486,0,378,日付不明,suiexcel-1 (80).xls
まいわし,1859,1Kg,378,0,270,日付不明,suiexcel-1 (80).xls
さんま,9161,1kg,6000,0,500,日付不明,suiexcel-1 (80).xls
養成ぶり,543,1kg,1900,0,1050,日付不明,suiexcel-1 (80).xls
かつお,2567,1Kg,756,0,540,日付不明,suiexcel-1 (80).xls
養成まだい,6566,1kg,1300,0,670,日付不明,suiexcel-1 (80).xls
かれい,25,1kg,3500,0,1200,日付不明,suiexcel-1 (80).xls
養成はまち,619,1kg,1300,0,950,日付不明,suiexcel-1 (80).xls
養成かんぱち,1598,1kg,2260,0,1700,日付不明,suiexcel-1 (80).xls
するめいか,1075,1kg,1040,0,440,日付不明,suiexcel-1 (80).xls
さけ,2990,1Kg,2376,0,2160,日付不明,suiexcel-1 (80).xls
たちうお,927,1Kg,1296,0,1080,日付不明,suiexcel-1 (80).xls
たこ,241,1kg,3900,0,900,日付不明,suiexcel-1 (80).xls
はまぐり,365,1Kg,2160,0,864,日付不明,suiexcel-1 (80).xls
あさり,821,1Kg,1404,0,540,日付不明,suiexcel-1 (80).xls
冷凍もんごいか,75,1Kg,4320,2700,1080,日付不明,suiexcel-1 (80).xls
冷凍たこ,0,0,0,0,0,日付不明,suiexcel-1 (80).xls
冷凍えび,1805,1Kg,5400,2700,1404,日付不明,suiexcel-1 (80).xls
塩さば,1771,1kg,1400,0,560,日付不明,suiexcel-1 (80).xls
塩さけ,4330,1kg,2100,0,880,日付不明,suiexcel-1 (80).xls
塩すけそうこ,446,1kg,2640,0,1000,日付不明,suiexcel-1 (80).xls
塩さんま,5205,1kg,1340,0,810,日付不明,suiexcel-1 (80).xls
開干さんま,230,1Kg,2160,0,1296,日付不明,suiexcel-1 (80).xls
開干あじ,401,1Kg,1944,0,972,日付不明,suiexcel-1 (80).xls
若干かれい,300,1Kg,2160,0,972,日付不明,suiexcel-1 (80).xls
ちりめん,1500,1Kg,2916,0,648,日付不明,suiexcel-1 (80).xls
茹たこ,465,1kg,2800,0,1850,日付不明,suiexcel-1 (80).xls
くろまぐろ,354,1Kg,3888,3564,2700,日付不明,suiexcel-2 (79).xls
きわだ,414,1Kg,2484,1944,1620,日付不明,suiexcel-2 (79).xls
あじ,416,1Kg,756,0,648,日付不明,suiexcel-2 (79).xls
さば,1360,1Kg,486,0,378,日付不明,suiexcel-2 (79).xls
まいわし,554,1Kg,378,0,270,日付不明,suiexcel-2 (79).xls
