品目,数量,単位,高値,中値,安値,主な産地,日付,元ファイル
きわだ,813.0,1Kg,1450,0,1200,宮崎  千葉  沖縄  他,令和6年2月21日（水）,suiexcel-6 (65).xls
あじ,332.0,1kg,1400,0,340,長崎  他,令和6年2月21日（水）,suiexcel-6 (65).xls
さば,982.0,1Kg,378,0,270,和歌山  ﾉﾙｳｪｰ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
まいわし,930.0,1Kg,270,0,162,富山  千葉  他,令和6年2月21日（水）,suiexcel-6 (65).xls
養成ぶり,661.0,1Kg,1188,0,972,長崎  愛媛  他,令和6年2月21日（水）,suiexcel-6 (65).xls
養成まだい,2676.0,1Kg,1350,0,540,高知  愛媛  他,令和6年2月21日（水）,suiexcel-6 (65).xls
さごし,120.0,1Kg,972,0,756,新潟  他,令和6年2月21日（水）,suiexcel-6 (65).xls
かれい,1194.0,1Kg,972,0,756,鳥取  石川  他,令和6年2月21日（水）,suiexcel-6 (65).xls
養成はまち,338.0,1Kg,1404,0,1026,徳島  他,令和6年2月21日（水）,suiexcel-6 (65).xls
養成かんぱち,733.0,1Kg,2106,0,1080,鹿児島  他,令和6年2月21日（水）,suiexcel-6 (65).xls
するめいか,193.0,1Kg,1296,0,1188,富山  他,令和6年2月21日（水）,suiexcel-6 (65).xls
さけ,1008.0,1Kg,2160,0,1944,ﾉﾙｳｪｰ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
たこ,75.0,1kg,2800,0,1800,宮城  他,令和6年2月21日（水）,suiexcel-6 (65).xls
かに,19.0,1Kg,6588,0,6372,島根  兵庫  他,令和6年2月21日（水）,suiexcel-6 (65).xls
はまぐり,220.0,1Kg,2160,0,756,千葉  中国  他,令和6年2月21日（水）,suiexcel-6 (65).xls
あさり,406.0,1Kg,1512,0,324,中国  熊本  他,令和6年2月21日（水）,suiexcel-6 (65).xls
かき,1086.0,1kg,5000,0,600,広島  他,令和6年2月21日（水）,suiexcel-6 (65).xls
冷凍もんごいか,100.0,1Kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
冷凍たこ,0.0,0,0,0,0,,令和6年2月21日（水）,suiexcel-6 (65).xls
冷凍えび,1463.0,1Kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
塩さば,178.0,1kg,680,0,560,ﾉﾙｳｪｰ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
塩さけ,1416.0,1kg,1450,0,450,ﾛｼｱ ｱﾒﾘｶ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
塩すけそうこ,105.0,1kg,2570,0,2190,ﾛｼｱ ｱﾒﾘｶ  他,令和6年2月21日（水）,suiexcel-6 (65).xls
塩さんま,0.0,0,0,0,0,,令和6年2月21日（水）,suiexcel-6 (65).xls
開干さんま,100.0,1Kg,1620,0,1080,北海道  他,令和6年2月21日（水）,suiexcel-6 (65).xls
開干あじ,398.0,1Kg,1944,0,1080,長崎  島根  他,令和6年2月21日（水）,suiexcel-6 (65).xls
若干かれい,100.0,1Kg,2160,0,972,島根  他,令和6年2月21日（水）,suiexcel-6 (65).xls
ちりめん,351.0,1Kg,3240,0,1728,兵庫  宮崎  熊本  他,令和6年2月21日（水）,suiexcel-6 (65).xls
かますごかまあげ,30.0,1Kg,1188,1188,1188,香川  他,令和6年2月21日（水）,suiexcel-6 (65).xls
くろまぐろ,979.0,1kg,3996,3888,3726,長崎  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
きわだ,649.0,1kg,2600,0,1450,宮崎  沖縄  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
あじ,523.0,1kg,1026,0,918,長崎  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
さば,2289.0,1kg,432,0,324,長崎  ﾉﾙｳｪｰ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
まいわし,1225.0,1kg,270,0,162,富山  千葉  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
養成ぶり,995.0,1kg,1296,0,972,長崎  愛媛  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
養成まだい,3032.0,1Kg,1350,0,540,高知  愛媛  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
さごし,236.0,1kg,864,0,648,福井  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
かれい,1657.0,1kg,648,0,432,石川  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
養成はまち,406.0,1kg,1300,0,950,徳島  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
養成かんぱち,905.0,1kg,2106,0,1080,鹿児島  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
するめいか,467.0,1kg,1404,0,1296,山口  青森  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
さけ,1454.0,1kg,2052,0,1836,ﾉﾙｳｪｰ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
たこ,109.0,1kg,4000,0,1400,宮城  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
かに,246.0,1kg,1728,0,1512,北海道  兵庫  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
はまぐり,265.0,1kg,1944,0,756,千葉  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
あさり,689.0,1kg,1512,0,432,中国  熊本  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
かき,1858.0,1kg,5000,0,670,広島  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
冷凍もんごいか,150.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月16日（金）,suiexcel-8 (27).xlsx
冷凍えび,1377.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
塩さば,1590.0,1kg,920,0,440,ﾉﾙｳｪｰ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
塩さけ,2445.0,1kg,1600,0,670,ﾛｼｱ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
塩すけそうこ,538.0,1kg,2250,0,1000,ﾛｼｱ  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月16日（金）,suiexcel-8 (27).xlsx
開干さんま,108.0,1kg,2160,0,1080,北海道  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
開干あじ,255.0,1kg,1944,0,1080,長崎  島根  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
若干かれい,316.0,1kg,1296,0,810,島根  国産  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
ちりめん,180.0,1kg,2800,0,1600,兵庫  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
かますごかまあげ,60.0,1kg,1188,1188,1188,香川  他,令和6年2月16日（金）,suiexcel-8 (27).xlsx
くろまぐろ,1076.8,1kg,3996,3888,3726,三重  長崎  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
きわだ,1251.1,1kg,1998,1296,918,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
あじ,1401.0,1kg,594,0,486,長崎  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
さば,2688.0,1kg,432,0,324,鳥取  ﾉﾙｳｪｰ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
まいわし,952.0,1kg,480,0,170,千葉  京都  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
養成ぶり,1912.0,1kg,1650,0,900,愛媛  長崎  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
養成まだい,3643.0,1Kg,1350,0,540,高知  愛媛  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
さごし,770.0,1kg,972,0,756,新潟  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
かれい,714.0,1kg,1080,0,864,鳥取  石川  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
養成はまち,379.0,1kg,1404,0,1026,徳島  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
養成かんぱち,927.0,1kg,2106,0,1080,鹿児島  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
するめいか,876.0,1kg,1188,0,1080,宮城  青森  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
さけ,1638.0,1kg,2160,0,1944,ﾉﾙｳｪｰ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
たこ,130.0,1kg,4000,0,2000,兵庫  宮城  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
かに,358.0,1kg,1620,0,1404,島根  兵庫  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
はまぐり,325.0,1kg,2160,0,756,千葉  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
あさり,537.0,1kg,1512,0,432,中国  熊本  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
かき,2597.0,1kg,5000,0,500,広島  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
冷凍もんごいか,100.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月22日（木）,suiexcel-9 (32).xlsx
冷凍えび,1437.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
塩さば,500.0,1kg,920,0,530,ﾉﾙｳｪｰ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
塩さけ,1699.0,1kg,2100,0,400,ﾛｼｱ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
塩すけそうこ,996.0,1kg,2570,0,700,ﾛｼｱ  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月22日（木）,suiexcel-9 (32).xlsx
開干さんま,208.0,1kg,2160,0,1080,北海道  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
開干あじ,432.0,1kg,1400,0,120,島根  長崎  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
若干かれい,200.0,1kg,1620,0,864,島根  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
ちりめん,800.0,1kg,3650,0,800,兵庫  大分  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
かますごかまあげ,83.0,1kg,1188,1188,1188,香川  他,令和6年2月22日（木）,suiexcel-9 (32).xlsx
くろまぐろ,643.0,1kg,3800,0,1000,長崎  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
きわだ,1040.0,1kg,3000,0,1500,沖縄  ｲﾝﾄﾞﾈｼｱ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
あじ,549.0,1kg,1800,0,300,長崎  和歌山  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
さば,2541.0,1kg,594,0,486,ﾉﾙｳｪｰ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
まいわし,1500.0,1kg,270,0,162,京都  千葉  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
養成ぶり,2516.0,1kg,1650,0,900,愛媛  長崎  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
養成まだい,5940.0,1kg,1450,0,900,高知  愛媛  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
さごし,295.0,1kg,1080,0,864,京都  和歌山  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
かれい,1124.0,1kg,1188,0,972,石川  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
養成はまち,662.0,1kg,1310,0,950,徳島  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
養成かんぱち,1706.0,1kg,1920,0,1600,鹿児島  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
するめいか,16.0,1kg,2750,2750,2750,青森  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
さけ,2499.0,1kg,2160,0,1944,ﾉﾙｳｪｰ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
たこ,136.0,1kg,3900,0,2000,宮城  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
かに,490.0,1kg,1620,0,1404,北海道  兵庫  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
はまぐり,409.0,1kg,2376,0,756,千葉  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
あさり,1017.0,1kg,1512,0,324,中国  熊本  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
かき,3384.0,1kg,5000,0,600,広島  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
冷凍もんごいか,156.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月24日（土）,suiexcel-10 (32).xlsx
冷凍えび,1403.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
塩さば,1114.0,1kg,1430,0,530,ﾉﾙｳｪｰ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
塩さけ,744.0,1kg,2100,0,300,ﾛｼｱ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
塩すけそうこ,99.0,1kg,2640,0,1700,ﾛｼｱ  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月24日（土）,suiexcel-10 (32).xlsx
開干さんま,200.0,1kg,2160,0,1296,北海道  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
開干あじ,317.0,1kg,1944,0,1080,長崎  島根  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
若干かれい,150.0,1kg,1620,0,972,島根  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
ちりめん,324.0,1kg,2700,0,1296,和歌山  兵庫  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
かますごかまあげ,83.0,1kg,1188,1188,1188,香川  他,令和6年2月24日（土）,suiexcel-10 (32).xlsx
くろまぐろ,848.0,1kg,3888,3564,2700,長崎  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
きわだ,686.0,1kg,2376,1728,2376,宮城  沖縄  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
あじ,324.0,1kg,432,0,324,兵庫  長崎  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
さば,1607.0,1kg,756,0,648,千葉  ﾉﾙｳｪｰ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
まいわし,1192.0,1kg,324,0,216,京都  千葉  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
養成ぶり,1850.0,1kg,1650,0,900,愛媛  長崎  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
養成まだい,4675.0,1kg,1300,0,900,高知  愛媛  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
さごし,348.0,1kg,1080,0,864,京都  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
かれい,2852.0,1kg,1080,0,864,石川  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
養成はまち,550.0,1kg,1300,0,950,徳島  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
養成かんぱち,1335.0,1kg,1900,0,1600,鹿児島  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
するめいか,824.0,1kg,1242,0,1134,宮城  青森  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
さけ,2454.0,1kg,2160,0,1944,ﾉﾙｳｪｰ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
たこ,143.0,1kg,3900,0,2000,宮城  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
かに,327.0,1kg,1404,0,1188,北海道  兵庫  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
はまぐり,470.0,1kg,2592,0,756,千葉  中国  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
あさり,935.0,1kg,1944,0,324,中国  熊本  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
かき,2428.0,1kg,5000,0,500,広島  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
冷凍もんごいか,100.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月26日（月）,suiexcel-11 (31).xlsx
冷凍えび,1418.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
塩さば,808.0,1kg,920,0,240,ﾉﾙｳｪｰ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
塩さけ,911.0,1kg,1550,0,220,ﾛｼｱ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
塩すけそうこ,72.0,1kg,2570,0,2080,ﾛｼｱ  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月26日（月）,suiexcel-11 (31).xlsx
開干さんま,116.0,1kg,2160,0,1296,北海道  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
開干あじ,445.0,1kg,1400,0,120,島根  長崎  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
若干かれい,200.0,1kg,1620,0,972,島根  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
ちりめん,438.0,1kg,2700,0,1296,和歌山  兵庫  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
かますごかまあげ,118.0,1kg,1188,1188,1188,香川  他,令和6年2月26日（月）,suiexcel-11 (31).xlsx
くろまぐろ,489.0,1kg,3996,3780,3564,和歌山  長崎  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
きわだ,1093.0,1kg,2160,1620,1296,和歌山  沖縄  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
あじ,212.0,1kg,2800,0,550,長崎  徳島  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
さば,1346.0,1kg,2080,0,380,ﾉﾙｳｪｰ  富山  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
まいわし,1841.0,1kg,432,0,324,島根  千葉  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
養成ぶり,1325.0,1kg,1650,0,800,愛媛  長崎  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
養成まだい,3151.0,1Kg,1350,0,540,高知  愛媛  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
さごし,742.0,1kg,1080,0,864,京都  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
かれい,1695.0,1kg,972,0,756,鳥取  石川  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
養成はまち,376.0,1kg,1404,0,1026,徳島  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
養成かんぱち,821.0,1kg,2106,0,1080,鹿児島  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
するめいか,912.0,1kg,1188,0,1080,宮城  青森  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
さけ,1633.0,1kg,2052,0,1836,ﾉﾙｳｪｰ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
たこ,252.0,1kg,5000,0,2000,宮城  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
かに,84.0,1kg,4000,0,570,兵庫  島根  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
はまぐり,575.0,1kg,2592,0,756,千葉  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
あさり,751.0,1kg,1512,0,324,中国  熊本  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
かき,2249.0,1kg,5000,0,600,広島  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
冷凍もんごいか,138.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月27日（火）,suiexcel-12 (27).xlsx
冷凍えび,1241.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
塩さば,514.0,1kg,960,0,600,ﾉﾙｳｪｰ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
塩さけ,1023.0,1kg,1350,0,1050,ﾛｼｱ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
塩すけそうこ,226.0,1kg,2250,0,900,ﾛｼｱ  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月27日（火）,suiexcel-12 (27).xlsx
開干さんま,158.0,1kg,2160,0,1080,北海道  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
開干あじ,407.0,1kg,1944,0,972,長崎  島根  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
若干かれい,200.0,1kg,1620,0,864,島根  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
ちりめん,1004.0,1kg,2700,0,1296,宮崎  兵庫  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
かますごかまあげ,90.0,1kg,1188,1188,1188,香川  他,令和6年2月27日（火）,suiexcel-12 (27).xlsx
くろまぐろ,685.0,1kg,3888,3726,3564,三重  長崎  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
きわだ,618.0,1kg,2160,1620,864,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
あじ,153.0,1kg,1782,0,1674,高知  長崎  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
さば,1964.0,1kg,540,0,432,富山  ﾉﾙｳｪｰ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
まいわし,1477.0,1kg,378,0,270,鳥取  千葉  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
養成ぶり,1449.0,1kg,1650,0,930,愛媛  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
養成まだい,4058.0,1kg,1450,0,900,高知  愛媛  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
さごし,312.0,1kg,1080,0,864,新潟  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
かれい,1116.0,1kg,1080,0,864,石川  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
養成はまち,489.0,1kg,1480,0,950,徳島  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
養成かんぱち,1306.0,1kg,1900,0,1500,鹿児島  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
するめいか,351.0,1kg,1188,0,1080,富山  青森  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
さけ,1791.0,1kg,2160,0,1944,ﾉﾙｳｪｰ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
たこ,91.0,1kg,5000,0,2000,宮城  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
かに,57.0,1kg,8600,0,2000,兵庫  島根  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
はまぐり,666.0,1kg,2700,0,756,千葉  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
あさり,722.0,1kg,1944,0,324,中国  熊本  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
かき,2451.0,1kg,5000,0,600,広島  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
冷凍もんごいか,130.0,1kg,4320,3456,1188,ﾓﾛｯｺ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
冷凍たこ,0.0,0,0,0,0,,令和6年2月29日（木）,suiexcel-13 (24).xlsx
冷凍えび,1107.0,1kg,4320,1836,972,ｲﾝﾄﾞ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
塩さば,748.0,1kg,920,0,440,ﾉﾙｳｪｰ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
塩さけ,262.0,1kg,1160,0,1030,ﾛｼｱ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
塩すけそうこ,101.0,1kg,2570,0,2040,ﾛｼｱ  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
塩さんま,0.0,0,0,0,0,,令和6年2月29日（木）,suiexcel-13 (24).xlsx
開干さんま,220.0,1kg,2160,0,1296,北海道  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
開干あじ,246.0,1kg,1944,0,972,長崎  島根  他,令和6年2月29日（木）,suiexcel-13 (24).xlsx
