品目,数量,単位,高値,安値,主な産地,日付,元ファイル
あさり,2174,1kg,1032.9238329238328,432,,平成31年3月18日（月）,suiexcel-12 (2).xls
かき,2871,1kg,2160,848,,平成31年3月18日（月）,suiexcel-12 (2).xls
冷凍もんごいか,208,1kg,4104,648,,平成31年3月18日（月）,suiexcel-12 (2).xls
冷凍たこ,100,1kg,2592,1296,,平成31年3月18日（月）,suiexcel-12 (2).xls
冷凍えび,1046,1kg,5772.862068965517,756,,平成31年3月18日（月）,suiexcel-12 (2).xls
塩さば,1910,1kg,648,324,,平成31年3月18日（月）,suiexcel-12 (2).xls
塩さけ,1274,1kg,2484,1129,,平成31年3月18日（月）,suiexcel-12 (2).xls
塩すけそうこ,559,1kg,3484.7586206896553,1080,,平成31年3月18日（月）,suiexcel-12 (2).xls
塩さんま,375,1kg,733.8,374,,平成31年3月18日（月）,suiexcel-12 (2).xls
開干さんま,376,1kg,3620,724,,平成31年3月18日（月）,suiexcel-12 (2).xls
開干あじ,345,1kg,1080,356,,平成31年3月18日（月）,suiexcel-12 (2).xls
ちりめん,827,1kg,5472.983508245877,2106,,平成31年3月18日（月）,suiexcel-12 (2).xls
かなぎちりめん,200,1Kg,3672,3000,,平成31年3月18日（月）,suiexcel-12 (2).xls
かますごかまあげ,170,1kg,3572,1080,,平成31年3月18日（月）,suiexcel-12 (2).xls
くろまぐろ,141,1kg,5396.333333333333,1710,,平成31年3月19日（火）,suiexcel-13 (2).xls
きわだ,765,1kg,3650.6477987421385,864,,平成31年3月19日（火）,suiexcel-13 (2).xls
あじ,437,1kg,2243.7471264367814,864,,平成31年3月19日（火）,suiexcel-13 (2).xls
さば,5031,1kg,1800,216,,平成31年3月19日（火）,suiexcel-13 (2).xls
まいわし,2890,1kg,270,162,,平成31年3月19日（火）,suiexcel-13 (2).xls
養成ぶり,1062,1kg,1296.3991228070176,800,,平成31年3月19日（火）,suiexcel-13 (2).xls
養成まだい,4068,1kg,2074.5238600212087,972,,平成31年3月19日（火）,suiexcel-13 (2).xls
さごし,690,1kg,972,756,,平成31年3月19日（火）,suiexcel-13 (2).xls
かれい,1649,1kg,972,756,,平成31年3月19日（火）,suiexcel-13 (2).xls
養成はまち,595,1kg,1252.3239875389409,1000,,平成31年3月19日（火）,suiexcel-13 (2).xls
養成かんぱち,1324,1kg,2383.035940803383,500,,平成31年3月19日（火）,suiexcel-13 (2).xls
するめいか,1350,1kg,1078,702,,平成31年3月19日（火）,suiexcel-13 (2).xls
さけ,3251,1kg,1997.3170838823012,1031,,平成31年3月19日（火）,suiexcel-13 (2).xls
たこ,268,1kg,10700,1404,,平成31年3月19日（火）,suiexcel-13 (2).xls
かに,135,1kg,5476.886075949367,1813,,平成31年3月19日（火）,suiexcel-13 (2).xls
はまぐり,382,1kg,1836,540,,平成31年3月19日（火）,suiexcel-13 (2).xls
あさり,2297,1kg,1028.8318584070796,432,,平成31年3月19日（火）,suiexcel-13 (2).xls
かき,2452,1kg,2160,811,,平成31年3月19日（火）,suiexcel-13 (2).xls
冷凍もんごいか,489,1kg,6446.853211009175,648,,平成31年3月19日（火）,suiexcel-13 (2).xls
冷凍たこ,100,1kg,2592,1296,,平成31年3月19日（火）,suiexcel-13 (2).xls
冷凍えび,977,1kg,4320,756,,平成31年3月19日（火）,suiexcel-13 (2).xls
塩さば,1748,1kg,648,432,,平成31年3月19日（火）,suiexcel-13 (2).xls
塩さけ,894,1kg,1067,1067,,平成31年3月19日（火）,suiexcel-13 (2).xls
塩すけそうこ,305,1kg,4035.6528497409327,1188,,平成31年3月19日（火）,suiexcel-13 (2).xls
塩さんま,1,1kg,4334,2192,,平成31年3月19日（火）,suiexcel-13 (2).xls
開干さんま,345,1kg,1296,717,,平成31年3月19日（火）,suiexcel-13 (2).xls
開干あじ,380,1kg,1317.5584415584415,280,,平成31年3月19日（火）,suiexcel-13 (2).xls
ちりめん,175,1kg,6869.093333333333,1458,,平成31年3月19日（火）,suiexcel-13 (2).xls
かなぎちりめん,338,1Kg,3358.285714285714,1679,,平成31年3月19日（火）,suiexcel-13 (2).xls
かますごかまあげ,50,1kg,1080,1080,,平成31年3月19日（火）,suiexcel-13 (2).xls
くろまぐろ,134,1kg,3890.7777777777774,1600,,平成31年3月20日（水）,suiexcel-14 (2).xls
きわだ,836,1kg,3459.4086956521737,1620,,平成31年3月20日（水）,suiexcel-14 (2).xls
あじ,1155,1kg,756,170,,平成31年3月20日（水）,suiexcel-14 (2).xls
さば,3153,1kg,519.7107011070111,108,,平成31年3月20日（水）,suiexcel-14 (2).xls
まいわし,2790,1kg,216,108,,平成31年3月20日（水）,suiexcel-14 (2).xls
養成ぶり,1088,1kg,1371.112087912088,800,,平成31年3月20日（水）,suiexcel-14 (2).xls
養成まだい,3963,1kg,2119.619930475087,972,,平成31年3月20日（水）,suiexcel-14 (2).xls
さごし,1286,1kg,893.6279069767443,540,,平成31年3月20日（水）,suiexcel-14 (2).xls
かれい,2468,1kg,6200,140,,平成31年3月20日（水）,suiexcel-14 (2).xls
養成はまち,706,1kg,1242,1000,,平成31年3月20日（水）,suiexcel-14 (2).xls
養成かんぱち,1339,1kg,2452.534782608696,500,,平成31年3月20日（水）,suiexcel-14 (2).xls
するめいか,1380,1kg,981,756,,平成31年3月20日（水）,suiexcel-14 (2).xls
さけ,2339,1kg,2412.850171821306,1239,,平成31年3月20日（水）,suiexcel-14 (2).xls
たこ,254,1kg,11000,1512,,平成31年3月20日（水）,suiexcel-14 (2).xls
かに,270,1kg,4320,300,,平成31年3月20日（水）,suiexcel-14 (2).xls
はまぐり,348,1kg,1836,540,,平成31年3月20日（水）,suiexcel-14 (2).xls
あさり,2234,1kg,972,432,,平成31年3月20日（水）,suiexcel-14 (2).xls
かき,1998,1kg,2160,832,,平成31年3月20日（水）,suiexcel-14 (2).xls
冷凍もんごいか,500,1kg,4104,648,,平成31年3月20日（水）,suiexcel-14 (2).xls
冷凍たこ,200,1kg,2592,1296,,平成31年3月20日（水）,suiexcel-14 (2).xls
冷凍えび,1270,1kg,4320,756,,平成31年3月20日（水）,suiexcel-14 (2).xls
塩さば,4015,1kg,648,324,,平成31年3月20日（水）,suiexcel-14 (2).xls
塩さけ,1395,1kg,1296,1088,,平成31年3月20日（水）,suiexcel-14 (2).xls
塩すけそうこ,688,1kg,3523.910798122066,1080,,平成31年3月20日（水）,suiexcel-14 (2).xls
開干さんま,242,1kg,1296,749,,平成31年3月20日（水）,suiexcel-14 (2).xls
開干あじ,477,1kg,1080,370,,平成31年3月20日（水）,suiexcel-14 (2).xls
ちりめん,884,1kg,4860,1620,,平成31年3月20日（水）,suiexcel-14 (2).xls
かますごかまあげ,154,1kg,2970,1080,,平成31年3月20日（水）,suiexcel-14 (2).xls
くろまぐろ,398,1kg,4331.424731182796,2200,,平成31年3月22日（金）,suiexcel-15 (2).xls
きわだ,1357,1kg,3501.5307692307692,864,,平成31年3月22日（金）,suiexcel-15 (2).xls
あじ,806,1kg,918,533,,平成31年3月22日（金）,suiexcel-15 (2).xls
さば,3559,1kg,625.4934601664685,216,,平成31年3月22日（金）,suiexcel-15 (2).xls
まいわし,2167,1kg,216,108,,平成31年3月22日（金）,suiexcel-15 (2).xls
養成ぶり,1108,1kg,1320.726507713885,800,,平成31年3月22日（金）,suiexcel-15 (2).xls
養成まだい,5096,1kg,2085.3900051519836,972,,平成31年3月22日（金）,suiexcel-15 (2).xls
さごし,720,1kg,864,648,,平成31年3月22日（金）,suiexcel-15 (2).xls
かれい,1772,1kg,5600,584,,平成31年3月22日（金）,suiexcel-15 (2).xls
養成はまち,1427,1kg,1457.264733395697,500,,平成31年3月22日（金）,suiexcel-15 (2).xls
養成かんぱち,2618,1kg,1882.6641438032166,540,,平成31年3月22日（金）,suiexcel-15 (2).xls
するめいか,380,1kg,972,864,,平成31年3月22日（金）,suiexcel-15 (2).xls
さけ,3800,1kg,2854.886438291882,1296,,平成31年3月22日（金）,suiexcel-15 (2).xls
たこ,249,1kg,9500,1512,,平成31年3月22日（金）,suiexcel-15 (2).xls
かに,149,1kg,7180.086956521739,2160,,平成31年3月22日（金）,suiexcel-15 (2).xls
はまぐり,374,1kg,1836,540,,平成31年3月22日（金）,suiexcel-15 (2).xls
あさり,2342,1kg,1073.4012219959268,432,,平成31年3月22日（金）,suiexcel-15 (2).xls
かき,2474,1kg,2160,864,,平成31年3月22日（金）,suiexcel-15 (2).xls
冷凍もんごいか,580,1kg,4986.411764705882,648,,平成31年3月22日（金）,suiexcel-15 (2).xls
冷凍たこ,200,1kg,2592,1296,,平成31年3月22日（金）,suiexcel-15 (2).xls
冷凍えび,911,1kg,4320,756,,平成31年3月22日（金）,suiexcel-15 (2).xls
塩さば,1561,1kg,648,324,,平成31年3月22日（金）,suiexcel-15 (2).xls
塩さけ,1910,1kg,2052,1058.3011363636363,,平成31年3月22日（金）,suiexcel-15 (2).xls
塩すけそうこ,532,1kg,3941.8,1080,,平成31年3月22日（金）,suiexcel-15 (2).xls
塩さんま,248,1kg,758.8064516129032,385,,平成31年3月22日（金）,suiexcel-15 (2).xls
開干さんま,335,1kg,1296,668,,平成31年3月22日（金）,suiexcel-15 (2).xls
開干あじ,775,1kg,1504.8520971302428,752,,平成31年3月22日（金）,suiexcel-15 (2).xls
ちりめん,806,1kg,5685.236486486487,1620,,平成31年3月22日（金）,suiexcel-15 (2).xls
かますごかまあげ,154,1kg,3105,1080,,平成31年3月22日（金）,suiexcel-15 (2).xls
くろまぐろ,193,1kg,3449.108808290155,2500,,平成31年3月23日（土）,suiexcel-16 (2).xls
きわだ,2017,1kg,2419.8093716719914,390,,平成31年3月23日（土）,suiexcel-16 (2).xls
あじ,780,1kg,1350,450,,平成31年3月23日（土）,suiexcel-16 (2).xls
さば,3735,1Kg,422.21322957198447,200,,平成31年3月23日（土）,suiexcel-16 (2).xls
まいわし,2145,1Kg,270,162,,平成31年3月23日（土）,suiexcel-16 (2).xls
養成ぶり,1274,1Kg,1508.80694143167,800,,平成31年3月23日（土）,suiexcel-16 (2).xls
養成まだい,5442,1Kg,2167.584478577203,972,,平成31年3月23日（土）,suiexcel-16 (2).xls
さごし,316,1Kg,864,648,,平成31年3月23日（土）,suiexcel-16 (2).xls
かれい,613,1Kg,972,712.695652173913,,平成31年3月23日（土）,suiexcel-16 (2).xls
養成はまち,1063,1Kg,1242,864,,平成31年3月23日（土）,suiexcel-16 (2).xls
養成かんぱち,2295,1Kg,1902.1769911504425,864,,平成31年3月23日（土）,suiexcel-16 (2).xls
するめいか,186,1kg,2147.3225806451615,1171,,平成31年3月23日（土）,suiexcel-16 (2).xls
さけ,2787,1kg,2697.232524964337,1381,,平成31年3月23日（土）,suiexcel-16 (2).xls
たこ,411,1kg,12000,1512,,平成31年3月23日（土）,suiexcel-16 (2).xls
かに,150,1kg,7430.435643564357,1080,,平成31年3月23日（土）,suiexcel-16 (2).xls
はまぐり,366,1Kg,1836,540,,平成31年3月23日（土）,suiexcel-16 (2).xls
あさり,1980,1Kg,972,100,,平成31年3月23日（土）,suiexcel-16 (2).xls
かき,2901,1kg,2160,685,,平成31年3月23日（土）,suiexcel-16 (2).xls
冷凍もんごいか,600,1Kg,4104,648,,平成31年3月23日（土）,suiexcel-16 (2).xls
冷凍たこ,300,1Kg,2592,1296,,平成31年3月23日（土）,suiexcel-16 (2).xls
冷凍えび,1530,1Kg,4320,756,,平成31年3月23日（土）,suiexcel-16 (2).xls
塩さば,1912,1Kg,648,324,,平成31年3月23日（土）,suiexcel-16 (2).xls
塩さけ,2100,1kg,1296,1030.15752688172,,平成31年3月23日（土）,suiexcel-16 (2).xls
塩すけそうこ,515,1kg,3310.7494780793318,1673,,平成31年3月23日（土）,suiexcel-16 (2).xls
開干さんま,238,1kg,1379.927536231884,70,,平成31年3月23日（土）,suiexcel-16 (2).xls
開干あじ,316,1kg,1080,427,,平成31年3月23日（土）,suiexcel-16 (2).xls
ちりめん,759,1kg,5112.01652892562,400,,平成31年3月23日（土）,suiexcel-16 (2).xls
かますごかまあげ,348,1Kg,3085.714285714286,1080,,平成31年3月23日（土）,suiexcel-16 (2).xls
くろまぐろ,270,1kg,3815.413461538462,2750,,平成31年3月25日（月）,suiexcel-17 (2).xls
きわだ,1642,1kg,2478.7218543046356,800,,平成31年3月25日（月）,suiexcel-17 (2).xls
あじ,705,1kg,1404,500,,平成31年3月25日（月）,suiexcel-17 (2).xls
さば,2896,1kg,373,216,,平成31年3月25日（月）,suiexcel-17 (2).xls
まいわし,1482,1kg,216,108,,平成31年3月25日（月）,suiexcel-17 (2).xls
養成ぶり,1064,1kg,1239.2409240924092,800,,平成31年3月25日（月）,suiexcel-17 (2).xls
養成まだい,4670,1kg,2029.0557256582974,972,,平成31年3月25日（月）,suiexcel-17 (2).xls
さごし,1400,1kg,864,648,,平成31年3月25日（月）,suiexcel-17 (2).xls
かれい,377,1kg,5200,210,,平成31年3月25日（月）,suiexcel-17 (2).xls
養成はまち,1379,1kg,1374.086956521739,750,,平成31年3月25日（月）,suiexcel-17 (2).xls
養成かんぱち,1914,1kg,2510.7647668393784,500,,平成31年3月25日（月）,suiexcel-17 (2).xls
するめいか,1000,1kg,864,756,,平成31年3月25日（月）,suiexcel-17 (2).xls
さけ,3899,1kg,2886.906474820144,1296,,平成31年3月25日（月）,suiexcel-17 (2).xls
たこ,199,1kg,9000,1404,,平成31年3月25日（月）,suiexcel-17 (2).xls
かに,115,1kg,4320,400,,平成31年3月25日（月）,suiexcel-17 (2).xls
はまぐり,372,1kg,1836,432,,平成31年3月25日（月）,suiexcel-17 (2).xls
あさり,2309,1kg,1063.128552097429,540,,平成31年3月25日（月）,suiexcel-17 (2).xls
かき,2650,1kg,2160,864,,平成31年3月25日（月）,suiexcel-17 (2).xls
冷凍もんごいか,308,1kg,4104,648,,平成31年3月25日（月）,suiexcel-17 (2).xls
冷凍たこ,200,1kg,2592,1296,,平成31年3月25日（月）,suiexcel-17 (2).xls
冷凍えび,806,1kg,4320,756,,平成31年3月25日（月）,suiexcel-17 (2).xls
塩さば,2721,1kg,648,432,,平成31年3月25日（月）,suiexcel-17 (2).xls
塩さけ,346,1kg,2234.921875,648,,平成31年3月25日（月）,suiexcel-17 (2).xls
塩すけそうこ,916,1kg,2700,1080,,平成31年3月25日（月）,suiexcel-17 (2).xls
開干さんま,321,1kg,1080,754,,平成31年3月25日（月）,suiexcel-17 (2).xls
開干あじ,538,1kg,1080,464,,平成31年3月25日（月）,suiexcel-17 (2).xls
ちりめん,978,1kg,4860,2700,,平成31年3月25日（月）,suiexcel-17 (2).xls
かますごかまあげ,318,1kg,2880,1080,,平成31年3月25日（月）,suiexcel-17 (2).xls
くろまぐろ,67,1kg,3273.1384615384613,2300,,平成31年3月26日（火）,suiexcel-18 (2).xls
きわだ,981,1kg,2636.302857142857,1100,,平成31年3月26日（火）,suiexcel-18 (2).xls
あじ,4167,1kg,485,270,,平成31年3月26日（火）,suiexcel-18 (2).xls
さば,6491,1kg,337,216,,平成31年3月26日（火）,suiexcel-18 (2).xls
まいわし,3793,1kg,216,108,,平成31年3月26日（火）,suiexcel-18 (2).xls
養成ぶり,1150,1kg,1407.6237623762377,800,,平成31年3月26日（火）,suiexcel-18 (2).xls
養成まだい,4106,1kg,1589.3312500000002,700,,平成31年3月26日（火）,suiexcel-18 (2).xls
さごし,1019,1kg,1024.7676767676767,648,,平成31年3月26日（火）,suiexcel-18 (2).xls
かれい,755,1kg,6000,500,,平成31年3月26日（火）,suiexcel-18 (2).xls
養成はまち,693,1kg,1242.0108991825614,1000,,平成31年3月26日（火）,suiexcel-18 (2).xls
養成かんぱち,1376,1kg,2004.5,1100,,平成31年3月26日（火）,suiexcel-18 (2).xls
するめいか,1310,1kg,810,702,,平成31年3月26日（火）,suiexcel-18 (2).xls
さけ,2460,1kg,2081.5335365853657,1296,,平成31年3月26日（火）,suiexcel-18 (2).xls
たこ,235,1kg,9600,1404,,平成31年3月26日（火）,suiexcel-18 (2).xls
かに,97,1kg,6036.545454545455,2160,,平成31年3月26日（火）,suiexcel-18 (2).xls
はまぐり,360,1kg,1836,540,,平成31年3月26日（火）,suiexcel-18 (2).xls
あさり,1960,1kg,1072.0361247947455,432,,平成31年3月26日（火）,suiexcel-18 (2).xls
かき,2355,1kg,2160,777,,平成31年3月26日（火）,suiexcel-18 (2).xls
冷凍もんごいか,300,1kg,4104,648,,平成31年3月26日（火）,suiexcel-18 (2).xls
冷凍たこ,100,1kg,2592,1296,,平成31年3月26日（火）,suiexcel-18 (2).xls
冷凍えび,876,1kg,4320,756,,平成31年3月26日（火）,suiexcel-18 (2).xls
塩さば,2882,1kg,648,432,,平成31年3月26日（火）,suiexcel-18 (2).xls
塩さけ,730,1kg,1053,1053,,平成31年3月26日（火）,suiexcel-18 (2).xls
塩すけそうこ,527,1kg,2916,1080,,平成31年3月26日（火）,suiexcel-18 (2).xls
塩さんま,16,1kg,795,405,,平成31年3月26日（火）,suiexcel-18 (2).xls
開干さんま,375,1kg,1080,825,,平成31年3月26日（火）,suiexcel-18 (2).xls
開干あじ,310,1kg,1144.298969072165,572,,平成31年3月26日（火）,suiexcel-18 (2).xls
ちりめん,148,1kg,11575,864,,平成31年3月26日（火）,suiexcel-18 (2).xls
かますごかまあげ,314,1kg,2852,1080,,平成31年3月26日（火）,suiexcel-18 (2).xls
くろまぐろ,144,1kg,3678,1800,,平成31年3月28日（木）,suiexcel-19 (2).xls
きわだ,1435,1kg,2450.184,800,,平成31年3月28日（木）,suiexcel-19 (2).xls
あじ,2282,1kg,648,540,,平成31年3月28日（木）,suiexcel-19 (2).xls
さば,4034,1kg,324,216,,平成31年3月28日（木）,suiexcel-19 (2).xls
まいわし,2581,1kg,270,162,,平成31年3月28日（木）,suiexcel-19 (2).xls
養成ぶり,1091,1kg,1412.0589254766032,700,,平成31年3月28日（木）,suiexcel-19 (2).xls
養成まだい,4645,1kg,2114.7016861219195,972,,平成31年3月28日（木）,suiexcel-19 (2).xls
さごし,649,1kg,864,648,,平成31年3月28日（木）,suiexcel-19 (2).xls
かれい,1533,1kg,6100,600,,平成31年3月28日（木）,suiexcel-19 (2).xls
養成はまち,1194,1kg,1294.8034610630407,950,,平成31年3月28日（木）,suiexcel-19 (2).xls
養成かんぱち,1911,1kg,1997.1334044823907,1100,,平成31年3月28日（木）,suiexcel-19 (2).xls
するめいか,2465,1kg,810,648,,平成31年3月28日（木）,suiexcel-19 (2).xls
さけ,2839,1kg,2427.6359256710257,1246,,平成31年3月28日（木）,suiexcel-19 (2).xls
たこ,377,1kg,13000,1620,,平成31年3月28日（木）,suiexcel-19 (2).xls
かに,115,1kg,6032.409090909091,3091,,平成31年3月28日（木）,suiexcel-19 (2).xls
はまぐり,360,1kg,1836,540,,平成31年3月28日（木）,suiexcel-19 (2).xls
あさり,2835,1kg,1071.7142857142858,432,,平成31年3月28日（木）,suiexcel-19 (2).xls
かき,2308,1kg,2160,847,,平成31年3月28日（木）,suiexcel-19 (2).xls
冷凍もんごいか,430,1kg,4104,648,,平成31年3月28日（木）,suiexcel-19 (2).xls
冷凍たこ,224,1kg,2592,918,,平成31年3月28日（木）,suiexcel-19 (2).xls
冷凍えび,964,1kg,4320,756,,平成31年3月28日（木）,suiexcel-19 (2).xls
塩さば,4120,1kg,648,324,,平成31年3月28日（木）,suiexcel-19 (2).xls
塩さけ,288,1kg,1075,432,,平成31年3月28日（木）,suiexcel-19 (2).xls
塩すけそうこ,1142,1kg,3747.0055096418732,1296,,平成31年3月28日（木）,suiexcel-19 (2).xls
塩さんま,248,1kg,735.8064516129032,385,,平成31年3月28日（木）,suiexcel-19 (2).xls
開干さんま,460,1kg,1296,669,,平成31年3月28日（木）,suiexcel-19 (2).xls
開干あじ,366,1kg,1937.4468085106382,864,,平成31年3月28日（木）,suiexcel-19 (2).xls
ちりめん,705,1kg,4764.565656565656,1728,,平成31年3月28日（木）,suiexcel-19 (2).xls
かますごかまあげ,486,1kg,2569.655172413793,1080,,平成31年3月28日（木）,suiexcel-19 (2).xls
くろまぐろ,159,1kg,3538.867924528302,2900,,平成31年3月30日（土）,suiexcel-20.xls
きわだ,879,1kg,2716.6474576271185,500,,平成31年3月30日（土）,suiexcel-20.xls
あじ,1708,1kg,662,486,,平成31年3月30日（土）,suiexcel-20.xls
さば,4200,1kg,324,100,,平成31年3月30日（土）,suiexcel-20.xls
まいわし,2449,1kg,216,108,,平成31年3月30日（土）,suiexcel-20.xls
養成ぶり,1048,1kg,1330.3496240601503,800,,平成31年3月30日（土）,suiexcel-20.xls
養成まだい,4310,1kg,2268.834519572954,972,,平成31年3月30日（土）,suiexcel-20.xls
さごし,383,1kg,877,648,,平成31年3月30日（土）,suiexcel-20.xls
かれい,1306,1kg,4600,648,,平成31年3月30日（土）,suiexcel-20.xls
養成はまち,985,1kg,1479.638190954774,750,,平成31年3月30日（土）,suiexcel-20.xls
養成かんぱち,2058,1kg,2017.400286944046,540,,平成31年3月30日（土）,suiexcel-20.xls
するめいか,234,1kg,1620,864,,平成31年3月30日（土）,suiexcel-20.xls
さけ,2971,1kg,1889.0276774969916,820,,平成31年3月30日（土）,suiexcel-20.xls
たこ,192,1kg,16200,1620,,平成31年3月30日（土）,suiexcel-20.xls
かに,138,1kg,5760.5684210526315,1080,,平成31年3月30日（土）,suiexcel-20.xls
はまぐり,364,1kg,1836,540,,平成31年3月30日（土）,suiexcel-20.xls
あさり,1951,1kg,1027.890410958904,100,,平成31年3月30日（土）,suiexcel-20.xls
かき,2158,1kg,2160,768,,平成31年3月30日（土）,suiexcel-20.xls
冷凍もんごいか,510,1kg,4104,648,,平成31年3月30日（土）,suiexcel-20.xls
冷凍たこ,200,1kg,2592,1296,,平成31年3月30日（土）,suiexcel-20.xls
冷凍えび,1013,1kg,4320,756,,平成31年3月30日（土）,suiexcel-20.xls
塩さば,3393,1kg,655,324,,平成31年3月30日（土）,suiexcel-20.xls
塩さけ,368,1kg,1278,1278,,平成31年3月30日（土）,suiexcel-20.xls
塩すけそうこ,160,1kg,3652.285714285714,1844,,平成31年3月30日（土）,suiexcel-20.xls
塩さんま,30,1kg,360,360,,平成31年3月30日（土）,suiexcel-20.xls
開干さんま,272,1kg,1296,644,,平成31年3月30日（土）,suiexcel-20.xls
開干あじ,134,1kg,1550.1176470588234,755,,平成31年3月30日（土）,suiexcel-20.xls
ちりめん,518,1kg,4519.774104683195,432,,平成31年3月30日（土）,suiexcel-20.xls
かますごかまあげ,100,1kg,2767.2,1384,,平成31年3月30日（土）,suiexcel-20.xls
くろまぐろ,246,1kg,3705.9141630901286,2800,,平成31年4月1日（月）,suiexcel (53).xls
きわだ,1771,1kg,2833.8344370860927,550,,平成31年4月1日（月）,suiexcel (53).xls
あじ,3141,1kg,649,432,,平成31年4月1日（月）,suiexcel (53).xls
さば,3329,1kg,697.5505279034692,216,,平成31年4月1日（月）,suiexcel (53).xls
まいわし,2671,1kg,216,108,,平成31年4月1日（月）,suiexcel (53).xls
養成ぶり,1214,1kg,1330.8372093023254,850,,平成31年4月1日（月）,suiexcel (53).xls
かつお,1384,1kg,1517.1460674157302,432,,平成31年4月1日（月）,suiexcel (53).xls
養成まだい,4910,1kg,2234.516953863257,972,,平成31年4月1日（月）,suiexcel (53).xls
さわら,406,1kg,1919.4471299093655,1011,,平成31年4月1日（月）,suiexcel (53).xls
かれい,717,1kg,8500,540,,平成31年4月1日（月）,suiexcel (53).xls
養成はまち,1463,1kg,1468.6632548618218,750,,平成31年4月1日（月）,suiexcel (53).xls
養成かんぱち,1758,1kg,2033.327604726101,1100,,平成31年4月1日（月）,suiexcel (53).xls
さけ,5597,1kg,2247.394421335943,1156,,平成31年4月1日（月）,suiexcel (53).xls
たこ,249,1kg,14100,1404,,平成31年4月1日（月）,suiexcel (53).xls
はまぐり,356,1kg,1836,540,,平成31年4月1日（月）,suiexcel (53).xls
しじみ,910,1kg,1296,324,,平成31年4月1日（月）,suiexcel (53).xls
あさり,3941,1kg,1040.3342036553524,432,,平成31年4月1日（月）,suiexcel (53).xls
ほたて貝,696,1kg,3368.1276595744685,540,,平成31年4月1日（月）,suiexcel (53).xls
冷凍もんごいか,1400,1kg,3888,648,,平成31年4月1日（月）,suiexcel (53).xls
冷凍たこ,650,1kg,2484,1404,,平成31年4月1日（月）,suiexcel (53).xls
冷凍えび,3957,1kg,2700,719,,平成31年4月1日（月）,suiexcel (53).xls
塩さば,11898,1kg,648,324,,平成31年4月1日（月）,suiexcel (53).xls
塩さけ,7352,1kg,2592,450,,平成31年4月1日（月）,suiexcel (53).xls
塩すけそうこ,6169,1kg,3456,1188,,平成31年4月1日（月）,suiexcel (53).xls
開干さんま,675,1kg,1341.6694736842105,688,,平成31年4月1日（月）,suiexcel (53).xls
開干あじ,440,1kg,1344.4579439252336,700,,平成31年4月1日（月）,suiexcel (53).xls
若干かれい,244,1kg,1944,864,,平成31年4月1日（月）,suiexcel (53).xls
ちりめん,565,1kg,3940.3379310344826,1944,,平成31年4月1日（月）,suiexcel (53).xls
なまりぶし,122,1kg,1866.0434782608695,972,,平成31年4月1日（月）,suiexcel (53).xls
ほたるいか,1788,1kg,4320,1080,,平成31年4月1日（月）,suiexcel (53).xls
くろまぐろ,4,1kg,6388,6388,,平成31年4月2日（火）,suiexcel-1 (5).xls
きわだ,1335,1kg,3222.2275862068964,500,,平成31年4月2日（火）,suiexcel-1 (5).xls
あじ,3066,1kg,540,408,,平成31年4月2日（火）,suiexcel-1 (5).xls
さば,6426,1kg,571.9533045977012,103,,平成31年4月2日（火）,suiexcel-1 (5).xls
まいわし,2665,1kg,324,186,,平成31年4月2日（火）,suiexcel-1 (5).xls
養成ぶり,964,1kg,1334.7529880478087,800,,平成31年4月2日（火）,suiexcel-1 (5).xls
かつお,461,1kg,1018,648,,平成31年4月2日（火）,suiexcel-1 (5).xls
養成まだい,4300,1kg,2152.301444043321,972,,平成31年4月2日（火）,suiexcel-1 (5).xls
さわら,341,1kg,2450.1617647058824,1277,,平成31年4月2日（火）,suiexcel-1 (5).xls
かれい,295,1kg,5000,815,,平成31年4月2日（火）,suiexcel-1 (5).xls
養成はまち,781,1kg,1434.857819905213,800,,平成31年4月2日（火）,suiexcel-1 (5).xls
養成かんぱち,1190,1kg,1994.1439588688945,1100,,平成31年4月2日（火）,suiexcel-1 (5).xls
さけ,4228,1kg,2810.1216666666664,1296,,平成31年4月2日（火）,suiexcel-1 (5).xls
たこ,264,1kg,14000,1404,,平成31年4月2日（火）,suiexcel-1 (5).xls
はまぐり,352,1kg,1836,540,,平成31年4月2日（火）,suiexcel-1 (5).xls
しじみ,1133,1kg,1296,324,,平成31年4月2日（火）,suiexcel-1 (5).xls
あさり,4489,1kg,1008.345508390918,100,,平成31年4月2日（火）,suiexcel-1 (5).xls
ほたて貝,1075,1kg,4026.9724770642206,540,,平成31年4月2日（火）,suiexcel-1 (5).xls
冷凍もんごいか,818,1kg,4104,648,,平成31年4月2日（火）,suiexcel-1 (5).xls
冷凍たこ,380,1kg,2484,1404,,平成31年4月2日（火）,suiexcel-1 (5).xls
冷凍えび,2840,1kg,2700,972,,平成31年4月2日（火）,suiexcel-1 (5).xls
塩さば,4298,1kg,648,324,,平成31年4月2日（火）,suiexcel-1 (5).xls
塩さけ,2192,1kg,1258.551181102362,850,,平成31年4月2日（火）,suiexcel-1 (5).xls
塩すけそうこ,1010,1kg,3742.4663212435235,1080,,平成31年4月2日（火）,suiexcel-1 (5).xls
開干さんま,469,1kg,1312.4721189591078,674,,平成31年4月2日（火）,suiexcel-1 (5).xls
開干あじ,536,1kg,1543.5065789473683,799,,平成31年4月2日（火）,suiexcel-1 (5).xls
若干かれい,200,1kg,1944,1080,,平成31年4月2日（火）,suiexcel-1 (5).xls
