品目,数量,単位,高値,安値,主な産地,日付,元ファイル
冷凍うなぎ蒲焼,929,1kg,3780,1481,,平成27年7月24日（金）,suiexcel17 (6).xls
塩さば,3866,1kg,2000,324,,平成27年7月24日（金）,suiexcel17 (6).xls
塩さけ,2008,1kg,1944,650,,平成27年7月24日（金）,suiexcel17 (6).xls
塩すけそうこ,415,1kg,4752,1404,,平成27年7月24日（金）,suiexcel17 (6).xls
丸干いわし,827,1kg,5560.935912938331,2885,,平成27年7月24日（金）,suiexcel17 (6).xls
開干さんま,1000,1kg,864,756,,平成27年7月24日（金）,suiexcel17 (6).xls
開干あじ,576,1kg,1572.7058823529412,816,,平成27年7月24日（金）,suiexcel17 (6).xls
若干かれい,704,1kg,1512,584,,平成27年7月24日（金）,suiexcel17 (6).xls
ちりめん,2075,1kg,3024,1134,,平成27年7月24日（金）,suiexcel17 (6).xls
なまりぶし,6,1kg,4596,2403,,平成27年7月24日（金）,suiexcel17 (6).xls
くろまぐろ,605,1kg,4090.7334963325184,1000,,平成27年7月24日（金）,suiexcel18 (6).xls
きわだ,958,1kg,2772.4,108,,平成27年7月24日（金）,suiexcel18 (6).xls
あじ,800,1kg,486,378,,平成27年7月24日（金）,suiexcel18 (6).xls
さば,1419,1kg,324,131,,平成27年7月24日（金）,suiexcel18 (6).xls
まいわし,1518,1kg,500,198,,平成27年7月24日（金）,suiexcel18 (6).xls
養成ぶり,890,1kg,1188,730,,平成27年7月24日（金）,suiexcel18 (6).xls
かつお,2996,1kg,714.9328063241107,108,,平成27年7月24日（金）,suiexcel18 (6).xls
養成まだい,4602,1kg,1646.4250734573948,756,,平成27年7月24日（金）,suiexcel18 (6).xls
養成はまち,621,1kg,1356.6920152091257,950,,平成27年7月24日（金）,suiexcel18 (6).xls
養成かんぱち,1833,1kg,1911.6387096774192,1000,,平成27年7月24日（金）,suiexcel18 (6).xls
するめいか,2270,1kg,450,270,,平成27年7月24日（金）,suiexcel18 (6).xls
さけ,2718,1kg,1750.0361233480176,540,,平成27年7月24日（金）,suiexcel18 (6).xls
はも,1873,1kg,16500,540,,平成27年7月24日（金）,suiexcel18 (6).xls
たちうお,70,1kg,1512,648,,平成27年7月24日（金）,suiexcel18 (6).xls
たこ,1163,1kg,9000,540,,平成27年7月24日（金）,suiexcel18 (6).xls
あさり,3413,1kg,1195.8801652892562,432,,平成27年7月24日（金）,suiexcel18 (6).xls
養成うなぎ,1685,1kg,6148.837209302325,3672,,平成27年7月24日（金）,suiexcel18 (6).xls
あゆ,769,1kg,2347.3798882681563,972,,平成27年7月24日（金）,suiexcel18 (6).xls
冷凍たこ,300,1kg,1026,918,,平成27年7月24日（金）,suiexcel18 (6).xls
冷凍えび,1650,1kg,3294,1199,,平成27年7月24日（金）,suiexcel18 (6).xls
冷凍うなぎ蒲焼,929,1kg,3780,1481,,平成27年7月24日（金）,suiexcel18 (6).xls
塩さば,3866,1kg,2000,324,,平成27年7月24日（金）,suiexcel18 (6).xls
塩さけ,2008,1kg,1944,650,,平成27年7月24日（金）,suiexcel18 (6).xls
塩すけそうこ,415,1kg,4752,1404,,平成27年7月24日（金）,suiexcel18 (6).xls
丸干いわし,827,1kg,5560.935912938331,2885,,平成27年7月24日（金）,suiexcel18 (6).xls
開干さんま,1000,1kg,864,756,,平成27年7月24日（金）,suiexcel18 (6).xls
開干あじ,576,1kg,1572.7058823529412,816,,平成27年7月24日（金）,suiexcel18 (6).xls
若干かれい,704,1kg,1512,584,,平成27年7月24日（金）,suiexcel18 (6).xls
ちりめん,2075,1kg,3024,1134,,平成27年7月24日（金）,suiexcel18 (6).xls
なまりぶし,6,1kg,4596,2403,,平成27年7月24日（金）,suiexcel18 (6).xls
くろまぐろ,346,1kg,4130.183050847458,3200,,平成27年7月25日（土）,suiexcel19 (6).xls
きわだ,1886,1kg,2590.1829652996844,540,,平成27年7月25日（土）,suiexcel19 (6).xls
あじ,642,1kg,1296,318,,平成27年7月25日（土）,suiexcel19 (6).xls
さば,4005,1kg,1296,162,,平成27年7月25日（土）,suiexcel19 (6).xls
まいわし,4715,1kg,300,162,,平成27年7月25日（土）,suiexcel19 (6).xls
養成ぶり,1290,1kg,1188,730,,平成27年7月25日（土）,suiexcel19 (6).xls
かつお,8059,1kg,550,216,,平成27年7月25日（土）,suiexcel19 (6).xls
養成まだい,6300,1kg,1296,700,,平成27年7月25日（土）,suiexcel19 (6).xls
養成はまち,866,1kg,1467.8731117824773,800,,平成27年7月25日（土）,suiexcel19 (6).xls
養成かんぱち,2427,1kg,1836.2558459422285,1000,,平成27年7月25日（土）,suiexcel19 (6).xls
するめいか,5650,1kg,1200,378,,平成27年7月25日（土）,suiexcel19 (6).xls
さけ,2410,1kg,2042.3014301430144,540,,平成27年7月25日（土）,suiexcel19 (6).xls
はも,4496,1kg,12000,324,,平成27年7月25日（土）,suiexcel19 (6).xls
たちうお,84,1kg,2160,657,,平成27年7月25日（土）,suiexcel19 (6).xls
たこ,1515,1kg,9500,432,,平成27年7月25日（土）,suiexcel19 (6).xls
あさり,2953,1kg,1096.3418079096045,378,,平成27年7月25日（土）,suiexcel19 (6).xls
養成うなぎ,660,1kg,4860,864,,平成27年7月25日（土）,suiexcel19 (6).xls
あゆ,1271,1kg,2392.8997134670485,1080,,平成27年7月25日（土）,suiexcel19 (6).xls
冷凍たこ,400,1kg,1026,918,,平成27年7月25日（土）,suiexcel19 (6).xls
冷凍えび,1845,1kg,4222.497695852535,1199,,平成27年7月25日（土）,suiexcel19 (6).xls
冷凍うなぎ蒲焼,1051,1kg,3780,1880,,平成27年7月25日（土）,suiexcel19 (6).xls
塩さば,3112,1kg,2850,216,,平成27年7月25日（土）,suiexcel19 (6).xls
塩さけ,32,1kg,1540,800,,平成27年7月25日（土）,suiexcel19 (6).xls
塩すけそうこ,278,1kg,3598.582677165354,1869,,平成27年7月25日（土）,suiexcel19 (6).xls
丸干いわし,678,1kg,2484,540,,平成27年7月25日（土）,suiexcel19 (6).xls
開干さんま,449,1kg,1217.8373702422145,641,,平成27年7月25日（土）,suiexcel19 (6).xls
開干あじ,135,1kg,1543.5142857142857,819,,平成27年7月25日（土）,suiexcel19 (6).xls
若干かれい,500,1kg,1296,864,,平成27年7月25日（土）,suiexcel19 (6).xls
ちりめん,6163,1kg,2160,864,,平成27年7月25日（土）,suiexcel19 (6).xls
なまりぶし,23,1kg,1653.8260869565217,932,,平成27年7月25日（土）,suiexcel19 (6).xls
くろまぐろ,180,1kg,4450.351351351352,2475,,平成27年7月27日（月）,suiexcel20 (4).xls
きわだ,878,1kg,2484,1200,,平成27年7月27日（月）,suiexcel20 (4).xls
あじ,1633,1kg,648,290,,平成27年7月27日（月）,suiexcel20 (4).xls
さば,4695,1kg,900,162,,平成27年7月27日（月）,suiexcel20 (4).xls
まいわし,2761,1kg,378,156,,平成27年7月27日（月）,suiexcel20 (4).xls
養成ぶり,1529,1kg,1188,750,,平成27年7月27日（月）,suiexcel20 (4).xls
かつお,7726,1kg,450,108,,平成27年7月27日（月）,suiexcel20 (4).xls
養成まだい,6025,1kg,1591.552707730467,756,,平成27年7月27日（月）,suiexcel20 (4).xls
養成はまち,880,1kg,1564.1789473684212,700,,平成27年7月27日（月）,suiexcel20 (4).xls
養成かんぱち,2191,1kg,1812.6778711484594,1000,,平成27年7月27日（月）,suiexcel20 (4).xls
するめいか,3650,1kg,2200,540,,平成27年7月27日（月）,suiexcel20 (4).xls
さけ,1873,1kg,1713.8541289933696,1197,,平成27年7月27日（月）,suiexcel20 (4).xls
はも,3771,1kg,10200,324,,平成27年7月27日（月）,suiexcel20 (4).xls
たちうお,12,1kg,3242.833333333333,2600,,平成27年7月27日（月）,suiexcel20 (4).xls
たこ,1414,1kg,8000,500,,平成27年7月27日（月）,suiexcel20 (4).xls
あさり,3604,1kg,1046.8896492728827,162,,平成27年7月27日（月）,suiexcel20 (4).xls
養成うなぎ,280,1kg,4860,3050,,平成27年7月27日（月）,suiexcel20 (4).xls
あゆ,914,1kg,2416.1025210084035,864,,平成27年7月27日（月）,suiexcel20 (4).xls
冷凍たこ,200,1kg,1026,918,,平成27年7月27日（月）,suiexcel20 (4).xls
冷凍えび,1418,1kg,3294,1199,,平成27年7月27日（月）,suiexcel20 (4).xls
冷凍うなぎ蒲焼,708,1kg,5098.407407407408,2609,,平成27年7月27日（月）,suiexcel20 (4).xls
塩さば,2302,1kg,2600,324,,平成27年7月27日（月）,suiexcel20 (4).xls
塩さけ,240,1kg,1238.5666666666666,740,,平成27年7月27日（月）,suiexcel20 (4).xls
塩すけそうこ,1111,1kg,3046.8323232323232,1608,,平成27年7月27日（月）,suiexcel20 (4).xls
丸干いわし,1087,1kg,2700,554,,平成27年7月27日（月）,suiexcel20 (4).xls
開干さんま,401,1kg,1080.8405315614618,573,,平成27年7月27日（月）,suiexcel20 (4).xls
開干あじ,144,1kg,1698.4,864,,平成27年7月27日（月）,suiexcel20 (4).xls
ちりめん,5486,1kg,3247.8901373283397,1080,,平成27年7月27日（月）,suiexcel20 (4).xls
なまりぶし,3,1kg,2376,2376,,平成27年7月27日（月）,suiexcel20 (4).xls
きわだ,1516,1kg,2052,864,,平成27年7月28日（火）,suiexcel21 (3).xls
あじ,1745,1kg,810,530,,平成27年7月28日（火）,suiexcel21 (3).xls
さば,2400,1kg,324,216,,平成27年7月28日（火）,suiexcel21 (3).xls
まいわし,3910,1kg,270,162,,平成27年7月28日（火）,suiexcel21 (3).xls
養成ぶり,1522,1kg,1188,700,,平成27年7月28日（火）,suiexcel21 (3).xls
かつお,4382,1kg,600,324,,平成27年7月28日（火）,suiexcel21 (3).xls
養成まだい,4706,1kg,1562.3171806167402,756,,平成27年7月28日（火）,suiexcel21 (3).xls
養成はまち,561,1kg,1455.3824884792625,850,,平成27年7月28日（火）,suiexcel21 (3).xls
養成かんぱち,1501,1kg,2044.1094736842106,1296,,平成27年7月28日（火）,suiexcel21 (3).xls
するめいか,2760,1kg,750.9242424242425,450,,平成27年7月28日（火）,suiexcel21 (3).xls
さけ,1598,1kg,2104.1833195706026,1202,,平成27年7月28日（火）,suiexcel21 (3).xls
はも,3147,1kg,8000,324,,平成27年7月28日（火）,suiexcel21 (3).xls
たちうお,50,1kg,2376,2160,,平成27年7月28日（火）,suiexcel21 (3).xls
たこ,832,1kg,11000,324,,平成27年7月28日（火）,suiexcel21 (3).xls
あさり,3059,1kg,1083.3427812223206,324,,平成27年7月28日（火）,suiexcel21 (3).xls
養成うなぎ,250,1kg,5190,3450,,平成27年7月28日（火）,suiexcel21 (3).xls
あゆ,1262,1kg,2280.68087431694,864,,平成27年7月28日（火）,suiexcel21 (3).xls
冷凍たこ,510,1kg,1296,918,,平成27年7月28日（火）,suiexcel21 (3).xls
冷凍えび,2458,1kg,4691.288503253796,1199,,平成27年7月28日（火）,suiexcel21 (3).xls
冷凍うなぎ蒲焼,1392,1kg,3780,792,,平成27年7月28日（火）,suiexcel21 (3).xls
塩さば,3834,1kg,1900,324,,平成27年7月28日（火）,suiexcel21 (3).xls
塩さけ,149,1kg,1461.1677852348994,720,,平成27年7月28日（火）,suiexcel21 (3).xls
塩すけそうこ,390,1kg,3205.923076923077,1134,,平成27年7月28日（火）,suiexcel21 (3).xls
丸干いわし,493,1kg,2700,567,,平成27年7月28日（火）,suiexcel21 (3).xls
開干さんま,405,1kg,1026.6360655737706,548,,平成27年7月28日（火）,suiexcel21 (3).xls
開干あじ,169,1kg,1410.0869565217392,745,,平成27年7月28日（火）,suiexcel21 (3).xls
ちりめん,4065,1kg,3260.6890510948906,324,,平成27年7月28日（火）,suiexcel21 (3).xls
なまりぶし,8,1kg,3722,1971,,平成27年7月28日（火）,suiexcel21 (3).xls
くろまぐろ,1570,1kg,3167.296506904955,800,,平成27年7月30日（木）,suiexcel22.xls
きわだ,1575,1kg,2484,200,,平成27年7月30日（木）,suiexcel22.xls
あじ,1147,1kg,594,223,,平成27年7月30日（木）,suiexcel22.xls
さば,3007,1kg,396.04568023833167,270,,平成27年7月30日（木）,suiexcel22.xls
まいわし,4410,1kg,350,212,,平成27年7月30日（木）,suiexcel22.xls
養成ぶり,2068,1kg,1188,770,,平成27年7月30日（木）,suiexcel22.xls
かつお,2893,1kg,1043.96,324,,平成27年7月30日（木）,suiexcel22.xls
養成まだい,5320,1kg,1664.6089482858804,756,,平成27年7月30日（木）,suiexcel22.xls
養成はまち,830,1kg,1573.940803382664,700,,平成27年7月30日（木）,suiexcel22.xls
養成かんぱち,2091,1kg,1978.0569020021076,800,,平成27年7月30日（木）,suiexcel22.xls
するめいか,8045,1kg,800,324,,平成27年7月30日（木）,suiexcel22.xls
さけ,2293,1kg,1789.313432835821,1040,,平成27年7月30日（木）,suiexcel22.xls
はも,2503,1kg,8000,324,,平成27年7月30日（木）,suiexcel22.xls
たちうお,105,1kg,5812.8,1080,,平成27年7月30日（木）,suiexcel22.xls
たこ,1002,1kg,9200,324,,平成27年7月30日（木）,suiexcel22.xls
あさり,3212,1kg,1137.2098976109214,324,,平成27年7月30日（木）,suiexcel22.xls
養成うなぎ,1830,1kg,4860,3400,,平成27年7月30日（木）,suiexcel22.xls
あゆ,3809,1kg,2285.6747141041933,864,,平成27年7月30日（木）,suiexcel22.xls
冷凍たこ,600,1kg,1026,918,,平成27年7月30日（木）,suiexcel22.xls
冷凍えび,2718,1kg,3294,1199,,平成27年7月30日（木）,suiexcel22.xls
冷凍うなぎ蒲焼,1773,1kg,6096.657534246576,2808,,平成27年7月30日（木）,suiexcel22.xls
塩さば,4424,1kg,1900,324,,平成27年7月30日（木）,suiexcel22.xls
塩さけ,141,1kg,1465.177304964539,1178,,平成27年7月30日（木）,suiexcel22.xls
塩すけそうこ,271,1kg,4640.851063829788,1188,,平成27年7月30日（木）,suiexcel22.xls
丸干いわし,590,1kg,2588.0102564102563,540,,平成27年7月30日（木）,suiexcel22.xls
開干さんま,573,1kg,1101.6924939467312,578,,平成27年7月30日（木）,suiexcel22.xls
開干あじ,697,1kg,1463.2172839506172,762,,平成27年7月30日（木）,suiexcel22.xls
若干かれい,500,1kg,1296,864,,平成27年7月30日（木）,suiexcel22.xls
ちりめん,4950,1kg,4374.859701492537,864,,平成27年7月30日（木）,suiexcel22.xls
なまりぶし,11,1kg,3540.5454545454545,1875,,平成27年7月30日（木）,suiexcel22.xls
くろまぐろ,140,1kg,3569.6857142857143,2800,,平成27年7月31日（金）,suiexcel23.xls
きわだ,2089,1kg,2581.8117647058825,1296,,平成27年7月31日（金）,suiexcel23.xls
あじ,1097,1kg,648,240,,平成27年7月31日（金）,suiexcel23.xls
さば,2330,1kg,378,90,,平成27年7月31日（金）,suiexcel23.xls
まいわし,3171,1kg,324,109,,平成27年7月31日（金）,suiexcel23.xls
養成ぶり,981,1kg,1188,780,,平成27年7月31日（金）,suiexcel23.xls
かつお,2695,1kg,750,324,,平成27年7月31日（金）,suiexcel23.xls
養成まだい,4608,1kg,1677.3268292682926,756,,平成27年7月31日（金）,suiexcel23.xls
養成はまち,676,1kg,1450.40625,800,,平成27年7月31日（金）,suiexcel23.xls
養成かんぱち,1964,1kg,1861.704414587332,950,,平成27年7月31日（金）,suiexcel23.xls
するめいか,3405,1kg,2000,432,,平成27年7月31日（金）,suiexcel23.xls
さけ,1699,1kg,2022.5014124293784,1181,,平成27年7月31日（金）,suiexcel23.xls
はも,2543,1kg,7000,324,,平成27年7月31日（金）,suiexcel23.xls
たちうお,291,1kg,2400,1095,,平成27年7月31日（金）,suiexcel23.xls
たこ,1052,1kg,10000,540,,平成27年7月31日（金）,suiexcel23.xls
あさり,2583,1kg,1185.3216689098251,324,,平成27年7月31日（金）,suiexcel23.xls
養成うなぎ,220,1kg,5019.714285714286,864,,平成27年7月31日（金）,suiexcel23.xls
あゆ,1244,1kg,2375.3062261753494,1026,,平成27年7月31日（金）,suiexcel23.xls
冷凍たこ,300,1kg,2052,918,,平成27年7月31日（金）,suiexcel23.xls
冷凍えび,1712,1kg,4026.0918032786885,1199,,平成27年7月31日（金）,suiexcel23.xls
冷凍うなぎ蒲焼,800,1kg,3780,995,,平成27年7月31日（金）,suiexcel23.xls
塩さば,3584,1kg,1900,324,,平成27年7月31日（金）,suiexcel23.xls
塩さけ,1140,1kg,1434.8935779816513,805,,平成27年7月31日（金）,suiexcel23.xls
塩すけそうこ,136,1kg,3492.123076923077,1816,,平成27年7月31日（金）,suiexcel23.xls
丸干いわし,762,1kg,974.7165354330709,527,,平成27年7月31日（金）,suiexcel23.xls
開干さんま,336,1kg,1119.3300970873786,592,,平成27年7月31日（金）,suiexcel23.xls
開干あじ,143,1kg,1359.7692307692307,712,,平成27年7月31日（金）,suiexcel23.xls
若干かれい,300,1kg,1620,1296,,平成27年7月31日（金）,suiexcel23.xls
ちりめん,2685,1kg,2855.351724137931,500,,平成27年7月31日（金）,suiexcel23.xls
なまりぶし,8,1kg,3651,1931,,平成27年7月31日（金）,suiexcel23.xls
くろまぐろ,589,1kg,4132.772925764192,2700,,平成27年8月1日（土）,suiexcel (7).xls
きわだ,2659,1kg,2700,200,,平成27年8月1日（土）,suiexcel (7).xls
あじ,1951,1kg,540,300,,平成27年8月1日（土）,suiexcel (7).xls
さば,3058,1kg,750,324,,平成27年8月1日（土）,suiexcel (7).xls
まいわし,1800,1kg,324,216,,平成27年8月1日（土）,suiexcel (7).xls
さんま,3663,1kg,883.4826553874041,680,,平成27年8月1日（土）,suiexcel (7).xls
養成ぶり,1964,1kg,1639.569459812896,920,,平成27年8月1日（土）,suiexcel (7).xls
かつお,2820,1kg,648,432,,平成27年8月1日（土）,suiexcel (7).xls
養成まだい,4844,1kg,1296,730,,平成27年8月1日（土）,suiexcel (7).xls
養成はまち,883,1kg,1242,750,,平成27年8月1日（土）,suiexcel (7).xls
養成かんぱち,2466,1kg,1568.7498119452384,900,,平成27年8月1日（土）,suiexcel (7).xls
するめいか,4800,1kg,1800,432,,平成27年8月1日（土）,suiexcel (7).xls
さけ,2474,1kg,1869.4209843746733,324,,平成27年8月1日（土）,suiexcel (7).xls
はも,1001,1kg,9600,162,,平成27年8月1日（土）,suiexcel (7).xls
たちうお,774,1kg,4337.293271700051,1728,,平成27年8月1日（土）,suiexcel (7).xls
たこ,1252,1kg,1404,396,,平成27年8月1日（土）,suiexcel (7).xls
あさり,2012,1kg,1080,378,,平成27年8月1日（土）,suiexcel (7).xls
養成うなぎ,3708,1kg,4860,864,,平成27年8月1日（土）,suiexcel (7).xls
冷凍もんごいか,300,1kg,3132,756,,平成27年8月1日（土）,suiexcel (7).xls
冷凍たこ,3002,1kg,3823.4336917562723,648,,平成27年8月1日（土）,suiexcel (7).xls
冷凍えび,1035,1kg,3294,1080,,平成27年8月1日（土）,suiexcel (7).xls
塩さば,5108,1kg,1800,378,,平成27年8月1日（土）,suiexcel (7).xls
塩さけ,2642,1kg,2160,710,,平成27年8月1日（土）,suiexcel (7).xls
塩すけそうこ,1033,1kg,3515.6933091129276,1810,,平成27年8月1日（土）,suiexcel (7).xls
塩さんま,4898,1kg,6535.272920784551,3345,,平成27年8月1日（土）,suiexcel (7).xls
開干さんま,369,1kg,1183.3439153439153,216,,平成27年8月1日（土）,suiexcel (7).xls
開干あじ,260,1kg,1678.2926829268292,864,,平成27年8月1日（土）,suiexcel (7).xls
若干かれい,32,1kg,2300,1200,,平成27年8月1日（土）,suiexcel (7).xls
ちりめん,2749,1kg,2625.916703720172,918,,平成27年8月1日（土）,suiexcel (7).xls
くろまぐろ,110,1kg,3997.4363636363632,1800,,平成27年8月3日（月）,suiexcel1 (7).xls
きわだ,1684,1kg,2444.5402843601896,864,,平成27年8月3日（月）,suiexcel1 (7).xls
あじ,720,1kg,1026,238,,平成27年8月3日（月）,suiexcel1 (7).xls
さば,2197,1kg,800,216,,平成27年8月3日（月）,suiexcel1 (7).xls
まいわし,1788,1kg,450,216,,平成27年8月3日（月）,suiexcel1 (7).xls
さんま,405,1kg,1200,315,,平成27年8月3日（月）,suiexcel1 (7).xls
養成ぶり,1743,1kg,1188,800,,平成27年8月3日（月）,suiexcel1 (7).xls
かつお,4784,1kg,650,324,,平成27年8月3日（月）,suiexcel1 (7).xls
養成まだい,5845,1kg,1451.8970456580125,756,,平成27年8月3日（月）,suiexcel1 (7).xls
養成はまち,904,1kg,1740.1841155234656,1026,,平成27年8月3日（月）,suiexcel1 (7).xls
養成かんぱち,2281,1kg,1804.353242320819,950,,平成27年8月3日（月）,suiexcel1 (7).xls
するめいか,4895,1kg,673.5692307692307,450,,平成27年8月3日（月）,suiexcel1 (7).xls
さけ,2454,1kg,2170.4117918010134,1225,,平成27年8月3日（月）,suiexcel1 (7).xls
はも,2856,1kg,5000,54,,平成27年8月3日（月）,suiexcel1 (7).xls
たちうお,350,1kg,2700,1188,,平成27年8月3日（月）,suiexcel1 (7).xls
たこ,1114,1kg,8600,324,,平成27年8月3日（月）,suiexcel1 (7).xls
あさり,2472,1kg,1135.1397849462367,216,,平成27年8月3日（月）,suiexcel1 (7).xls
養成うなぎ,3351,1kg,4860,864,,平成27年8月3日（月）,suiexcel1 (7).xls
冷凍もんごいか,251,1kg,3132,753.0392156862745,,平成27年8月3日（月）,suiexcel1 (7).xls
冷凍たこ,1600,1kg,1296,648,,平成27年8月3日（月）,suiexcel1 (7).xls
冷凍えび,628,1kg,3664.8879668049794,1080,,平成27年8月3日（月）,suiexcel1 (7).xls
塩さば,4608,1kg,2000,378,,平成27年8月3日（月）,suiexcel1 (7).xls
塩さけ,768,1kg,1132.868493150685,770,,平成27年8月3日（月）,suiexcel1 (7).xls
塩すけそうこ,647,1kg,3649.805907172996,1701,,平成27年8月3日（月）,suiexcel1 (7).xls
塩さんま,1995,1kg,1700,1700,,平成27年8月3日（月）,suiexcel1 (7).xls
開干さんま,352,1kg,1270.2142857142858,675,,平成27年8月3日（月）,suiexcel1 (7).xls
開干あじ,310,1kg,1452.9586206896552,759,,平成27年8月3日（月）,suiexcel1 (7).xls
若干かれい,509,1kg,1620,1296,,平成27年8月3日（月）,suiexcel1 (7).xls
ちりめん,7601,1kg,2861.896103896104,648,,平成27年8月3日（月）,suiexcel1 (7).xls
なまりぶし,6,1kg,4434,2322,,平成27年8月3日（月）,suiexcel1 (7).xls
くろまぐろ,87,1kg,3875.954022988506,1600,,平成27年8月4日（火）,suiexcel2 (7).xls
きわだ,907,1kg,2281.2341597796144,800,,平成27年8月4日（火）,suiexcel2 (7).xls
あじ,440,1kg,750,275,,平成27年8月4日（火）,suiexcel2 (7).xls
さば,5695,1kg,500,216,,平成27年8月4日（火）,suiexcel2 (7).xls
まいわし,3512,1kg,500,108,,平成27年8月4日（火）,suiexcel2 (7).xls
さんま,279,1kg,1200,1200,,平成27年8月4日（火）,suiexcel2 (7).xls
養成ぶり,1004,1kg,1188,750,,平成27年8月4日（火）,suiexcel2 (7).xls
かつお,1710,1kg,550,324,,平成27年8月4日（火）,suiexcel2 (7).xls
養成まだい,4613,1kg,1598.9771428571428,756,,平成27年8月4日（火）,suiexcel2 (7).xls
養成はまち,617,1kg,1518.3063063063064,800,,平成27年8月4日（火）,suiexcel2 (7).xls
養成かんぱち,1528,1kg,2323.4363636363637,1296,,平成27年8月4日（火）,suiexcel2 (7).xls
するめいか,4060,1kg,616.9714285714285,450,,平成27年8月4日（火）,suiexcel2 (7).xls
さけ,2031,1kg,1550.2292298362645,540,,平成27年8月4日（火）,suiexcel2 (7).xls
はも,3409,1kg,5000,54,,平成27年8月4日（火）,suiexcel2 (7).xls
たちうお,222,1kg,2000,1296,,平成27年8月4日（火）,suiexcel2 (7).xls
たこ,970,1kg,8800,324,,平成27年8月4日（火）,suiexcel2 (7).xls
あさり,1937,1kg,1152.3086419753085,324,,平成27年8月4日（火）,suiexcel2 (7).xls
養成うなぎ,3206,1kg,5202,864,,平成27年8月4日（火）,suiexcel2 (7).xls
冷凍もんごいか,329,1kg,3132,756,,平成27年8月4日（火）,suiexcel2 (7).xls
冷凍たこ,2718,1kg,1296,648,,平成27年8月4日（火）,suiexcel2 (7).xls
冷凍えび,800,1kg,3782.2195121951218,1080,,平成27年8月4日（火）,suiexcel2 (7).xls
塩さば,5610,1kg,1800,324,,平成27年8月4日（火）,suiexcel2 (7).xls
塩さけ,664,1kg,928.8656249999999,740,,平成27年8月4日（火）,suiexcel2 (7).xls
塩すけそうこ,319,1kg,4158.257142857143,2164,,平成27年8月4日（火）,suiexcel2 (7).xls
塩さんま,226,1kg,358.4070796460177,358.4070796460177,,平成27年8月4日（火）,suiexcel2 (7).xls
開干さんま,625,1kg,969.5263157894738,517,,平成27年8月4日（火）,suiexcel2 (7).xls
開干あじ,180,1kg,1080,579,,平成27年8月4日（火）,suiexcel2 (7).xls
若干かれい,500,1kg,1620,1296,,平成27年8月4日（火）,suiexcel2 (7).xls
ちりめん,2595,1kg,2650.693670886076,1080,,平成27年8月4日（火）,suiexcel2 (7).xls
なまりぶし,3,1kg,2538,2538,,平成27年8月4日（火）,suiexcel2 (7).xls
くろまぐろ,261,1kg,6127.11877394636,3514,,平成27年8月5日（水）,suiexcel3 (7).xls
きわだ,476,1kg,1963.479069767442,1080,,平成27年8月5日（水）,suiexcel3 (7).xls
あじ,860,1kg,800,391,,平成27年8月5日（水）,suiexcel3 (7).xls
さば,1869,1kg,500,270,,平成27年8月5日（水）,suiexcel3 (7).xls
まいわし,2552,1kg,650,162,,平成27年8月5日（水）,suiexcel3 (7).xls
さんま,385,1kg,2646,877,,平成27年8月5日（水）,suiexcel3 (7).xls
養成ぶり,737,1kg,1188,780,,平成27年8月5日（水）,suiexcel3 (7).xls
かつお,2817,1kg,500,216,,平成27年8月5日（水）,suiexcel3 (7).xls
養成まだい,4645,1kg,1296,756,,平成27年8月5日（水）,suiexcel3 (7).xls
養成はまち,543,1kg,1738.9871244635192,1026,,平成27年8月5日（水）,suiexcel3 (7).xls
養成かんぱち,1450,1kg,1931.055928411633,900,,平成27年8月5日（水）,suiexcel3 (7).xls
するめいか,3465,1kg,2300,486,,平成27年8月5日（水）,suiexcel3 (7).xls
さけ,1539,1kg,1659.1071716357774,680,,平成27年8月5日（水）,suiexcel3 (7).xls
はも,1399,1kg,4000,108,,平成27年8月5日（水）,suiexcel3 (7).xls
たちうお,291,1kg,3291.463414634146,1404,,平成27年8月5日（水）,suiexcel3 (7).xls
たこ,650,1kg,10000,216,,平成27年8月5日（水）,suiexcel3 (7).xls
あさり,1427,1kg,1057.9487704918033,324,,平成27年8月5日（水）,suiexcel3 (7).xls
養成うなぎ,3411,1kg,6248,3574,,平成27年8月5日（水）,suiexcel3 (7).xls
冷凍もんごいか,200,1kg,3132,756,,平成27年8月5日（水）,suiexcel3 (7).xls
冷凍たこ,1400,1kg,1296,648,,平成27年8月5日（水）,suiexcel3 (7).xls
冷凍えび,557,1kg,3766.135593220339,1080,,平成27年8月5日（水）,suiexcel3 (7).xls
塩さば,4444,1kg,2500,324,,平成27年8月5日（水）,suiexcel3 (7).xls
塩さけ,836,1kg,1375.5525672371639,775,,平成27年8月5日（水）,suiexcel3 (7).xls
塩すけそうこ,419,1kg,3262.64,972,,平成27年8月5日（水）,suiexcel3 (7).xls
塩さんま,45,1kg,288,288,,平成27年8月5日（水）,suiexcel3 (7).xls
開干さんま,356,1kg,911.9795918367347,521,,平成27年8月5日（水）,suiexcel3 (7).xls
開干あじ,655,1kg,1669.069204152249,756,,平成27年8月5日（水）,suiexcel3 (7).xls
ちりめん,3918,1kg,2830.8814055636894,540,,平成27年8月5日（水）,suiexcel3 (7).xls
なまりぶし,6,1kg,4032,2106,,平成27年8月5日（水）,suiexcel3 (7).xls
くろまぐろ,132,1kg,3761.651515151515,1800,,平成27年8月6日（木）,suiexcel4 (7).xls
