品目,数量,単位,高値,中値,安値,主な産地,日付,元ファイル
さけ,2952,1kg,2800,0,900,ﾉﾙｳｪｰ  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
たこ,265,1kg,3900,0,1800,岩手  福井  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
はまぐり,355,1kg,2376,0,972,千葉  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
しじみ,835,1kg,1360,0,450,島根  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
あさり,1309,1kg,1404,0,486,中国  熊本  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
ほたて貝,551,1kg,864,0,648,北海道  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
冷凍もんごいか,180,1kg,4104,3780,1134,ﾓﾛｯｺ  ｵﾏｰﾝ  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
冷凍たこ,0,0,0,0,0,,令和5年4月27日（木）,suiexcel-13 (12).xlsx
冷凍えび,1792,1kg,2592,1782,1080,ｲﾝﾄﾞ  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
塩さば,1108,1kg,756,648,540,国産  ﾉﾙｳｪｰ  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
塩さけ,10417,1kg,2600,0,500,ﾁﾘ  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
塩すけそうこ,177,1kg,2830,0,890,大阪  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
開干さんま,105,1kg,2160,0,1404,北海道  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
開干あじ,198,1kg,1944,0,1080,長崎  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
若干かれい,200,1kg,2160,0,864,島根  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
ちりめん,380,1kg,4100,0,1750,大分  鹿児島  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
なまりぶし,59,1kg,1200,0,900,静岡  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
ほたるいか,649,1kg,4500,0,820,兵庫  富山  他,令和5年4月27日（木）,suiexcel-13 (12).xlsx
くろまぐろ,1330,1Kg,4104,3780,3240,長崎  他,令和5年5月2日（火）,suiexcel (112).xls
きわだ,2116,1Kg,1728,1512,1296,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年5月2日（火）,suiexcel (112).xls
あじ,1612,1Kg,864,0,756,大分  和歌山  他,令和5年5月2日（火）,suiexcel (112).xls
さば,1816,1Kg,486,0,378,鳥取  千葉  他,令和5年5月2日（火）,suiexcel (112).xls
まいわし,540,1kg,330,0,280,石川  他,令和5年5月2日（火）,suiexcel (112).xls
養成ぶり,510,1kg,1650,0,1350,愛媛  長崎  他,令和5年5月2日（火）,suiexcel (112).xls
かつお,3499,1Kg,1080,0,864,鹿児島  宮崎  他,令和5年5月2日（火）,suiexcel (112).xls
養成まだい,4077,1Kg,1350,0,540,愛媛  他,令和5年5月2日（火）,suiexcel (112).xls
さわら,1163,1Kg,1512,0,1296,兵庫  韓国  他,令和5年5月2日（火）,suiexcel (112).xls
かれい,1525,1kg,6000,0,330,青森  鳥取  他,令和5年5月2日（火）,suiexcel (112).xls
養成はまち,422,1kg,1650,0,1000,徳島  愛媛  他,令和5年5月2日（火）,suiexcel (112).xls
養成かんぱち,1382,1Kg,2106,0,1728,鹿児島  他,令和5年5月2日（火）,suiexcel (112).xls
するめいか,1028,1Kg,1296,0,1188,富山  兵庫  他,令和5年5月2日（火）,suiexcel (112).xls
さけ,4233,1Kg,1836,0,1728,ﾉﾙｳｪｰ  他,令和5年5月2日（火）,suiexcel (112).xls
しじみ,1745,1Kg,1296,0,216,島根  他,令和5年5月2日（火）,suiexcel (112).xls
あさり,1722,1Kg,1404,0,486,中国  熊本  他,令和5年5月2日（火）,suiexcel (112).xls
さざえ,1230,1Kg,1944,0,1296,山口  三重  他,令和5年5月2日（火）,suiexcel (112).xls
ほたて貝,2214,1Kg,972,0,648,北海道  他,令和5年5月2日（火）,suiexcel (112).xls
冷凍もんごいか,120,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月2日（火）,suiexcel (112).xls
冷凍たこ,0,0,0,0,0,,令和5年5月2日（火）,suiexcel (112).xls
冷凍えび,3546,1kg,3900,0,930,ｲﾝﾄﾞ  他,令和5年5月2日（火）,suiexcel (112).xls
塩さば,3747,1kg,900,0,500,ﾉﾙｳｪｰ  他,令和5年5月2日（火）,suiexcel (112).xls
塩さけ,3656,1kg,1600,0,700,ﾁﾘ  他,令和5年5月2日（火）,suiexcel (112).xls
塩すけそうこ,268,1kg,2640,0,1000,大阪  他,令和5年5月2日（火）,suiexcel (112).xls
開干さんま,200,1Kg,2160,0,1404,北海道  他,令和5年5月2日（火）,suiexcel (112).xls
開干あじ,420,1kg,2000,0,850,長崎  他,令和5年5月2日（火）,suiexcel (112).xls
若干かれい,200,1Kg,2160,0,864,島根  他,令和5年5月2日（火）,suiexcel (112).xls
ちりめん,340,1Kg,4752,0,2700,熊本  大分  他,令和5年5月2日（火）,suiexcel (112).xls
なまりぶし,84,1kg,1880,0,800,静岡  他,令和5年5月2日（火）,suiexcel (112).xls
ほたるいか,564,1Kg,3780,0,1620,富山  兵庫  他,令和5年5月2日（火）,suiexcel (112).xls
くろまぐろ,3273,1Kg,4104,3942,3780,長崎  他,令和5年5月5日（金）,suiexcel-1 (64).xls
きわだ,1313,1kg,4100,0,1400,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年5月5日（金）,suiexcel-1 (64).xls
あじ,1663,1kg,1750,0,300,和歌山  佐賀  他,令和5年5月5日（金）,suiexcel-1 (64).xls
さば,1885,1Kg,486,0,378,長崎  千葉  他,令和5年5月5日（金）,suiexcel-1 (64).xls
まいわし,830,1kg,350,0,300,石川  鳥取  他,令和5年5月5日（金）,suiexcel-1 (64).xls
養成ぶり,316,1kg,1650,0,1350,愛媛  長崎  他,令和5年5月5日（金）,suiexcel-1 (64).xls
かつお,3737,1Kg,972,0,756,高知  宮崎  他,令和5年5月5日（金）,suiexcel-1 (64).xls
養成まだい,9199,1kg,1400,0,810,愛媛  他,令和5年5月5日（金）,suiexcel-1 (64).xls
さわら,1805,1Kg,1404,0,1188,兵庫  韓国  他,令和5年5月5日（金）,suiexcel-1 (64).xls
かれい,239,1kg,4000,0,440,青森  他,令和5年5月5日（金）,suiexcel-1 (64).xls
養成はまち,1303,1kg,1670,0,1100,徳島  愛媛  他,令和5年5月5日（金）,suiexcel-1 (64).xls
養成かんぱち,2884,1kg,1850,0,1550,鹿児島  他,令和5年5月5日（金）,suiexcel-1 (64).xls
するめいか,1747,1Kg,1188,0,1080,長崎  兵庫  他,令和5年5月5日（金）,suiexcel-1 (64).xls
さけ,5547,1kg,4000,0,1000,ﾉﾙｳｪｰ  他,令和5年5月5日（金）,suiexcel-1 (64).xls
しじみ,490,1Kg,918,0,594,島根  他,令和5年5月5日（金）,suiexcel-1 (64).xls
あさり,1655,1Kg,1404,0,486,中国  熊本  他,令和5年5月5日（金）,suiexcel-1 (64).xls
さざえ,470,1Kg,1728,0,1620,山口  三重  他,令和5年5月5日（金）,suiexcel-1 (64).xls
ほたて貝,645,1kg,6600,0,750,北海道  他,令和5年5月5日（金）,suiexcel-1 (64).xls
冷凍もんごいか,110,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月5日（金）,suiexcel-1 (64).xls
冷凍たこ,0,0,0,0,0,,令和5年5月5日（金）,suiexcel-1 (64).xls
冷凍えび,1912,1Kg,2268,1836,1134,ｲﾝﾄﾞ  他,令和5年5月5日（金）,suiexcel-1 (64).xls
塩さば,380,1kg,680,0,600,ﾉﾙｳｪｰ  他,令和5年5月5日（金）,suiexcel-1 (64).xls
塩さけ,238,1kg,2100,0,1000,ﾁﾘ  他,令和5年5月5日（金）,suiexcel-1 (64).xls
塩すけそうこ,192,1kg,2570,0,1000,大阪  他,令和5年5月5日（金）,suiexcel-1 (64).xls
開干さんま,100,1Kg,2160,0,1296,北海道  他,令和5年5月5日（金）,suiexcel-1 (64).xls
開干あじ,360,1kg,2000,0,850,長崎  他,令和5年5月5日（金）,suiexcel-1 (64).xls
若干かれい,100,1Kg,1944,0,972,島根  他,令和5年5月5日（金）,suiexcel-1 (64).xls
ちりめん,12,1kg,3200,3200,3200,大分  他,令和5年5月5日（金）,suiexcel-1 (64).xls
なまりぶし,44,1Kg,1620,1620,1620,静岡  他,令和5年5月5日（金）,suiexcel-1 (64).xls
ほたるいか,572,1kg,7200,0,800,兵庫  富山  他,令和5年5月5日（金）,suiexcel-1 (64).xls
くろまぐろ,988,1Kg,4104,3780,3510,長崎  他,令和5年5月19日（金）,suiexcel-2 (63).xls
きわだ,1516,1Kg,1620,1393,950,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年5月19日（金）,suiexcel-2 (63).xls
あじ,1523,1Kg,486,0,378,和歌山  他,令和5年5月19日（金）,suiexcel-2 (63).xls
さば,1679,1kg,670,0,200,千葉  静岡  他,令和5年5月19日（金）,suiexcel-2 (63).xls
まいわし,1880,1Kg,432,0,324,千葉  石川  他,令和5年5月19日（金）,suiexcel-2 (63).xls
養成ぶり,230,1Kg,1620,0,1512,長崎  愛媛  他,令和5年5月19日（金）,suiexcel-2 (63).xls
かつお,3004,1Kg,756,0,540,鹿児島  宮崎  他,令和5年5月19日（金）,suiexcel-2 (63).xls
養成まだい,3446,1Kg,1350,0,540,愛媛  他,令和5年5月19日（金）,suiexcel-2 (63).xls
さわら,756,1Kg,1296,0,1080,兵庫  韓国  他,令和5年5月19日（金）,suiexcel-2 (63).xls
かれい,1486,1Kg,432,0,216,鳥取  青森  他,令和5年5月19日（金）,suiexcel-2 (63).xls
養成はまち,340,1kg,1820,0,1100,徳島  愛媛  他,令和5年5月19日（金）,suiexcel-2 (63).xls
養成かんぱち,1004,1Kg,2106,0,1728,鹿児島  他,令和5年5月19日（金）,suiexcel-2 (63).xls
するめいか,650,1Kg,918,0,810,宮城  兵庫  他,令和5年5月19日（金）,suiexcel-2 (63).xls
さけ,3525,1kg,2800,0,1000,ﾉﾙｳｪｰ  他,令和5年5月19日（金）,suiexcel-2 (63).xls
しじみ,709,1Kg,1296,0,216,島根  他,令和5年5月19日（金）,suiexcel-2 (63).xls
あさり,845,1Kg,1404,0,432,中国  熊本  他,令和5年5月19日（金）,suiexcel-2 (63).xls
さざえ,155,1Kg,1728,0,864,山口  他,令和5年5月19日（金）,suiexcel-2 (63).xls
ほたて貝,585,1Kg,864,0,648,北海道  他,令和5年5月19日（金）,suiexcel-2 (63).xls
冷凍もんごいか,110,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月19日（金）,suiexcel-2 (63).xls
冷凍たこ,0,0,0,0,0,,令和5年5月19日（金）,suiexcel-2 (63).xls
冷凍えび,1292,1Kg,2268,1836,1134,ｲﾝﾄﾞ  他,令和5年5月19日（金）,suiexcel-2 (63).xls
塩さば,1524,1Kg,756,648,540,ﾉﾙｳｪｰ  他,令和5年5月19日（金）,suiexcel-2 (63).xls
塩さけ,400,1kg,1550,0,500,ﾁﾘ  他,令和5年5月19日（金）,suiexcel-2 (63).xls
塩すけそうこ,89,1kg,2250,0,950,大阪  他,令和5年5月19日（金）,suiexcel-2 (63).xls
開干さんま,200,1Kg,2160,0,1404,北海道  他,令和5年5月19日（金）,suiexcel-2 (63).xls
開干あじ,287,1Kg,1944,0,1080,長崎  他,令和5年5月19日（金）,suiexcel-2 (63).xls
若干かれい,114,1Kg,1620,0,972,島根  他,令和5年5月19日（金）,suiexcel-2 (63).xls
ちりめん,1159,1Kg,6912,0,3780,徳島  大分  他,令和5年5月19日（金）,suiexcel-2 (63).xls
なまりぶし,27,1kg,1880,0,900,静岡  他,令和5年5月19日（金）,suiexcel-2 (63).xls
ほたるいか,237,1kg,4000,0,550,兵庫  富山  他,令和5年5月19日（金）,suiexcel-2 (63).xls
くろまぐろ,1629,1Kg,3942,3240,1404,宮城  長崎  他,令和5年5月20日（土）,suiexcel-3 (63).xls
きわだ,1423,1Kg,1512,1080,756,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年5月20日（土）,suiexcel-3 (63).xls
あじ,1319,1Kg,648,0,540,佐賀  和歌山  他,令和5年5月20日（土）,suiexcel-3 (63).xls
さば,2092,1Kg,378,0,270,千葉  他,令和5年5月20日（土）,suiexcel-3 (63).xls
まいわし,1930,1Kg,432,0,324,千葉  石川  他,令和5年5月20日（土）,suiexcel-3 (63).xls
養成ぶり,228,1kg,1980,0,1300,愛媛  長崎  他,令和5年5月20日（土）,suiexcel-3 (63).xls
かつお,4559,1Kg,648,0,432,鹿児島  宮崎  他,令和5年5月20日（土）,suiexcel-3 (63).xls
養成まだい,4836,1Kg,1350,0,540,愛媛  他,令和5年5月20日（土）,suiexcel-3 (63).xls
さわら,626,1Kg,1296,0,1080,兵庫  韓国  他,令和5年5月20日（土）,suiexcel-3 (63).xls
かれい,1505,1kg,3500,0,200,青森  他,令和5年5月20日（土）,suiexcel-3 (63).xls
養成はまち,543,1kg,1600,0,1100,徳島  愛媛  他,令和5年5月20日（土）,suiexcel-3 (63).xls
養成かんぱち,1503,1Kg,2106,0,1728,鹿児島  他,令和5年5月20日（土）,suiexcel-3 (63).xls
するめいか,728,1Kg,864,0,756,宮城  他,令和5年5月20日（土）,suiexcel-3 (63).xls
さけ,4929,1Kg,1620,0,1404,ﾉﾙｳｪｰ  他,令和5年5月20日（土）,suiexcel-3 (63).xls
しじみ,905,1Kg,1296,0,216,島根  他,令和5年5月20日（土）,suiexcel-3 (63).xls
あさり,1489,1Kg,1404,0,486,中国  熊本  他,令和5年5月20日（土）,suiexcel-3 (63).xls
さざえ,445,1Kg,1728,0,756,山口  三重  他,令和5年5月20日（土）,suiexcel-3 (63).xls
ほたて貝,885,1Kg,864,0,648,北海道  他,令和5年5月20日（土）,suiexcel-3 (63).xls
冷凍もんごいか,120,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月20日（土）,suiexcel-3 (63).xls
冷凍たこ,0,0,0,0,0,,令和5年5月20日（土）,suiexcel-3 (63).xls
冷凍えび,1557,1Kg,2268,1836,1134,ｲﾝﾄﾞ  他,令和5年5月20日（土）,suiexcel-3 (63).xls
塩さば,3554,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年5月20日（土）,suiexcel-3 (63).xls
塩さけ,1784,1kg,1200,0,900,ﾁﾘ  他,令和5年5月20日（土）,suiexcel-3 (63).xls
塩すけそうこ,169,1kg,3200,0,950,大阪  他,令和5年5月20日（土）,suiexcel-3 (63).xls
開干さんま,200,1Kg,2160,0,1404,北海道  他,令和5年5月20日（土）,suiexcel-3 (63).xls
開干あじ,261,1Kg,1944,0,1080,長崎  他,令和5年5月20日（土）,suiexcel-3 (63).xls
若干かれい,100,1Kg,1620,0,972,島根  他,令和5年5月20日（土）,suiexcel-3 (63).xls
ちりめん,470,1kg,2900,0,1530,大分  宮崎  他,令和5年5月20日（土）,suiexcel-3 (63).xls
なまりぶし,0,0,0,0,0,,令和5年5月20日（土）,suiexcel-3 (63).xls
ほたるいか,214,1kg,2630,0,870,兵庫  富山  他,令和5年5月20日（土）,suiexcel-3 (63).xls
くろまぐろ,1025,1Kg,3996,3726,2700,長崎  他,令和5年5月22日（月）,suiexcel-4 (62).xls
きわだ,1132,1kg,3000,0,350,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年5月22日（月）,suiexcel-4 (62).xls
あじ,1149,1Kg,486,0,378,三重  和歌山  他,令和5年5月22日（月）,suiexcel-4 (62).xls
さば,1762,1Kg,432,0,324,富山  千葉  他,令和5年5月22日（月）,suiexcel-4 (62).xls
まいわし,853,1Kg,378,0,270,宮城  石川  他,令和5年5月22日（月）,suiexcel-4 (62).xls
養成ぶり,160,1kg,1980,0,1300,愛媛  長崎  他,令和5年5月22日（月）,suiexcel-4 (62).xls
かつお,1733,1Kg,1080,0,864,高知  宮崎  他,令和5年5月22日（月）,suiexcel-4 (62).xls
養成まだい,4157,1kg,1290,0,800,愛媛  他,令和5年5月22日（月）,suiexcel-4 (62).xls
さわら,397,1Kg,1296,0,1080,兵庫  韓国  他,令和5年5月22日（月）,suiexcel-4 (62).xls
かれい,900,1Kg,540,0,324,青森  他,令和5年5月22日（月）,suiexcel-4 (62).xls
養成はまち,628,1kg,1610,0,1100,徳島  愛媛  他,令和5年5月22日（月）,suiexcel-4 (62).xls
養成かんぱち,1343,1kg,1850,0,1200,鹿児島  他,令和5年5月22日（月）,suiexcel-4 (62).xls
するめいか,950,1Kg,918,0,810,宮城  兵庫  他,令和5年5月22日（月）,suiexcel-4 (62).xls
さけ,3128,1Kg,1728,0,1512,ﾉﾙｳｪｰ  他,令和5年5月22日（月）,suiexcel-4 (62).xls
しじみ,704,1Kg,1296,0,216,島根  他,令和5年5月22日（月）,suiexcel-4 (62).xls
あさり,1195,1Kg,1404,0,486,中国  熊本  他,令和5年5月22日（月）,suiexcel-4 (62).xls
さざえ,230,1Kg,1728,0,648,山口  三重  他,令和5年5月22日（月）,suiexcel-4 (62).xls
ほたて貝,449,1Kg,864,0,648,北海道  他,令和5年5月22日（月）,suiexcel-4 (62).xls
冷凍もんごいか,110,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月22日（月）,suiexcel-4 (62).xls
冷凍たこ,0,0,0,0,0,,令和5年5月22日（月）,suiexcel-4 (62).xls
冷凍えび,1325,1Kg,2268,1836,1134,ｲﾝﾄﾞ  他,令和5年5月22日（月）,suiexcel-4 (62).xls
塩さば,296,1kg,800,0,290,ﾉﾙｳｪｰ  他,令和5年5月22日（月）,suiexcel-4 (62).xls
塩さけ,2536,1kg,2100,0,1100,ﾁﾘ  他,令和5年5月22日（月）,suiexcel-4 (62).xls
塩すけそうこ,1321,1kg,2570,0,890,大阪  他,令和5年5月22日（月）,suiexcel-4 (62).xls
開干さんま,204,1Kg,2160,0,1404,北海道  他,令和5年5月22日（月）,suiexcel-4 (62).xls
開干あじ,350,1Kg,2160,0,1080,長崎  他,令和5年5月22日（月）,suiexcel-4 (62).xls
若干かれい,100,1Kg,1620,0,972,島根  他,令和5年5月22日（月）,suiexcel-4 (62).xls
ちりめん,804,1Kg,2376,2376,2376,長崎  大分  他,令和5年5月22日（月）,suiexcel-4 (62).xls
なまりぶし,21,1kg,1880,0,900,静岡  他,令和5年5月22日（月）,suiexcel-4 (62).xls
ほたるいか,135,1kg,2750,0,870,兵庫  他,令和5年5月22日（月）,suiexcel-4 (62).xls
くろまぐろ,744,1Kg,3942,3780,3024,長崎  他,令和5年5月23日（火）,suiexcel-5 (58).xls
きわだ,1049,1Kg,1728,1512,1080,和歌山  沖縄  他,令和5年5月23日（火）,suiexcel-5 (58).xls
あじ,1832,1Kg,1134,0,1026,長崎  和歌山  他,令和5年5月23日（火）,suiexcel-5 (58).xls
さば,3198,1Kg,378,0,270,千葉  他,令和5年5月23日（火）,suiexcel-5 (58).xls
まいわし,2022,1Kg,324,0,216,千葉  石川  他,令和5年5月23日（火）,suiexcel-5 (58).xls
養成ぶり,255,1Kg,1620,0,1512,長崎  愛媛  他,令和5年5月23日（火）,suiexcel-5 (58).xls
かつお,2836,1Kg,864,0,648,和歌山  宮崎  他,令和5年5月23日（火）,suiexcel-5 (58).xls
養成まだい,3145,1Kg,1350,0,540,愛媛  他,令和5年5月23日（火）,suiexcel-5 (58).xls
さわら,378,1Kg,1404,0,1188,兵庫  韓国  他,令和5年5月23日（火）,suiexcel-5 (58).xls
かれい,301,1kg,4000,0,400,青森  他,令和5年5月23日（火）,suiexcel-5 (58).xls
養成はまち,310,1kg,1710,0,1100,徳島  愛媛  他,令和5年5月23日（火）,suiexcel-5 (58).xls
養成かんぱち,894,1Kg,2106,0,1728,鹿児島  他,令和5年5月23日（火）,suiexcel-5 (58).xls
するめいか,2035,1Kg,864,0,756,宮城  兵庫  他,令和5年5月23日（火）,suiexcel-5 (58).xls
さけ,3370,1Kg,1728,0,1512,ﾉﾙｳｪｰ  他,令和5年5月23日（火）,suiexcel-5 (58).xls
しじみ,845,1Kg,1296,0,540,島根  他,令和5年5月23日（火）,suiexcel-5 (58).xls
あさり,1098,1Kg,1404,0,432,中国  熊本  他,令和5年5月23日（火）,suiexcel-5 (58).xls
さざえ,340,1Kg,1728,0,648,山口  三重  他,令和5年5月23日（火）,suiexcel-5 (58).xls
ほたて貝,542,1Kg,864,0,648,北海道  他,令和5年5月23日（火）,suiexcel-5 (58).xls
冷凍もんごいか,110,1Kg,4104,3780,1134,ﾓﾛｯｺ  他,令和5年5月23日（火）,suiexcel-5 (58).xls
冷凍たこ,0,0,0,0,0,,令和5年5月23日（火）,suiexcel-5 (58).xls
冷凍えび,1450,1Kg,2268,1836,1134,ｲﾝﾄﾞ  他,令和5年5月23日（火）,suiexcel-5 (58).xls
塩さば,1448,1Kg,756,648,540,ﾉﾙｳｪｰ  他,令和5年5月23日（火）,suiexcel-5 (58).xls
塩さけ,1470,1kg,1550,0,400,ﾁﾘ  他,令和5年5月23日（火）,suiexcel-5 (58).xls
塩すけそうこ,250,1kg,2250,0,900,大阪  他,令和5年5月23日（火）,suiexcel-5 (58).xls
開干さんま,200,1Kg,2160,0,1080,北海道  他,令和5年5月23日（火）,suiexcel-5 (58).xls
開干あじ,321,1Kg,1944,0,1404,長崎  他,令和5年5月23日（火）,suiexcel-5 (58).xls
若干かれい,100,1Kg,1296,0,972,島根  他,令和5年5月23日（火）,suiexcel-5 (58).xls
ちりめん,520,1kg,2650,0,1750,大分  徳島  他,令和5年5月23日（火）,suiexcel-5 (58).xls
なまりぶし,27,1kg,1200,1200,1200,静岡  他,令和5年5月23日（火）,suiexcel-5 (58).xls
ほたるいか,264,1kg,2560,0,750,兵庫  他,令和5年5月23日（火）,suiexcel-5 (58).xls
くろまぐろ,1134,1Kg,3996,3564,3024,長崎  他,令和5年5月25日（木）,suiexcel-6 (54).xls
きわだ,1235,1Kg,2160,1415,896,三重  沖縄  他,令和5年5月25日（木）,suiexcel-6 (54).xls
あじ,3479,1Kg,486,0,378,長崎  和歌山  他,令和5年5月25日（木）,suiexcel-6 (54).xls
さば,1525,1Kg,486,0,378,長崎  千葉  他,令和5年5月25日（木）,suiexcel-6 (54).xls
まいわし,1568,1Kg,378,0,270,宮城  石川  他,令和5年5月25日（木）,suiexcel-6 (54).xls
養成ぶり,167,1kg,1650,0,1300,愛媛  長崎  他,令和5年5月25日（木）,suiexcel-6 (54).xls
かつお,3711,1Kg,540,0,324,高知  宮崎  他,令和5年5月25日（木）,suiexcel-6 (54).xls
養成まだい,3914,1kg,1300,0,840,愛媛  他,令和5年5月25日（木）,suiexcel-6 (54).xls
さわら,767,1Kg,1404,0,1188,愛媛  韓国  他,令和5年5月25日（木）,suiexcel-6 (54).xls
かれい,957,1Kg,756,0,540,鳥取  青森  他,令和5年5月25日（木）,suiexcel-6 (54).xls
養成はまち,574,1kg,1600,0,1100,徳島  愛媛  他,令和5年5月25日（木）,suiexcel-6 (54).xls
養成かんぱち,1293,1kg,1870,0,1330,鹿児島  他,令和5年5月25日（木）,suiexcel-6 (54).xls
するめいか,2286,1Kg,1080,0,972,宮城  兵庫  他,令和5年5月25日（木）,suiexcel-6 (54).xls
