品目,数量,単位,高値,安値,主な産地,日付,元ファイル
養成まだい,4060,1kg,1188,500,,令和2年9月24日（木）,suiexcel-15 (20).xls
かれい,940,1kg,1080,300,,令和2年9月24日（木）,suiexcel-15 (20).xls
養成はまち,781,1kg,1188,800,,令和2年9月24日（木）,suiexcel-15 (20).xls
養成かんぱち,1049,1kg,1728,1200,,令和2年9月24日（木）,suiexcel-15 (20).xls
するめいか,3140,1kg,810,600,,令和2年9月24日（木）,suiexcel-15 (20).xls
さけ,3144,1kg,1512,550,,令和2年9月24日（木）,suiexcel-15 (20).xls
たちうお,740,1kg,1800,432,,令和2年9月24日（木）,suiexcel-15 (20).xls
たこ,803,1kg,2376,540,,令和2年9月24日（木）,suiexcel-15 (20).xls
はまぐり,214,1kg,1728,432,,令和2年9月24日（木）,suiexcel-15 (20).xls
あさり,2204,1kg,1100,324,,令和2年9月24日（木）,suiexcel-15 (20).xls
冷凍もんごいか,516,1kg,3780,972,,令和2年9月24日（木）,suiexcel-15 (20).xls
冷凍たこ,250,1kg,2952,1188,,令和2年9月24日（木）,suiexcel-15 (20).xls
冷凍えび,1403,1kg,4536,864,,令和2年9月24日（木）,suiexcel-15 (20).xls
塩さば,3074,1kg,648,400,,令和2年9月24日（木）,suiexcel-15 (20).xls
塩さけ,2464,1kg,1250,550,,令和2年9月24日（木）,suiexcel-15 (20).xls
塩すけそうこ,377,1kg,2000,1700,,令和2年9月24日（木）,suiexcel-15 (20).xls
塩さんま,75,1kg,550,550,,令和2年9月24日（木）,suiexcel-15 (20).xls
開干さんま,392,1kg,1600,550,,令和2年9月24日（木）,suiexcel-15 (20).xls
開干あじ,316,1kg,1296,650,,令和2年9月24日（木）,suiexcel-15 (20).xls
若干かれい,452,1kg,1620,600,,令和2年9月24日（木）,suiexcel-15 (20).xls
ちりめん,576,1kg,2700,648,,令和2年9月24日（木）,suiexcel-15 (20).xls
茹たこ,684,1kg,1850,950,,令和2年9月24日（木）,suiexcel-15 (20).xls
くろまぐろ,168,1kg,2900,1700,,令和2年9月25日（金）,suiexcel-16 (20).xls
きわだ,832,1kg,1800,500,,令和2年9月25日（金）,suiexcel-16 (20).xls
あじ,488,1kg,1188,350,,令和2年9月25日（金）,suiexcel-16 (20).xls
さば,993,1kg,850,200,,令和2年9月25日（金）,suiexcel-16 (20).xls
まいわし,1311,1kg,270,150,,令和2年9月25日（金）,suiexcel-16 (20).xls
さんま,2204,1kg,3250,1000,,令和2年9月25日（金）,suiexcel-16 (20).xls
養成ぶり,885,1kg,1188,700,,令和2年9月25日（金）,suiexcel-16 (20).xls
かつお,2338,1kg,950,350,,令和2年9月25日（金）,suiexcel-16 (20).xls
養成まだい,4171,1kg,1188,500,,令和2年9月25日（金）,suiexcel-16 (20).xls
かれい,78,1kg,1188,750,,令和2年9月25日（金）,suiexcel-16 (20).xls
養成はまち,587,1kg,1188,800,,令和2年9月25日（金）,suiexcel-16 (20).xls
養成かんぱち,1010,1kg,1728,1200,,令和2年9月25日（金）,suiexcel-16 (20).xls
するめいか,250,1kg,864,756,,令和2年9月25日（金）,suiexcel-16 (20).xls
さけ,3082,1kg,1512,550,,令和2年9月25日（金）,suiexcel-16 (20).xls
たちうお,646,1kg,2200,648,,令和2年9月25日（金）,suiexcel-16 (20).xls
たこ,200,1kg,2376,1000,,令和2年9月25日（金）,suiexcel-16 (20).xls
はまぐり,274,1kg,1728,432,,令和2年9月25日（金）,suiexcel-16 (20).xls
あさり,2255,1kg,1100,324,,令和2年9月25日（金）,suiexcel-16 (20).xls
冷凍もんごいか,400,1kg,3780,972,,令和2年9月25日（金）,suiexcel-16 (20).xls
冷凍たこ,220,1kg,2952,1188,,令和2年9月25日（金）,suiexcel-16 (20).xls
冷凍えび,1384,1kg,4536,864,,令和2年9月25日（金）,suiexcel-16 (20).xls
塩さば,2442,1kg,750,324,,令和2年9月25日（金）,suiexcel-16 (20).xls
塩さけ,96,1kg,750,750,,令和2年9月25日（金）,suiexcel-16 (20).xls
塩すけそうこ,458,1kg,2300,900,,令和2年9月25日（金）,suiexcel-16 (20).xls
塩さんま,800,1kg,1404,864,,令和2年9月25日（金）,suiexcel-16 (20).xls
開干さんま,281,1kg,1600,550,,令和2年9月25日（金）,suiexcel-16 (20).xls
開干あじ,400,1kg,1296,650,,令和2年9月25日（金）,suiexcel-16 (20).xls
若干かれい,254,1kg,2160,864,,令和2年9月25日（金）,suiexcel-16 (20).xls
ちりめん,522,1kg,2000,900,,令和2年9月25日（金）,suiexcel-16 (20).xls
茹たこ,644,1kg,1850,1350,,令和2年9月25日（金）,suiexcel-16 (20).xls
くろまぐろ,65,1kg,2900,2900,,令和2年9月26日（土）,suiexcel-17 (20).xls
きわだ,645,1kg,1900,500,,令和2年9月26日（土）,suiexcel-17 (20).xls
あじ,1117,1kg,1250,300,,令和2年9月26日（土）,suiexcel-17 (20).xls
さば,2060,1kg,850,350,,令和2年9月26日（土）,suiexcel-17 (20).xls
まいわし,1694,1kg,432,150,,令和2年9月26日（土）,suiexcel-17 (20).xls
さんま,1952,1kg,3250,600,,令和2年9月26日（土）,suiexcel-17 (20).xls
養成ぶり,858,1kg,1188,700,,令和2年9月26日（土）,suiexcel-17 (20).xls
かつお,1772,1kg,800,432,,令和2年9月26日（土）,suiexcel-17 (20).xls
養成まだい,6082,1kg,1188,500,,令和2年9月26日（土）,suiexcel-17 (20).xls
かれい,361,1kg,1188,400,,令和2年9月26日（土）,suiexcel-17 (20).xls
養成はまち,836,1kg,1188,800,,令和2年9月26日（土）,suiexcel-17 (20).xls
養成かんぱち,1229,1kg,1728,1200,,令和2年9月26日（土）,suiexcel-17 (20).xls
さけ,4368,1kg,1512,550,,令和2年9月26日（土）,suiexcel-17 (20).xls
たちうお,120,1kg,1944,1728,,令和2年9月26日（土）,suiexcel-17 (20).xls
たこ,184,1kg,2700,1000,,令和2年9月26日（土）,suiexcel-17 (20).xls
はまぐり,324,1kg,1728,432,,令和2年9月26日（土）,suiexcel-17 (20).xls
あさり,1920,1kg,1100,324,,令和2年9月26日（土）,suiexcel-17 (20).xls
冷凍もんごいか,500,1kg,3780,972,,令和2年9月26日（土）,suiexcel-17 (20).xls
冷凍たこ,250,1kg,2952,1188,,令和2年9月26日（土）,suiexcel-17 (20).xls
冷凍えび,1664,1kg,4536,864,,令和2年9月26日（土）,suiexcel-17 (20).xls
塩さば,2748,1kg,648,400,,令和2年9月26日（土）,suiexcel-17 (20).xls
塩さけ,1200,1kg,1000,600,,令和2年9月26日（土）,suiexcel-17 (20).xls
塩すけそうこ,476,1kg,2800,900,,令和2年9月26日（土）,suiexcel-17 (20).xls
塩さんま,75,1kg,550,550,,令和2年9月26日（土）,suiexcel-17 (20).xls
開干さんま,371,1kg,1600,550,,令和2年9月26日（土）,suiexcel-17 (20).xls
開干あじ,148,1kg,1296,650,,令和2年9月26日（土）,suiexcel-17 (20).xls
若干かれい,100,1kg,1620,864,,令和2年9月26日（土）,suiexcel-17 (20).xls
ちりめん,474,1kg,1620,700,,令和2年9月26日（土）,suiexcel-17 (20).xls
茹たこ,1346,1kg,2100,1250,,令和2年9月26日（土）,suiexcel-17 (20).xls
くろまぐろ,69,1kg,2900,2900,,令和2年9月28日（月）,suiexcel-18 (20).xls
きわだ,1837,1kg,1450,500,,令和2年9月28日（月）,suiexcel-18 (20).xls
あじ,1770,1kg,1400,300,,令和2年9月28日（月）,suiexcel-18 (20).xls
さば,2026,1kg,1600,350,,令和2年9月28日（月）,suiexcel-18 (20).xls
まいわし,3030,1kg,324,150,,令和2年9月28日（月）,suiexcel-18 (20).xls
さんま,2678,1kg,3000,600,,令和2年9月28日（月）,suiexcel-18 (20).xls
養成ぶり,1486,1kg,1188,700,,令和2年9月28日（月）,suiexcel-18 (20).xls
かつお,805,1kg,800,350,,令和2年9月28日（月）,suiexcel-18 (20).xls
養成まだい,5574,1kg,1188,500,,令和2年9月28日（月）,suiexcel-18 (20).xls
かれい,103,1kg,4500,400,,令和2年9月28日（月）,suiexcel-18 (20).xls
養成はまち,878,1kg,1188,800,,令和2年9月28日（月）,suiexcel-18 (20).xls
養成かんぱち,1229,1kg,1728,1200,,令和2年9月28日（月）,suiexcel-18 (20).xls
さけ,3521,1kg,1512,550,,令和2年9月28日（月）,suiexcel-18 (20).xls
たちうお,520,1kg,2000,540,,令和2年9月28日（月）,suiexcel-18 (20).xls
たこ,88,1kg,2750,216,,令和2年9月28日（月）,suiexcel-18 (20).xls
はまぐり,300,1kg,1728,432,,令和2年9月28日（月）,suiexcel-18 (20).xls
あさり,2074,1kg,1100,324,,令和2年9月28日（月）,suiexcel-18 (20).xls
冷凍もんごいか,500,1kg,3780,972,,令和2年9月28日（月）,suiexcel-18 (20).xls
冷凍たこ,250,1kg,2952,1188,,令和2年9月28日（月）,suiexcel-18 (20).xls
冷凍えび,1705,1kg,4536,864,,令和2年9月28日（月）,suiexcel-18 (20).xls
塩さば,3056,1kg,1100,400,,令和2年9月28日（月）,suiexcel-18 (20).xls
塩さけ,1896,1kg,700,600,,令和2年9月28日（月）,suiexcel-18 (20).xls
塩すけそうこ,312,1kg,2800,1700,,令和2年9月28日（月）,suiexcel-18 (20).xls
塩さんま,233,1kg,550,550,,令和2年9月28日（月）,suiexcel-18 (20).xls
開干さんま,435,1kg,1800,550,,令和2年9月28日（月）,suiexcel-18 (20).xls
開干あじ,230,1kg,1296,650,,令和2年9月28日（月）,suiexcel-18 (20).xls
若干かれい,100,1kg,1620,864,,令和2年9月28日（月）,suiexcel-18 (20).xls
ちりめん,336,1kg,2600,700,,令和2年9月28日（月）,suiexcel-18 (20).xls
茹たこ,906,1kg,1850,1250,,令和2年9月28日（月）,suiexcel-18 (20).xls
くろまぐろ,142,1kg,2500,2500,,令和2年9月29日（火）,suiexcel-19 (19).xls
きわだ,817,1kg,1296,432,,令和2年9月29日（火）,suiexcel-19 (19).xls
あじ,1363,1kg,4800,300,,令和2年9月29日（火）,suiexcel-19 (19).xls
さば,1009,1kg,1300,350,,令和2年9月29日（火）,suiexcel-19 (19).xls
まいわし,750,1kg,324,216,,令和2年9月29日（火）,suiexcel-19 (19).xls
さんま,916,1kg,2500,1100,,令和2年9月29日（火）,suiexcel-19 (19).xls
養成ぶり,1248,1kg,1188,700,,令和2年9月29日（火）,suiexcel-19 (19).xls
かつお,2857,1kg,700,324,,令和2年9月29日（火）,suiexcel-19 (19).xls
養成まだい,3450,1kg,1188,500,,令和2年9月29日（火）,suiexcel-19 (19).xls
かれい,78,1kg,4000,700,,令和2年9月29日（火）,suiexcel-19 (19).xls
養成はまち,436,1kg,1188,800,,令和2年9月29日（火）,suiexcel-19 (19).xls
養成かんぱち,835,1kg,1620,1200,,令和2年9月29日（火）,suiexcel-19 (19).xls
するめいか,250,1kg,1080,972,,令和2年9月29日（火）,suiexcel-19 (19).xls
さけ,3160,1kg,1404,550,,令和2年9月29日（火）,suiexcel-19 (19).xls
たちうお,145,1kg,2484,2200,,令和2年9月29日（火）,suiexcel-19 (19).xls
たこ,176,1kg,2700,910,,令和2年9月29日（火）,suiexcel-19 (19).xls
はまぐり,326,1kg,1728,432,,令和2年9月29日（火）,suiexcel-19 (19).xls
あさり,2043,1kg,1100,324,,令和2年9月29日（火）,suiexcel-19 (19).xls
冷凍もんごいか,500,1kg,3780,972,,令和2年9月29日（火）,suiexcel-19 (19).xls
冷凍たこ,270,1kg,2952,800,,令和2年9月29日（火）,suiexcel-19 (19).xls
冷凍えび,1692,1kg,4536,864,,令和2年9月29日（火）,suiexcel-19 (19).xls
塩さば,1724,1kg,750,300,,令和2年9月29日（火）,suiexcel-19 (19).xls
塩さけ,1577,1kg,1404,600,,令和2年9月29日（火）,suiexcel-19 (19).xls
塩すけそうこ,464,1kg,2800,1350,,令和2年9月29日（火）,suiexcel-19 (19).xls
塩さんま,833,1kg,550,550,,令和2年9月29日（火）,suiexcel-19 (19).xls
開干さんま,343,1kg,1600,550,,令和2年9月29日（火）,suiexcel-19 (19).xls
開干あじ,203,1kg,1296,600,,令和2年9月29日（火）,suiexcel-19 (19).xls
若干かれい,258,1kg,1900,972,,令和2年9月29日（火）,suiexcel-19 (19).xls
ちりめん,418,1kg,2300,1188,,令和2年9月29日（火）,suiexcel-19 (19).xls
茹たこ,884,1kg,2100,1200,,令和2年9月29日（火）,suiexcel-19 (19).xls
くろまぐろ,330,1kg,2900,1700,,令和2年10月1日（木）,suiexcel (71).xls
きわだ,1353,1kg,1800,540,,令和2年10月1日（木）,suiexcel (71).xls
あじ,1267,1kg,3000,594,,令和2年10月1日（木）,suiexcel (71).xls
さば,2902,1kg,1500,216,,令和2年10月1日（木）,suiexcel (71).xls
まいわし,1142,1kg,378,150,,令和2年10月1日（木）,suiexcel (71).xls
さんま,862,1kg,2000,1620,,令和2年10月1日（木）,suiexcel (71).xls
養成ぶり,2062,1kg,1188,700,,令和2年10月1日（木）,suiexcel (71).xls
養成まだい,4182,1kg,1188,550,,令和2年10月1日（木）,suiexcel (71).xls
さわら,1017,1kg,1600,500,,令和2年10月1日（木）,suiexcel (71).xls
かれい,959,1kg,3850,400,,令和2年10月1日（木）,suiexcel (71).xls
養成はまち,741,1kg,1188,540,,令和2年10月1日（木）,suiexcel (71).xls
養成かんぱち,1085,1kg,1728,1200,,令和2年10月1日（木）,suiexcel (71).xls
するめいか,1518,1kg,918,500,,令和2年10月1日（木）,suiexcel (71).xls
いさぎ,230,1kg,1836,800,,令和2年10月1日（木）,suiexcel (71).xls
さけ,5800,1kg,1450,550,,令和2年10月1日（木）,suiexcel (71).xls
はまぐり,320,1kg,1728,432,,令和2年10月1日（木）,suiexcel (71).xls
あさり,2087,1kg,1100,324,,令和2年10月1日（木）,suiexcel (71).xls
かき,1066,1kg,5000,300,,令和2年10月1日（木）,suiexcel (71).xls
冷凍もんごいか,456,1kg,3780,972,,令和2年10月1日（木）,suiexcel (71).xls
冷凍たこ,200,1kg,2376,864,,令和2年10月1日（木）,suiexcel (71).xls
冷凍えび,1322,1kg,4320,756,,令和2年10月1日（木）,suiexcel (71).xls
塩さば,7712,1kg,1200,324,,令和2年10月1日（木）,suiexcel (71).xls
塩さけ,3696,1kg,1350,600,,令和2年10月1日（木）,suiexcel (71).xls
塩すけそうこ,2769,1kg,2800,900,,令和2年10月1日（木）,suiexcel (71).xls
塩さんま,150,1kg,550,550,,令和2年10月1日（木）,suiexcel (71).xls
開干さんま,396,1kg,1600,550,,令和2年10月1日（木）,suiexcel (71).xls
開干あじ,268,1kg,1296,600,,令和2年10月1日（木）,suiexcel (71).xls
若干かれい,300,1Kg,2160,972,,令和2年10月1日（木）,suiexcel (71).xls
ちりめん,1774,1kg,2600,864,,令和2年10月1日（木）,suiexcel (71).xls
茹たこ,850,1kg,1850,1200,,令和2年10月1日（木）,suiexcel (71).xls
くろまぐろ,84,1kg,2900,2900,,令和2年10月2日（金）,suiexcel-1 (23).xls
きわだ,1112,1kg,1500,540,,令和2年10月2日（金）,suiexcel-1 (23).xls
あじ,1151,1kg,2300,486,,令和2年10月2日（金）,suiexcel-1 (23).xls
さば,1730,1kg,1500,486,,令和2年10月2日（金）,suiexcel-1 (23).xls
まいわし,1691,1kg,378,270,,令和2年10月2日（金）,suiexcel-1 (23).xls
さんま,12,1kg,1998,1890,,令和2年10月2日（金）,suiexcel-1 (23).xls
養成ぶり,1358,1kg,1188,700,,令和2年10月2日（金）,suiexcel-1 (23).xls
養成まだい,3980,1kg,1188,550,,令和2年10月2日（金）,suiexcel-1 (23).xls
さわら,956,1kg,2000,700,,令和2年10月2日（金）,suiexcel-1 (23).xls
かれい,1721,1kg,4500,450,,令和2年10月2日（金）,suiexcel-1 (23).xls
養成はまち,597,1kg,1188,540,,令和2年10月2日（金）,suiexcel-1 (23).xls
養成かんぱち,978,1kg,1620,1200,,令和2年10月2日（金）,suiexcel-1 (23).xls
するめいか,1275,1kg,950,750,,令和2年10月2日（金）,suiexcel-1 (23).xls
いさぎ,129,1kg,1188,800,,令和2年10月2日（金）,suiexcel-1 (23).xls
さけ,4624,1kg,1450,550,,令和2年10月2日（金）,suiexcel-1 (23).xls
はまぐり,310,1kg,1728,432,,令和2年10月2日（金）,suiexcel-1 (23).xls
あさり,1846,1kg,1100,324,,令和2年10月2日（金）,suiexcel-1 (23).xls
かき,922,1kg,3600,300,,令和2年10月2日（金）,suiexcel-1 (23).xls
冷凍もんごいか,440,1kg,3780,972,,令和2年10月2日（金）,suiexcel-1 (23).xls
冷凍たこ,200,1kg,2376,864,,令和2年10月2日（金）,suiexcel-1 (23).xls
冷凍えび,1268,1kg,4320,756,,令和2年10月2日（金）,suiexcel-1 (23).xls
塩さば,4104,1kg,750,350,,令和2年10月2日（金）,suiexcel-1 (23).xls
塩さけ,1140,1kg,2160,600,,令和2年10月2日（金）,suiexcel-1 (23).xls
塩すけそうこ,185,1kg,2800,900,,令和2年10月2日（金）,suiexcel-1 (23).xls
塩さんま,8325,1kg,750,550,,令和2年10月2日（金）,suiexcel-1 (23).xls
開干さんま,407,1kg,1600,550,,令和2年10月2日（金）,suiexcel-1 (23).xls
開干あじ,308,1kg,1296,600,,令和2年10月2日（金）,suiexcel-1 (23).xls
若干かれい,196,1Kg,1836,864,,令和2年10月2日（金）,suiexcel-1 (23).xls
ちりめん,470,1kg,2000,900,,令和2年10月2日（金）,suiexcel-1 (23).xls
茹たこ,1128,1kg,1850,1150,,令和2年10月2日（金）,suiexcel-1 (23).xls
くろまぐろ,67,1kg,2900,2900,,令和2年10月3日（土）,suiexcel-2 (23).xls
きわだ,2371,1Kg,1836,216,,令和2年10月3日（土）,suiexcel-2 (23).xls
あじ,1906,1Kg,2500,216,,令和2年10月3日（土）,suiexcel-2 (23).xls
さば,3065,1kg,1600,324,,令和2年10月3日（土）,suiexcel-2 (23).xls
まいわし,2650,1Kg,324,108,,令和2年10月3日（土）,suiexcel-2 (23).xls
さんま,960,1Kg,4000,1404,,令和2年10月3日（土）,suiexcel-2 (23).xls
養成ぶり,1776,1kg,1188,700,,令和2年10月3日（土）,suiexcel-2 (23).xls
養成まだい,6217,1Kg,1188,550,,令和2年10月3日（土）,suiexcel-2 (23).xls
さわら,486,1kg,2000,700,,令和2年10月3日（土）,suiexcel-2 (23).xls
かれい,344,1Kg,4000,300,,令和2年10月3日（土）,suiexcel-2 (23).xls
養成はまち,682,1kg,1188,648,,令和2年10月3日（土）,suiexcel-2 (23).xls
養成かんぱち,1231,1Kg,1674,1200,,令和2年10月3日（土）,suiexcel-2 (23).xls
するめいか,800,1Kg,1100,756,,令和2年10月3日（土）,suiexcel-2 (23).xls
いさぎ,30,1kg,1728,1000,,令和2年10月3日（土）,suiexcel-2 (23).xls
さけ,5963,1kg,1512,550,,令和2年10月3日（土）,suiexcel-2 (23).xls
はまぐり,310,1Kg,1728,432,,令和2年10月3日（土）,suiexcel-2 (23).xls
あさり,1885,1Kg,1100,324,,令和2年10月3日（土）,suiexcel-2 (23).xls
かき,3995,1Kg,3600,300,,令和2年10月3日（土）,suiexcel-2 (23).xls
冷凍もんごいか,500,1Kg,3780,972,,令和2年10月3日（土）,suiexcel-2 (23).xls
冷凍たこ,200,1Kg,2376,864,,令和2年10月3日（土）,suiexcel-2 (23).xls
冷凍えび,1724,1Kg,4320,756,,令和2年10月3日（土）,suiexcel-2 (23).xls
塩さば,2507,1kg,1500,350,,令和2年10月3日（土）,suiexcel-2 (23).xls
塩さけ,2182,1kg,1150,450,,令和2年10月3日（土）,suiexcel-2 (23).xls
塩すけそうこ,493,1kg,2800,900,,令和2年10月3日（土）,suiexcel-2 (23).xls
塩さんま,150,1kg,550,550,,令和2年10月3日（土）,suiexcel-2 (23).xls
開干さんま,480,1kg,1600,550,,令和2年10月3日（土）,suiexcel-2 (23).xls
開干あじ,286,1Kg,1296,600,,令和2年10月3日（土）,suiexcel-2 (23).xls
若干かれい,100,1Kg,1620,972,,令和2年10月3日（土）,suiexcel-2 (23).xls
ちりめん,625,1Kg,2754,1050,,令和2年10月3日（土）,suiexcel-2 (23).xls
茹たこ,1447,1kg,2400,1100,,令和2年10月3日（土）,suiexcel-2 (23).xls
くろまぐろ,73,1kg,2900,2900,,令和2年10月5日（月）,suiexcel-3 (23).xls
きわだ,1112,1kg,1500,432,,令和2年10月5日（月）,suiexcel-3 (23).xls
あじ,1819,1kg,3000,250,,令和2年10月5日（月）,suiexcel-3 (23).xls
さば,3786,1kg,1300,250,,令和2年10月5日（月）,suiexcel-3 (23).xls
まいわし,2459,1kg,270,150,,令和2年10月5日（月）,suiexcel-3 (23).xls
さんま,694,1kg,4000,1500,,令和2年10月5日（月）,suiexcel-3 (23).xls
養成ぶり,1748,1kg,1188,700,,令和2年10月5日（月）,suiexcel-3 (23).xls
養成まだい,5566,1kg,1188,550,,令和2年10月5日（月）,suiexcel-3 (23).xls
さわら,470,1kg,2000,800,,令和2年10月5日（月）,suiexcel-3 (23).xls
かれい,794,1kg,4500,350,,令和2年10月5日（月）,suiexcel-3 (23).xls
養成はまち,869,1kg,1188,700,,令和2年10月5日（月）,suiexcel-3 (23).xls
養成かんぱち,1262,1kg,1674,1200,,令和2年10月5日（月）,suiexcel-3 (23).xls
するめいか,1400,1kg,900,756,,令和2年10月5日（月）,suiexcel-3 (23).xls
いさぎ,61,1kg,1000,450,,令和2年10月5日（月）,suiexcel-3 (23).xls
さけ,4867,1kg,1600,550,,令和2年10月5日（月）,suiexcel-3 (23).xls
はまぐり,322,1kg,1728,432,,令和2年10月5日（月）,suiexcel-3 (23).xls
あさり,2080,1kg,1100,324,,令和2年10月5日（月）,suiexcel-3 (23).xls
かき,896,1kg,3600,300,,令和2年10月5日（月）,suiexcel-3 (23).xls
冷凍もんごいか,400,1kg,3780,972,,令和2年10月5日（月）,suiexcel-3 (23).xls
冷凍たこ,200,1kg,2376,864,,令和2年10月5日（月）,suiexcel-3 (23).xls
冷凍えび,1313,1kg,4320,756,,令和2年10月5日（月）,suiexcel-3 (23).xls
塩さば,3963,1kg,1050,324,,令和2年10月5日（月）,suiexcel-3 (23).xls
塩さけ,1056,1kg,2052,450,,令和2年10月5日（月）,suiexcel-3 (23).xls
塩すけそうこ,764,1kg,2800,1200,,令和2年10月5日（月）,suiexcel-3 (23).xls
塩さんま,75,1kg,550,550,,令和2年10月5日（月）,suiexcel-3 (23).xls
開干さんま,346,1kg,1600,550,,令和2年10月5日（月）,suiexcel-3 (23).xls
開干あじ,638,1kg,1296,600,,令和2年10月5日（月）,suiexcel-3 (23).xls
若干かれい,264,1kg,1296,756,,令和2年10月5日（月）,suiexcel-3 (23).xls
ちりめん,841,1kg,3780,1050,,令和2年10月5日（月）,suiexcel-3 (23).xls
茹たこ,1142,1kg,1850,1100,,令和2年10月5日（月）,suiexcel-3 (23).xls
くろまぐろ,298,1kg,1800,1650,,令和2年10月6日（火）,suiexcel-4 (23).xls
きわだ,1637,1Kg,1400,432,,令和2年10月6日（火）,suiexcel-4 (23).xls
あじ,2662,1Kg,3000,250,,令和2年10月6日（火）,suiexcel-4 (23).xls
さば,4069,1Kg,600,200,,令和2年10月6日（火）,suiexcel-4 (23).xls
まいわし,1911,1Kg,350,162,,令和2年10月6日（火）,suiexcel-4 (23).xls
さんま,42,1kg,3000,2000,,令和2年10月6日（火）,suiexcel-4 (23).xls
養成ぶり,1522,1kg,1188,700,,令和2年10月6日（火）,suiexcel-4 (23).xls
養成まだい,4038,1Kg,1188,550,,令和2年10月6日（火）,suiexcel-4 (23).xls
さわら,598,1Kg,2200,500,,令和2年10月6日（火）,suiexcel-4 (23).xls
かれい,766,1Kg,3070,350,,令和2年10月6日（火）,suiexcel-4 (23).xls
養成はまち,488,1Kg,1188,700,,令和2年10月6日（火）,suiexcel-4 (23).xls
養成かんぱち,854,1Kg,1674,1200,,令和2年10月6日（火）,suiexcel-4 (23).xls
するめいか,850,1Kg,1000,800,,令和2年10月6日（火）,suiexcel-4 (23).xls
いさぎ,37,1kg,1000,700,,令和2年10月6日（火）,suiexcel-4 (23).xls
さけ,4651,1kg,1404,600,,令和2年10月6日（火）,suiexcel-4 (23).xls
はまぐり,314,1Kg,1728,540,,令和2年10月6日（火）,suiexcel-4 (23).xls
あさり,2043,1Kg,1100,432,,令和2年10月6日（火）,suiexcel-4 (23).xls
かき,1036,1kg,3400,300,,令和2年10月6日（火）,suiexcel-4 (23).xls
冷凍もんごいか,510,1Kg,3780,972,,令和2年10月6日（火）,suiexcel-4 (23).xls
冷凍たこ,200,1Kg,2376,864,,令和2年10月6日（火）,suiexcel-4 (23).xls
冷凍えび,1616,1Kg,4320,756,,令和2年10月6日（火）,suiexcel-4 (23).xls
塩さば,2730,1Kg,750,324,,令和2年10月6日（火）,suiexcel-4 (23).xls
塩さけ,1632,1kg,1000,600,,令和2年10月6日（火）,suiexcel-4 (23).xls
塩すけそうこ,380,1kg,2800,1700,,令和2年10月6日（火）,suiexcel-4 (23).xls
塩さんま,150,1kg,550,550,,令和2年10月6日（火）,suiexcel-4 (23).xls
開干さんま,424,1kg,1900,550,,令和2年10月6日（火）,suiexcel-4 (23).xls
開干あじ,311,1Kg,1296,600,,令和2年10月6日（火）,suiexcel-4 (23).xls
若干かれい,430,1kg,1750,972,,令和2年10月6日（火）,suiexcel-4 (23).xls
ちりめん,654,1kg,2300,1080,,令和2年10月6日（火）,suiexcel-4 (23).xls
茹たこ,963,1kg,2400,1250,,令和2年10月6日（火）,suiexcel-4 (23).xls
くろまぐろ,256,1kg,2900,1650,,令和2年10月8日（木）,suiexcel-5 (23).xls
きわだ,553,1Kg,1800,540,,令和2年10月8日（木）,suiexcel-5 (23).xls
あじ,2163,1kg,3000,250,,令和2年10月8日（木）,suiexcel-5 (23).xls
さば,1817,1Kg,1000,350,,令和2年10月8日（木）,suiexcel-5 (23).xls
まいわし,2859,1Kg,300,162,,令和2年10月8日（木）,suiexcel-5 (23).xls
さんま,3782,1kg,2750,900,,令和2年10月8日（木）,suiexcel-5 (23).xls
養成ぶり,1488,1kg,1188,700,,令和2年10月8日（木）,suiexcel-5 (23).xls
養成まだい,4438,1kg,1188,550,,令和2年10月8日（木）,suiexcel-5 (23).xls
さわら,371,1Kg,1800,864,,令和2年10月8日（木）,suiexcel-5 (23).xls
かれい,112,1kg,1296,600,,令和2年10月8日（木）,suiexcel-5 (23).xls
養成はまち,652,1kg,1188,700,,令和2年10月8日（木）,suiexcel-5 (23).xls
養成かんぱち,1076,1Kg,1674,1200,,令和2年10月8日（木）,suiexcel-5 (23).xls
するめいか,306,1kg,1200,1000,,令和2年10月8日（木）,suiexcel-5 (23).xls
いさぎ,129,1kg,1728,750,,令和2年10月8日（木）,suiexcel-5 (23).xls
さけ,4315,1kg,1450,600,,令和2年10月8日（木）,suiexcel-5 (23).xls
はまぐり,319,1Kg,1728,540,,令和2年10月8日（木）,suiexcel-5 (23).xls
あさり,2235,1Kg,1100,324,,令和2年10月8日（木）,suiexcel-5 (23).xls
かき,1369,1kg,3400,300,,令和2年10月8日（木）,suiexcel-5 (23).xls
冷凍もんごいか,408,1Kg,3780,972,,令和2年10月8日（木）,suiexcel-5 (23).xls
冷凍たこ,200,1Kg,2376,864,,令和2年10月8日（木）,suiexcel-5 (23).xls
冷凍えび,1381,1Kg,4320,756,,令和2年10月8日（木）,suiexcel-5 (23).xls
塩さば,3510,1kg,1500,324,,令和2年10月8日（木）,suiexcel-5 (23).xls
塩さけ,586,1kg,1700,650,,令和2年10月8日（木）,suiexcel-5 (23).xls
塩すけそうこ,727,1kg,2800,900,,令和2年10月8日（木）,suiexcel-5 (23).xls
塩さんま,150,1kg,550,550,,令和2年10月8日（木）,suiexcel-5 (23).xls
開干さんま,502,1kg,1296,550,,令和2年10月8日（木）,suiexcel-5 (23).xls
